10	7661.12	0.61302	
20	6944.95	0.74693	
40	4843.35	0.8335	
50	4244.08	0.855	
60	3780.97	0.86958	
80	3058.96	0.88908	
100	2585.8	0.90021	
150	1839.95	0.91589	
170	1656.05	0.91983	
190	1505.82	0.92281	
200	1441.7	0.92443	
250	1181.66	0.92949	
300	985.107	0.93382	
400	737.021	0.93978	
500	586.661	0.94356	
600	483.228	0.94591	
700	415.412	0.94767	
800	361.336	0.94884	
1000	282.812	0.95027	
1500	180.908	0.95345	
2000	130.544	0.95468	
