10	69500.6	0.4417
20	43347.5	0.68443
40	26456.3	0.81945
50	22460.5	0.84863
60	19549.2	0.86697
80	15466.8	0.89226
100	12925.5	0.90744
150	9160.92	0.93052
170	8243.41	0.9366
190	7511.9	0.94086
200	7180.04	0.9426
250	5913.92	0.94787
300	4930.23	0.95345
400	3744.48	0.96116
500	2994.65	0.9657
600	2433.65	0.9689
700	2050.27	0.9704
800	1767.27	0.97224
1500	824.223	0.97873
