dataset,nlist,nprobe,opt_level,simi_ratio,tri,tri_large,subnn_L2,subnn_IP,simi_update_rate,check_L2,check_IP,time_speedup,pruning_speedup,query_time,recall,r2,total_skipped_ids,total_skipped_true_knn,overall_false_pruning_rate
deep-image-96-angular,12643,26,7,1.0,3177156,97450,4471916,9537838,0.0024413,0.0270661,0.0337901,0.0,1.0819653,14.069936548,0.91485995054245,0.0078209638595581,0,0,0.0
deep-image-96-angular,12643,28,7,1.0,3547907,99719,4916051,10547111,0.0022792,0.027905,0.0345386,0.0,1.0844783,14.120534939,0.9209699630737304,0.0071852207183838,0,0,0.0
deep-image-96-angular,12643,32,7,1.0,4360385,103846,5797853,12581439,0.0020132,0.0293145,0.0358429,0.0,1.0889741,15.333683206,0.9309499859809875,0.0061334371566772,0,0,0.0
deep-image-96-angular,12643,40,7,1.0,6166052,109645,7664434,16822763,0.0016377,0.0320183,0.0382834,0.0,1.0971289,18.330430911,0.9454599618911744,0.0047529935836792,0,0,0.0
deep-image-96-angular,12643,48,7,1.0,8156778,114178,9626087,21245363,0.0013841,0.0344975,0.0404541,0.0,1.1041834,23.845891711,0.956089973449707,0.0037559270858765,0,0,0.0
deep-image-96-angular,12643,56,7,1.0,10308832,117455,11678219,25841353,0.0012,0.0367835,0.0424196,0.0,1.1104592,24.172180605,0.963409960269928,0.0030941963195801,0,0,0.0
deep-image-96-angular,12643,64,7,1.0,12573624,120304,13835271,30612277,0.0010608,0.0389556,0.0442567,0.0,1.1162223,26.605693411,0.969410002231598,0.0025191307067871,0,0,0.0
deep-image-96-angular,12643,80,7,1.0,17330407,124527,18362027,40464159,0.0008639,0.0429518,0.0475038,0.0,1.1261454,33.530954375,0.977109968662262,0.0018594264984131,0,0,0.0
deep-image-96-angular,12643,96,7,1.0,22531649,127023,23186457,50696823,0.0007309,0.0466724,0.0504006,0.0,1.1349128,39.943171103,0.9823599457740784,0.0014128684997559,0,0,0.0
deep-image-96-angular,12643,112,7,1.0,28144366,128953,28277766,61205921,0.000635,0.0501203,0.0530019,0.0,1.1428512,46.088244378000006,0.9860399961471558,0.001095175743103,0,0,0.0
deep-image-96-angular,12643,128,7,1.0,33956703,129952,33590110,71976890,0.0005623,0.0533287,0.0553633,0.0,1.1499454,51.042714691,0.9884999990463256,0.0009139776229858,0,0,0.0
deep-image-96-angular,12643,144,7,1.0,40111369,131089,39124145,82929743,0.0005053,0.0563447,0.0575293,0.0,1.1565386,65.674699159,0.9903199672698976,0.0007659196853638,0,0,0.0
deep-image-96-angular,12643,160,7,1.0,46483628,131703,44860596,94084675,0.0004593,0.0592174,0.0595437,0.0,1.1626434,64.118179225,0.9919099807739258,0.0006409883499146,0,0,0.0
deep-image-96-angular,12643,192,7,1.0,59913271,132572,56922531,116823708,0.0003897,0.0645605,0.0632211,0.0,1.1737946,75.02678213,0.9937599897384644,0.0005053281784058,0,0,0.0
deep-image-96-angular,12643,224,7,1.0,74228594,133151,69588342,139890950,0.0003394,0.0694142,0.0664378,0.0,1.1837056,86.42982654,0.9951599836349488,0.0003896951675415,0,0,0.0
deep-image-96-angular,12643,256,7,1.0,89367103,133471,82867141,163290611,0.0003013,0.0739138,0.0693604,0.0,1.192785,97.016547473,0.9961199760437012,0.0003097057342529,0,0,0.0
gist-960-euclidean,2000,2,7,1.0,153,332,35084,620,0.0260929,0.0425036,0.0338154,0.0,1.026383,0.673380168,0.2960000038146973,0.0667902231216431,0,0,0.0
gist-960-euclidean,2000,4,7,1.0,1677,1088,77468,3068,0.0148296,0.045515,0.0353146,0.0,1.0301791,2.646121349,0.4323000013828278,0.0418840646743774,0,0,0.0
gist-960-euclidean,2000,6,7,1.0,4305,1663,122555,6280,0.0104278,0.047019,0.0338649,0.0,1.0325099,2.147593896,0.5182999968528748,0.0309854745864868,0,0,0.0
gist-960-euclidean,2000,8,7,1.0,6415,2319,169532,10832,0.008091,0.0481605,0.0334631,0.0,1.034198,2.758613362,0.578499972820282,0.0246617794036865,0,0,0.0
gist-960-euclidean,2000,10,7,1.0,10849,2920,218151,16573,0.0066138,0.0490712,0.0334576,0.0,1.0359445,5.144183408,0.6258999705314636,0.020160436630249,0,0,0.0
gist-960-euclidean,2000,12,7,1.0,15062,3432,267512,22876,0.0056059,0.0497349,0.0330473,0.0,1.0372694,4.473304065000001,0.663599967956543,0.0173218250274658,0,0,0.0
gist-960-euclidean,2000,14,7,1.0,19373,3873,318582,30934,0.0048599,0.0502943,0.0332048,0.0,1.0385005,4.542724928,0.6955999732017517,0.0151079893112183,0,0,0.0
gist-960-euclidean,2000,16,7,1.0,24161,4394,369959,38893,0.0042885,0.0507342,0.0330799,0.0,1.0394851,4.762063926000001,0.7213000059127808,0.013363242149353,0,0,0.0
gist-960-euclidean,2000,18,7,1.0,29316,4791,420330,46959,0.0038445,0.0510297,0.0328378,0.0,1.0402693,4.919121933,0.7439000010490417,0.0119553804397583,0,0,0.0
gist-960-euclidean,2000,20,7,1.0,35288,5142,472499,55721,0.0034834,0.051414,0.0328102,0.0,1.041115,6.165784378000001,0.7640999555587769,0.0108882188796997,0,0,0.0
gist-960-euclidean,2000,22,7,1.0,41580,5550,525828,65500,0.0031869,0.0518427,0.0328433,0.0,1.0419765,6.647571137000001,0.7838999629020691,0.0098885297775269,0,0,0.0
gist-960-euclidean,2000,24,7,1.0,46648,5955,579328,75192,0.0029359,0.0521178,0.032816,0.0,1.042598,7.264824127,0.8011999726295471,0.0085645914077759,0,0,0.0
gist-960-euclidean,2000,26,7,1.0,53008,6256,633780,86354,0.0027202,0.0524513,0.0329467,0.0,1.0433308,7.003551032000001,0.8141999840736389,0.0078872442245483,0,0,0.0
gist-960-euclidean,2000,28,7,1.0,57538,6630,687436,97688,0.0025383,0.0527168,0.0329068,0.0,1.0438865,7.218020421,0.8277999758720398,0.0072587728500366,0,0,0.0
gist-960-euclidean,2000,32,7,1.0,70223,7436,793958,120607,0.0022368,0.0531275,0.0327374,0.0,1.0449277,7.834046472,0.8484999537467957,0.0059654712677002,0,0,0.0
gist-960-euclidean,2000,40,7,1.0,105059,8695,1012028,175399,0.0018121,0.0539412,0.0327911,0.0,1.0472968,9.412757637,0.8828999996185303,0.0044962167739868,0,0,0.0
gist-960-euclidean,2000,48,7,1.0,150927,9866,1234875,236298,0.0015235,0.0547389,0.0329725,0.0,1.0495681,10.970744838,0.9080999493598938,0.0034258365631104,0,0,0.0
gist-960-euclidean,2000,56,7,1.0,193017,10989,1454531,302952,0.0013161,0.0552274,0.0330048,0.0,1.0512613,15.994765001,0.9250999689102172,0.0028406381607056,0,0,0.0
