dataset,nlist,nprobe,opt_level,simi_ratio,tri,tri_large,subnn_L2,subnn_IP,simi_update_rate,check_L2,check_IP,time_speedup,pruning_speedup,query_time,recall,r2,total_skipped_ids,total_skipped_true_knn,overall_false_pruning_rate
deep-image-96-angular,12643,192,7,1.0,59913271,132572,56922531,116823708,0.0003897,0.0645605,0.0632211,0.0,1.1737946,86.260705158,0.9937599897384644,0.0005053281784058,0,0,0.0
deep-image-96-angular,12643,224,7,1.0,74228594,133151,69588342,139890950,0.0003394,0.0694142,0.0664378,0.0,1.1837056,97.981090762,0.9951599836349488,0.0003896951675415,0,0,0.0
deep-image-96-angular,12643,256,7,1.0,89367103,133471,82867141,163290611,0.0003013,0.0739138,0.0693604,0.0,1.192785,115.32497607,0.9961199760437012,0.0003097057342529,0,0,0.0
gist-960-euclidean,2000,2,7,1.0,153,332,35084,620,0.0260929,0.0425036,0.0338154,0.0,1.026383,1.025091434,0.2960000038146973,0.0667902231216431,0,0,0.0
gist-960-euclidean,2000,4,7,1.0,1677,1088,77468,3068,0.0148296,0.045515,0.0353146,0.0,1.0301791,1.533883741,0.4323000013828278,0.0418840646743774,0,0,0.0
gist-960-euclidean,2000,6,7,1.0,4305,1663,122555,6280,0.0104278,0.047019,0.0338649,0.0,1.0325099,2.056493361,0.5182999968528748,0.0309854745864868,0,0,0.0
gist-960-euclidean,2000,8,7,1.0,6415,2319,169532,10832,0.008091,0.0481605,0.0334631,0.0,1.034198,3.0326396480000004,0.578499972820282,0.0246617794036865,0,0,0.0
gist-960-euclidean,2000,10,7,1.0,10849,2920,218151,16573,0.0066138,0.0490712,0.0334576,0.0,1.0359445,3.3973619590000004,0.6258999705314636,0.020160436630249,0,0,0.0
gist-960-euclidean,2000,12,7,1.0,15062,3432,267512,22876,0.0056059,0.0497349,0.0330473,0.0,1.0372694,3.810825149,0.663599967956543,0.0173218250274658,0,0,0.0
gist-960-euclidean,2000,14,7,1.0,19373,3873,318582,30934,0.0048599,0.0502943,0.0332048,0.0,1.0385005,4.887329856,0.6955999732017517,0.0151079893112183,0,0,0.0
gist-960-euclidean,2000,16,7,1.0,24161,4394,369959,38893,0.0042885,0.0507342,0.0330799,0.0,1.0394851,4.943985984,0.7213000059127808,0.013363242149353,0,0,0.0
gist-960-euclidean,2000,18,7,1.0,29316,4791,420330,46959,0.0038445,0.0510297,0.0328378,0.0,1.0402693,5.895151687,0.7439000010490417,0.0119553804397583,0,0,0.0
gist-960-euclidean,2000,20,7,1.0,35288,5142,472499,55721,0.0034834,0.051414,0.0328102,0.0,1.041115,5.870199677,0.7640999555587769,0.0108882188796997,0,0,0.0
gist-960-euclidean,2000,22,7,1.0,41580,5550,525828,65500,0.0031869,0.0518427,0.0328433,0.0,1.0419765,6.87612471,0.7838999629020691,0.0098885297775269,0,0,0.0
gist-960-euclidean,2000,24,7,1.0,46648,5955,579328,75192,0.0029359,0.0521178,0.032816,0.0,1.042598,7.748462511,0.8011999726295471,0.0085645914077759,0,0,0.0
gist-960-euclidean,2000,26,7,1.0,53008,6256,633780,86354,0.0027202,0.0524513,0.0329467,0.0,1.0433308,7.613177621,0.8141999840736389,0.0078872442245483,0,0,0.0
gist-960-euclidean,2000,28,7,1.0,57538,6630,687436,97688,0.0025383,0.0527168,0.0329068,0.0,1.0438865,9.029824887,0.8277999758720398,0.0072587728500366,0,0,0.0
gist-960-euclidean,2000,32,7,1.0,70223,7436,793958,120607,0.0022368,0.0531275,0.0327374,0.0,1.0449277,8.953472536000001,0.8484999537467957,0.0059654712677002,0,0,0.0
gist-960-euclidean,2000,40,7,1.0,105059,8695,1012028,175399,0.0018121,0.0539412,0.0327911,0.0,1.0472968,10.595718737,0.8828999996185303,0.0044962167739868,0,0,0.0
gist-960-euclidean,2000,48,7,1.0,150927,9866,1234875,236298,0.0015235,0.0547389,0.0329725,0.0,1.0495681,12.156733476,0.9080999493598938,0.0034258365631104,0,0,0.0
gist-960-euclidean,2000,56,7,1.0,193017,10989,1454531,302952,0.0013161,0.0552274,0.0330048,0.0,1.0512613,14.21903086,0.9250999689102172,0.0028406381607056,0,0,0.0
gist-960-euclidean,2000,64,7,1.0,245033,12037,1676311,377195,0.0011585,0.055758,0.0330908,0.0,1.053007,16.107407824000003,0.9369999766349792,0.0023914575576782,0,0,0.0
gist-960-euclidean,2000,80,7,1.0,344242,13587,2124002,535133,0.0009367,0.0567028,0.0331025,0.0,1.0557483,22.248332562,0.9544999599456788,0.0017186403274536,0,0,0.0
gist-960-euclidean,2000,96,7,1.0,459796,15015,2572083,704601,0.0007876,0.0574878,0.0331058,0.0,1.0581348,26.371938031,0.9669999480247498,0.0010420083999634,0,0,0.0
