dataset,nlist,nprobe,opt_level,simi_ratio,tri,tri_large,subnn_L2,subnn_IP,simi_update_rate,check_L2,check_IP,time_speedup,pruning_speedup,query_time,recall,r2
deep-image-96-angular,3160,20,7,1.0000000,11783049,294726,21089305,54503313,0.0010442,0.0433514,0.0542205,0.0000000,1.1467669,4.0328784510000002,0.9457100033760071,0.0050302743911743
deep-image-96-angular,3160,22,0,1.0000000,0,0,0,0,0.0008313,0.0000000,0.0000000,0.0000000,1.0000000,2.7793238470000001,0.9518299698829651,0.0043889284133911
deep-image-96-angular,3160,22,1,1.0000000,13640590,303144,0,0,0.0008470,0.0000000,0.0000000,0.0000000,1.0189123,2.6703720810000000,0.9518299698829651,0.0043889284133911
deep-image-96-angular,3160,22,7,1.0000000,13640590,303144,23751817,61658880,0.0009580,0.0450658,0.0560682,0.0000000,1.1524144,4.3764387139999998,0.9518299698829651,0.0043889284133911
deep-image-96-angular,3160,24,0,1.0000000,0,0,0,0,0.0007651,0.0000000,0.0000000,0.0000000,1.0000000,3.0029686900000003,0.9568099975585938,0.0039089918136597
deep-image-96-angular,3160,24,1,1.0000000,15467514,306938,0,0,0.0007802,0.0000000,0.0000000,0.0000000,1.0196890,2.9251122130000002,0.9568099975585938,0.0039089918136597
deep-image-96-angular,3160,24,7,1.0000000,15467514,306938,26465943,68950524,0.0008857,0.0466551,0.0577921,0.0000000,1.1575469,4.7562974750000002,0.9568099975585938,0.0039089918136597
deep-image-96-angular,3160,26,0,1.0000000,0,0,0,0,0.0007089,0.0000000,0.0000000,0.0000000,1.0000000,3.2259963790000001,0.9610700011253357,0.0035086870193481
deep-image-96-angular,3160,26,1,1.0000000,17344589,312519,0,0,0.0007234,0.0000000,0.0000000,0.0000000,1.0204173,3.2070501700000000,0.9610700011253357,0.0035086870193481
deep-image-96-angular,3160,26,7,1.0000000,17344589,312519,29226074,76361870,0.0008240,0.0481737,0.0594072,0.0000000,1.1623309,5.0731124840000001,0.9610700011253357,0.0035086870193481
deep-image-96-angular,3160,28,0,1.0000000,0,0,0,0,0.0006605,0.0000000,0.0000000,0.0000000,1.0000000,3.4813527690000003,0.9648799896240234,0.0031412839889526
deep-image-96-angular,3160,28,1,1.0000000,19384395,315891,0,0,0.0006746,0.0000000,0.0000000,0.0000000,1.0212269,3.3869314560000001,0.9648799896240234,0.0031412839889526
deep-image-96-angular,3160,28,7,1.0000000,19384395,315891,32032952,83862459,0.0007708,0.0495928,0.0609290,0.0000000,1.1669520,5.5159263310000002,0.9648799896240234,0.0031412839889526
deep-image-96-angular,3160,32,0,1.0000000,0,0,0,0,0.0005815,0.0000000,0.0000000,0.0000000,1.0000000,3.9658617930000002,0.9707799553871155,0.0025982856750488
deep-image-96-angular,3160,32,1,1.0000000,23482823,321374,0,0,0.0005946,0.0000000,0.0000000,0.0000000,1.0225835,3.8406143000000004,0.9707799553871155,0.0025982856750488
deep-image-96-angular,3160,32,7,1.0000000,23482823,321374,37944998,99253401,0.0006836,0.0524432,0.0638458,0.0000000,1.1756037,6.1074204180000002,0.9707799553871155,0.0025982856750488
deep-image-96-angular,3160,40,0,1.0000000,0,0,0,0,0.0004698,0.0000000,0.0000000,0.0000000,1.0000000,4.8792994350000001,0.9784899950027466,0.0019115209579468
deep-image-96-angular,3160,40,1,1.0000000,32419374,327899,0,0,0.0004816,0.0000000,0.0000000,0.0000000,1.0251293,4.7664592340000000,0.9784899950027466,0.0019115209579468
deep-image-96-angular,3160,40,7,1.0000000,32419374,327899,50357003,131150316,0.0005595,0.0576761,0.0690115,0.0000000,1.1910192,7.5350297450000001,0.9784899950027466,0.0019115209579468
deep-image-96-angular,3160,48,0,1.0000000,0,0,0,0,0.0003948,0.0000000,0.0000000,0.0000000,1.0000000,5.8498342060000006,0.9835000038146973,0.0014398097991943
deep-image-96-angular,3160,48,1,1.0000000,42007128,331845,0,0,0.0004056,0.0000000,0.0000000,0.0000000,1.0273372,5.7041826929999999,0.9835000038146973,0.0014398097991943
deep-image-96-angular,3160,48,7,1.0000000,42007128,331845,63467024,164132839,0.0004755,0.0624003,0.0734873,0.0000000,1.2043190,8.8383975079999999,0.9835000038146973,0.0014398097991943
deep-image-96-angular,3160,56,0,1.0000000,0,0,0,0,0.0003408,0.0000000,0.0000000,0.0000000,1.0000000,6.7108935410000008,0.9873299598693848,0.0011072158813477
deep-image-96-angular,3160,56,1,1.0000000,52207808,335077,0,0,0.0003508,0.0000000,0.0000000,0.0000000,1.0293260,6.4967607790000006,0.9873299598693848,0.0011072158813477
deep-image-96-angular,3160,56,7,1.0000000,52207808,335077,77387188,198164823,0.0004146,0.0667701,0.0775236,0.0000000,1.2164021,10.0717154860000004,0.9873299598693848,0.0011072158813477
deep-image-96-angular,3160,64,0,1.0000000,0,0,0,0,0.0003001,0.0000000,0.0000000,0.0000000,1.0000000,7.5403522100000009,0.9899899959564209,0.0008683204650879
deep-image-96-angular,3160,64,1,1.0000000,62847739,336591,0,0,0.0003095,0.0000000,0.0000000,0.0000000,1.0310938,7.3740792970000006,0.9899899959564209,0.0008683204650879
deep-image-96-angular,3160,64,7,1.0000000,62847739,336591,91953223,232934788,0.0003684,0.0708522,0.0811790,0.0000000,1.2273198,11.3507304250000001,0.9899899959564209,0.0008683204650879
deep-image-96-angular,3160,80,0,1.0000000,0,0,0,0,0.0002427,0.0000000,0.0000000,0.0000000,1.0000000,9.4284206480000012,0.9930999875068665,0.0006082057952881
deep-image-96-angular,3160,80,1,1.0000000,85958745,340366,0,0,0.0002511,0.0000000,0.0000000,0.0000000,1.0344372,9.0448636610000008,0.9930999875068665,0.0006082057952881
deep-image-96-angular,3160,80,7,1.0000000,85958745,340366,122623912,303915961,0.0003026,0.0782123,0.0875463,0.0000000,1.2466234,13.8622346400000005,0.9930999875068665,0.0006082057952881
deep-image-96-angular,3160,96,0,1.0000000,0,0,0,0,0.0002041,0.0000000,0.0000000,0.0000000,1.0000000,11.1511865239999999,0.9951300024986267,0.0004512071609497
deep-image-96-angular,3160,96,1,1.0000000,110838428,342174,0,0,0.0002118,0.0000000,0.0000000,0.0000000,1.0374054,10.6933194550000010,0.9951300024986267,0.0004512071609497
deep-image-96-angular,3160,96,7,1.0000000,110838428,342174,155438956,376276045,0.0002579,0.0847436,0.0930040,0.0000000,1.2634170,16.2931426490000000,0.9951300024986267,0.0004512071609497
deep-image-96-angular,3160,112,0,1.0000000,0,0,0,0,0.0001763,0.0000000,0.0000000,0.0000000,1.0000000,13.1137644410000007,0.9962899684906006,0.0003274679183960
deep-image-96-angular,3160,112,1,1.0000000,137361806,342710,0,0,0.0001834,0.0000000,0.0000000,0.0000000,1.0401154,12.9401896280000006,0.9962899684906006,0.0003274679183960
deep-image-96-angular,3160,112,7,1.0000000,137361806,342710,190076730,449556869,0.0002254,0.0906406,0.0978037,0.0000000,1.2783091,20.0410120100000029,0.9962899684906006,0.0003274679183960
deep-image-96-angular,3160,128,0,1.0000000,0,0,0,0,0.0001553,0.0000000,0.0000000,0.0000000,1.0000000,15.5825521910000013,0.9971399903297424,0.0002508163452148
deep-image-96-angular,3160,128,1,1.0000000,165698096,343176,0,0,0.0001620,0.0000000,0.0000000,0.0000000,1.0427060,14.9518517540000015,0.9971399903297424,0.0002508163452148
deep-image-96-angular,3160,128,7,1.0000000,165698096,343176,226582904,523563547,0.0002007,0.0961031,0.1021490,0.0000000,1.2919787,22.1959707610000017,0.9971399903297424,0.0002508163452148
deep-image-96-angular,3160,144,0,1.0000000,0,0,0,0,0.0001388,0.0000000,0.0000000,0.0000000,1.0000000,17.3444559320000025,0.9977099895477295,0.0001876354217529
deep-image-96-angular,3160,144,1,1.0000000,195395641,343479,0,0,0.0001451,0.0000000,0.0000000,0.0000000,1.0451031,16.4616163780000022,0.9977099895477295,0.0001876354217529
deep-image-96-angular,3160,144,7,1.0000000,195395641,343479,264626825,598264660,0.0001811,0.1011785,0.1060916,0.0000000,1.3044736,24.4361062699999998,0.9977099895477295,0.0001876354217529
deep-image-96-angular,3160,160,0,1.0000000,0,0,0,0,0.0001256,0.0000000,0.0000000,0.0000000,1.0000000,19.1752352700000017,0.9981399774551392,0.0001537799835205
deep-image-96-angular,3160,160,1,1.0000000,226717249,343610,0,0,0.0001316,0.0000000,0.0000000,0.0000000,1.0474346,18.1798139270000014,0.9981399774551392,0.0001537799835205
deep-image-96-angular,3160,160,7,1.0000000,226717249,343610,304056470,673202980,0.0001653,0.1058941,0.1097167,0.0000000,1.3161312,27.0509041160000017,0.9981399774551392,0.0001537799835205
deep-image-96-angular,3160,192,0,1.0000000,0,0,0,0,0.0001056,0.0000000,0.0000000,0.0000000,1.0000000,22.7201456050000026,0.9986699819564819,0.0001044273376465
deep-image-96-angular,3160,192,1,1.0000000,292679394,343666,0,0,0.0001111,0.0000000,0.0000000,0.0000000,1.0516715,21.4754345430000022,0.9986699819564819,0.0001044273376465
deep-image-96-angular,3160,192,7,1.0000000,292679394,343666,386776065,823884413,0.0001412,0.1145396,0.1162081,0.0000000,1.3371320,31.2712757410000002,0.9986699819564819,0.0001044273376465
deep-image-96-angular,3160,224,0,1.0000000,0,0,0,0,0.0000912,0.0000000,0.0000000,0.0000000,1.0000000,26.2485874340000009,0.9991199970245361,0.0000703334808350
deep-image-96-angular,3160,224,1,1.0000000,364862363,343681,0,0,0.0000963,0.0000000,0.0000000,0.0000000,1.0558109,24.8351119630000028,0.9991199970245361,0.0000703334808350
deep-image-96-angular,3160,224,7,1.0000000,364862363,343681,474184155,975214525,0.0001236,0.1223917,0.1219501,0.0000000,1.3562076,35.8964376780000052,0.9991199970245361,0.0000703334808350
deep-image-96-angular,3160,256,0,1.0000000,0,0,0,0,0.0000803,0.0000000,0.0000000,0.0000000,1.0000000,29.5763705970000004,0.9993999600410461,0.0000500679016113
deep-image-96-angular,3160,256,1,1.0000000,441715489,343681,0,0,0.0000851,0.0000000,0.0000000,0.0000000,1.0596935,27.9123746870000033,0.9993999600410461,0.0000500679016113
deep-image-96-angular,3160,256,7,1.0000000,441715489,343681,565232877,1126337796,0.0001102,0.1294788,0.1270416,0.0000000,1.3734093,40.1937813150000025,0.9993999600410461,0.0000500679016113
deep-image-96-angular,3160,512,0,1.0000000,0,0,0,0,0.0000413,0.0000000,0.0000000,0.0000000,1.0000000,57.4911798230000031,0.9999399781227112,0.0000038146972656
deep-image-96-angular,3160,512,1,1.0000000,1227254743,343681,0,0,0.0000449,0.0000000,0.0000000,0.0000000,1.0875810,52.4935554240000002,0.9999399781227112,0.0000038146972656
deep-image-96-angular,3160,512,7,1.0000000,1227254743,343681,1395128534,2320915094,0.0000612,0.1719804,0.1563121,0.0000000,1.4799343,75.5918117750000107,0.9999399781227112,0.0000038146972656
