dataset,nlist,nprobe,opt_level,simi_ratio,tri,tri_large,subnn_L2,subnn_IP,simi_update_rate,check_L2,check_IP,time_speedup,pruning_speedup,query_time,recall,r2
glove-50-angular,1087,2,0,1.0000000,0,0,0,0,0.0136879,0.0000000,0.0000000,0.0000000,1.0000000,0.0746204940000000,0.5527099967002869,0.0763013362884521
glove-50-angular,1087,2,1,1.0000000,8556,192211,0,0,0.0137758,0.0000000,0.0000000,0.0000000,1.0064198,0.0604835630000000,0.5527099967002869,0.0763013362884521
glove-50-angular,1087,2,7,1.0000000,8556,192211,232360,292271,0.0140108,0.0167552,0.0161761,0.0000000,1.0235914,0.1627209670000000,0.5527099967002869,0.0763013362884521
glove-50-angular,1087,4,0,1.0000000,0,0,0,0,0.0073843,0.0000000,0.0000000,0.0000000,1.0000000,0.1662175940000000,0.6822800040245056,0.0438643693923950
glove-50-angular,1087,4,1,1.0000000,37949,530317,0,0,0.0074511,0.0000000,0.0000000,0.0000000,1.0090500,0.1152969230000000,0.6822800040245056,0.0438643693923950
glove-50-angular,1087,4,7,1.0000000,37949,530317,605566,1092885,0.0076583,0.0211468,0.0202065,0.0000000,1.0371023,0.2739319290000000,0.6822800040245056,0.0438643693923950
glove-50-angular,1087,6,0,1.0000000,0,0,0,0,0.0050656,0.0000000,0.0000000,0.0000000,1.0000000,0.1711704740000000,0.7477999925613403,0.0315756797790527
glove-50-angular,1087,6,1,1.0000000,79257,828836,0,0,0.0051143,0.0000000,0.0000000,0.0000000,1.0096194,0.1764778080000000,0.7477999925613403,0.0315756797790527
glove-50-angular,1087,6,7,1.0000000,79257,828836,1052648,2182015,0.0052958,0.0246074,0.0236182,0.0000000,1.0454409,0.4047112520000000,0.7477999925613403,0.0315756797790527
glove-50-angular,1087,8,0,1.0000000,0,0,0,0,0.0038529,0.0000000,0.0000000,0.0000000,1.0000000,0.2373028020000000,0.7900499701499939,0.0247062444686890
glove-50-angular,1087,8,1,1.0000000,146955,1110906,0,0,0.0038913,0.0000000,0.0000000,0.0000000,1.0099614,0.2277815960000000,0.7900499701499939,0.0247062444686890
glove-50-angular,1087,8,7,1.0000000,146955,1110906,1565560,3476677,0.0040531,0.0274967,0.0264139,0.0000000,1.0519674,0.5479939000000000,0.7900499701499939,0.0247062444686890
glove-50-angular,1087,10,0,1.0000000,0,0,0,0,0.0031067,0.0000000,0.0000000,0.0000000,1.0000000,0.2803215790000000,0.8179000020027161,0.0205812454223633
glove-50-angular,1087,10,1,1.0000000,227169,1378190,0,0,0.0031382,0.0000000,0.0000000,0.0000000,1.0101445,0.2773930210000000,0.8179000020027161,0.0205812454223633
glove-50-angular,1087,10,7,1.0000000,227169,1378190,2132399,4945012,0.0032851,0.0302445,0.0289707,0.0000000,1.0574362,0.6995505410000000,0.8179000020027161,0.0205812454223633
glove-50-angular,1087,12,0,1.0000000,0,0,0,0,0.0026035,0.0000000,0.0000000,0.0000000,1.0000000,0.3395989620000000,0.8393599987030029,0.0176002979278564
glove-50-angular,1087,12,1,1.0000000,342005,1628775,0,0,0.0026305,0.0000000,0.0000000,0.0000000,1.0103600,0.3389174250000000,0.8393599987030029,0.0176002979278564
glove-50-angular,1087,12,7,1.0000000,342005,1628775,2746057,6572311,0.0027660,0.0327468,0.0312565,0.0000000,1.0624019,0.8112471340000000,0.8393599987030029,0.0176002979278564
glove-50-angular,1087,14,0,1.0000000,0,0,0,0,0.0022425,0.0000000,0.0000000,0.0000000,1.0000000,0.3916936520000000,0.8567000031471252,0.0153461694717407
glove-50-angular,1087,14,1,1.0000000,452067,1871494,0,0,0.0022659,0.0000000,0.0000000,0.0000000,1.0104609,0.3908942640000000,0.8567000031471252,0.0153461694717407
glove-50-angular,1087,14,7,1.0000000,452067,1871494,3402738,8305332,0.0023920,0.0350330,0.0333296,0.0000000,1.0666871,0.9588094230000000,0.8567000031471252,0.0153461694717407
glove-50-angular,1087,16,0,1.0000000,0,0,0,0,0.0019690,0.0000000,0.0000000,0.0000000,1.0000000,0.4560458840000000,0.8709499835968018,0.0136113166809082
