dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
openai-1536-angular,pdx-bond-sec,7.61696,11.0731,4.09819,0.903101,32,0,10,1000,0.2,1,7.587,27.84,1.93
openai-1536-angular,pdx-bond-sec,6.85589,9.79275,3.75491,0.893101,28,0,10,1000,0.2,1,6.865,27.2,1.838
openai-1536-angular,pdx-bond-sec,6.46906,9.37195,3.56071,0.887901,26,0,10,1000,0.2,1,6.456,27.05,1.733
openai-1536-angular,pdx-bond-sec,6.03061,8.75824,3.2516,0.883001,24,0,10,1000,0.2,1,6.021,23.17,1.609
openai-1536-angular,pdx-bond-sec,5.603,8.1744,3.0806,0.876901,22,0,10,1000,0.2,1,5.602,25.7,1.535
openai-1536-angular,pdx-bond-sec,5.1891,7.55574,2.75514,0.870501,20,0,10,1000,0.2,1,5.184,26.9,1.479
openai-1536-angular,pdx-bond-sec,4.80019,7.0277,2.56188,0.863501,18,0,10,1000,0.2,1,4.794,24.98,1.392
openai-1536-angular,pdx-bond-sec,4.42531,6.40085,2.35541,0.854601,16,0,10,1000,0.2,1,4.426,22.39,1.343
openai-1536-angular,pdx-bond-sec,4.00636,5.83154,2.14006,0.843001,14,0,10,1000,0.2,1,4.01,22.3,1.301
openai-1536-angular,pdx-bond-sec,3.5729,5.17373,1.86537,0.833601,12,0,10,1000,0.2,1,3.582,20.99,1.252
openai-1536-angular,pdx-bond-sec,3.13013,4.56415,1.67931,0.816901,10,0,10,1000,0.2,1,3.142,19.05,1.185
openai-1536-angular,pdx-bond-sec,2.69205,3.94263,1.46809,0.798501,8,0,10,1000,0.2,1,2.684,4.423,1.098
openai-1536-angular,pdx-bond-sec,2.22726,3.21084,1.21565,0.7686,6,0,10,1000,0.2,1,2.244,18.94,0.9659
openai-1536-angular,pdx-bond-sec,1.73956,2.55348,0.954368,0.7205,4,0,10,1000,0.2,1,1.768,20.6,0.8891
openai-1536-angular,pdx-bond-sec,1.23129,1.83841,0.717205,0.6327,2,0,10,1000,0.2,1,1.259,21.01,0.7172
 
