dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
openai-1536-angular,bsa,3.04394,4.57814,1.52235,0.872001,22,16,10,1000,0,1,3.148,17.76,1.343
openai-1536-angular,bsa,2.8989,4.30908,1.50493,0.864501,20,16,10,1000,0,1,3.001,17.6,1.303
openai-1536-angular,bsa,2.75041,4.05973,1.46993,0.856501,18,16,10,1000,0,1,2.852,17.75,1.251
openai-1536-angular,bsa,2.60986,3.87728,1.37062,0.846101,16,16,10,1000,0,1,2.711,17.09,1.276
openai-1536-angular,bsa,2.46878,3.61406,1.35011,0.835501,14,16,10,1000,0,1,2.563,17.53,1.222
openai-1536-angular,bsa,2.31786,3.31949,1.30868,0.823801,12,16,10,1000,0,1,2.397,16.75,1.21
openai-1536-angular,bsa,2.20628,3.12726,1.30765,0.809601,10,16,10,1000,0,1,2.292,17.23,1.22
openai-1536-angular,bsa,2.05259,2.83697,1.24773,0.789701,8,16,10,1000,0,1,2.11,16.94,1.206
openai-1536-angular,bsa,1.87988,2.51187,1.24787,0.7606,6,16,10,1000,0,1,1.928,17.16,1.177
openai-1536-angular,bsa,1.69543,2.23674,1.19325,0.715,4,16,10,1000,0,1,1.734,16,1.193
openai-1536-angular,bsa,1.48036,1.86487,1.14161,0.6166,2,16,10,1000,0,1,1.516,16.53,1.142
