dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
gist-960-euclidean,bsa,9.36499,19.427,3.10889,0.764801,20,8,10,1000,0,1,10.31,33.66,3.109
gist-960-euclidean,bsa,8.80914,17.7862,3.03597,0.746801,18,8,10,1000,0,1,9.724,32.37,3.036
gist-960-euclidean,bsa,8.13429,16.1312,2.99089,0.723401,16,8,10,1000,0,1,8.972,38.8,2.991
gist-960-euclidean,bsa,7.56146,14.8927,2.92857,0.6947,14,8,10,1000,0,1,8.35,42.04,2.929
gist-960-euclidean,bsa,6.97878,13.1327,2.90661,0.6673,12,8,10,1000,0,1,7.723,27.05,2.907
gist-960-euclidean,bsa,6.42066,11.8734,2.8683,0.6208,10,8,10,1000,0,1,7.08,22.69,2.868
gist-960-euclidean,bsa,5.80308,10.1867,2.91192,0.5691,8,8,10,1000,0,1,6.424,19.99,2.912
gist-960-euclidean,bsa,5.11153,8.48684,2.82596,0.5003,6,8,10,1000,0,1,5.647,29.3,2.826
gist-960-euclidean,bsa,4.46038,6.89917,2.81287,0.4074,4,8,10,1000,0,1,4.838,15.06,2.813
gist-960-euclidean,bsa,3.73236,5.2091,2.78417,0.2774,2,8,10,1000,0,1,3.963,14.05,2.784
openai-1536-angular,bsa,67.1501,104.784,25.9787,0.9894,512,16,10,1000,0,1,66.9,122,24.6
openai-1536-angular,bsa,39.6031,63.3867,15.7149,0.979501,256,16,10,1000,0,1,39.73,78.04,15.38
openai-1536-angular,bsa,35.4173,55.4961,15.4031,0.976401,224,16,10,1000,0,1,35.44,60.39,14.14
openai-1536-angular,bsa,31.7354,48.7481,14.3824,0.973601,192,16,10,1000,0,1,31.75,57.54,12.92
openai-1536-angular,bsa,27.9723,42.2347,12.9203,0.967801,160,16,10,1000,0,1,28.02,56.17,11.69
openai-1536-angular,bsa,25.9974,39.7863,12.1013,0.964601,144,16,10,1000,0,1,26.06,49.05,11
openai-1536-angular,bsa,24.062,36.5725,11.2136,0.960801,128,16,10,1000,0,1,24.15,49.86,10.34
openai-1536-angular,bsa,21.9497,33.198,10.527,0.956001,112,16,10,1000,0,1,22.06,42.79,9.717
openai-1536-angular,bsa,19.894,29.7831,9.91289,0.951001,96,16,10,1000,0,1,20.03,39.19,8.937
openai-1536-angular,bsa,17.7733,26.3486,9.13821,0.943401,80,16,10,1000,0,1,17.9,38.69,8.303
openai-1536-angular,bsa,15.908,23.5224,8.43723,0.933501,64,16,10,1000,0,1,16.04,41.17,7.771
openai-1536-angular,bsa,14.7771,21.7068,7.82498,0.926502,56,16,10,1000,0,1,14.92,33.47,7.471
openai-1536-angular,bsa,13.5702,19.2038,7.62846,0.918101,48,16,10,1000,0,1,13.71,32.57,7.143
openai-1536-angular,bsa,12.4391,17.9822,7.06761,0.908701,40,16,10,1000,0,1,12.6,33.83,6.698
openai-1536-angular,bsa,11.2948,15.8201,6.79612,0.895101,32,16,10,1000,0,1,11.42,32.02,6.519
openai-1536-angular,bsa,10.6535,14.8894,6.54922,0.886801,28,16,10,1000,0,1,10.79,28.25,6.241
openai-1536-angular,bsa,10.167,13.9817,6.36489,0.882601,26,16,10,1000,0,1,10.31,25.68,6.09
openai-1536-angular,bsa,9.85957,13.4865,6.48387,0.876901,24,16,10,1000,0,1,9.987,26.45,6.001
openai-1536-angular,bsa,9.55126,12.9449,6.28517,0.872001,22,16,10,1000,0,1,9.679,26.07,5.787
openai-1536-angular,bsa,9.26874,12.4733,6.09035,0.864501,20,16,10,1000,0,1,9.388,25.8,5.678
openai-1536-angular,bsa,8.90315,11.9229,6.00219,0.856501,18,16,10,1000,0,1,9.025,25.17,5.659
openai-1536-angular,bsa,8.54732,11.2357,5.84898,0.846101,16,16,10,1000,0,1,8.669,24.39,5.541
openai-1536-angular,bsa,8.22942,10.7884,5.74984,0.835501,14,16,10,1000,0,1,8.332,24.88,5.519
openai-1536-angular,bsa,7.89699,10.049,5.76,0.823801,12,16,10,1000,0,1,7.993,24.23,5.494
openai-1536-angular,bsa,7.53149,9.53737,5.56618,0.809601,10,16,10,1000,0,1,7.623,24.61,5.374
openai-1536-angular,bsa,7.18001,8.89699,5.42715,0.789701,8,16,10,1000,0,1,7.261,25.26,5.362
openai-1536-angular,bsa,6.79518,8.20191,5.37134,0.7606,6,16,10,1000,0,1,6.871,24.14,5.292
openai-1536-angular,bsa,6.40533,7.60564,5.268,0.715,4,16,10,1000,0,1,6.478,23.61,5.268
openai-1536-angular,bsa,5.95974,6.83065,5.18962,0.6166,2,16,10,1000,0,1,6.019,23.49,5.19
