dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
gist-960-euclidean,pdx-bond-dz,51.9163,83.5977,19.6283,0.9983,256,0,10,1000,0.2,1,50.44,83.6,1.731
gist-960-euclidean,pdx-bond-dz,46.6515,72.7933,17.271,0.9974,224,0,10,1000,0.2,1,45.57,77.89,1.599
gist-960-euclidean,pdx-bond-dz,40.9572,66.0666,14.9231,0.9955,192,0,10,1000,0.2,1,40.14,68.79,1.41
gist-960-euclidean,pdx-bond-dz,34.7145,56.5027,13.1977,0.9915,160,0,10,1000,0.2,1,34.04,62.2,1.268
gist-960-euclidean,pdx-bond-dz,31.6222,51.4506,11.5527,0.988601,144,0,10,1000,0.2,1,31.11,57.65,1.137
gist-960-euclidean,pdx-bond-dz,28.6803,46.9314,10.6109,0.984601,128,0,10,1000,0.2,1,28.2,53.15,1.055
gist-960-euclidean,pdx-bond-dz,25.7051,41.6811,9.55322,0.978901,112,0,10,1000,0.2,1,25.32,49.49,0.9556
gist-960-euclidean,pdx-bond-dz,22.4018,35.8539,7.88484,0.971701,96,0,10,1000,0.2,1,22.07,44.12,0.8762
gist-960-euclidean,pdx-bond-dz,18.9922,29.8199,6.59013,0.960601,80,0,10,1000,0.2,1,18.74,39.92,0.7878
gist-960-euclidean,pdx-bond-dz,15.5371,24.6217,5.31736,0.944301,64,0,10,1000,0.2,1,15.34,33.26,0.7188
gist-960-euclidean,pdx-bond-dz,13.9465,22.7299,4.68098,0.933401,56,0,10,1000,0.2,1,13.79,32.37,0.6685
gist-960-euclidean,pdx-bond-dz,12.018,19.2827,4.05722,0.916801,48,0,10,1000,0.2,1,11.91,27.15,0.6138
gist-960-euclidean,pdx-bond-dz,10.2387,17.1721,3.23314,0.897201,40,0,10,1000,0.2,1,10.14,26.39,0.5773
gist-960-euclidean,pdx-bond-dz,8.50461,14.0348,2.63644,0.866901,32,0,10,1000,0.2,1,8.44,21.92,0.5197
gist-960-euclidean,pdx-bond-dz,7.54929,12.5626,2.39489,0.843901,28,0,10,1000,0.2,1,7.497,18.22,0.495
gist-960-euclidean,pdx-bond-dz,6.96155,11.433,2.22567,0.8311,26,0,10,1000,0.2,1,6.941,20.3,0.4794
gist-960-euclidean,pdx-bond-dz,6.48412,10.6063,2.01583,0.8174,24,0,10,1000,0.2,1,6.486,20.39,0.4683
gist-960-euclidean,pdx-bond-dz,6.08396,10.1294,1.91211,0.8021,22,0,10,1000,0.2,1,6.08,21.13,0.4611
gist-960-euclidean,pdx-bond-dz,5.59016,9.34381,1.76772,0.7866,20,0,10,1000,0.2,1,5.589,19.89,0.4487
gist-960-euclidean,pdx-bond-dz,5.08972,8.61325,1.50652,0.7627,18,0,10,1000,0.2,1,5.095,18.16,0.4256
gist-960-euclidean,pdx-bond-dz,4.58672,7.82791,1.233,0.738,16,0,10,1000,0.2,1,4.609,17.74,0.4169
gist-960-euclidean,pdx-bond-dz,4.06382,6.91962,1.13354,0.7084,14,0,10,1000,0.2,1,4.1,19.9,0.4047
gist-960-euclidean,pdx-bond-dz,3.51568,6.06892,0.987582,0.6775,12,0,10,1000,0.2,1,3.544,18.27,0.4033
gist-960-euclidean,pdx-bond-dz,3.01541,5.21615,0.813127,0.6385,10,0,10,1000,0.2,1,3.046,17.03,0.3888
gist-960-euclidean,pdx-bond-dz,2.50694,4.41396,0.703713,0.5846,8,0,10,1000,0.2,1,2.538,17.83,0.3793
gist-960-euclidean,pdx-bond-dz,1.98034,3.41116,0.554483,0.5206,6,0,10,1000,0.2,1,1.997,3.778,0.3893
gist-960-euclidean,pdx-bond-dz,1.44378,2.44425,0.49461,0.4291,4,0,10,1000,0.2,1,1.462,3.08,0.3842
gist-960-euclidean,pdx-bond-dz,0.890158,1.48486,0.37388,0.2953,2,0,10,1000,0.2,1,0.9095,2.083,0.3739
openai-1536-angular,pdx-bond-dz,83.1456,116.12,49.2393,0.9939,512,0,10,1000,0.2,1,81.94,123.6,15.36
openai-1536-angular,pdx-bond-dz,45.0464,64.0527,25.852,0.984201,256,0,10,1000,0.2,1,44.56,73.35,8.952
openai-1536-angular,pdx-bond-dz,39.5917,55.7804,22.6576,0.981601,224,0,10,1000,0.2,1,39.21,66.79,7.871
openai-1536-angular,pdx-bond-dz,34.8522,48.9103,19.8297,0.978601,192,0,10,1000,0.2,1,34.48,57.14,6.779
openai-1536-angular,pdx-bond-dz,29.5223,42.6755,16.5037,0.974501,160,0,10,1000,0.2,1,29.28,53.91,5.839
openai-1536-angular,pdx-bond-dz,26.894,38.4223,15.3362,0.970901,144,0,10,1000,0.2,1,26.71,50.37,5.411
openai-1536-angular,pdx-bond-dz,23.9415,33.7914,13.7267,0.966901,128,0,10,1000,0.2,1,23.79,41.72,4.89
openai-1536-angular,pdx-bond-dz,21.4971,30.698,12.3505,0.963001,112,0,10,1000,0.2,1,21.34,41.02,4.531
openai-1536-angular,pdx-bond-dz,18.5767,26.2657,10.6624,0.957301,96,0,10,1000,0.2,1,18.45,38.65,4.052
openai-1536-angular,pdx-bond-dz,15.8517,22.7871,8.94395,0.950201,80,0,10,1000,0.2,1,15.77,36.19,3.595
openai-1536-angular,pdx-bond-dz,13.0265,18.8994,7.26688,0.939401,64,0,10,1000,0.2,1,12.96,29.66,3.014
openai-1536-angular,pdx-bond-dz,11.6037,16.8944,6.33701,0.934001,56,0,10,1000,0.2,1,11.55,28.18,2.64
openai-1536-angular,pdx-bond-dz,10.1756,14.9938,5.36803,0.925701,48,0,10,1000,0.2,1,10.16,27.2,2.353
openai-1536-angular,pdx-bond-dz,8.74591,12.8792,4.65313,0.914801,40,0,10,1000,0.2,1,8.731,23.92,2.109
openai-1536-angular,pdx-bond-dz,7.28037,10.7015,3.93579,0.903101,32,0,10,1000,0.2,1,7.272,22.77,1.763
openai-1536-angular,pdx-bond-dz,6.57,9.56147,3.56354,0.893101,28,0,10,1000,0.2,1,6.572,22.42,1.679
openai-1536-angular,pdx-bond-dz,6.22705,9.02645,3.42068,0.887901,26,0,10,1000,0.2,1,6.219,21.35,1.585
openai-1536-angular,pdx-bond-dz,5.83454,8.47999,3.12093,0.883001,24,0,10,1000,0.2,1,5.833,20.67,1.488
openai-1536-angular,pdx-bond-dz,5.4384,7.93293,2.83719,0.876901,22,0,10,1000,0.2,1,5.447,21.36,1.418
openai-1536-angular,pdx-bond-dz,5.01504,7.44449,2.61608,0.870501,20,0,10,1000,0.2,1,5.016,20.59,1.368
openai-1536-angular,pdx-bond-dz,4.60342,6.77493,2.43515,0.863501,18,0,10,1000,0.2,1,4.603,19.12,1.285
openai-1536-angular,pdx-bond-dz,4.20552,6.11664,2.22435,0.854601,16,0,10,1000,0.2,1,4.217,19,1.227
openai-1536-angular,pdx-bond-dz,3.80822,5.59939,2.04332,0.843001,14,0,10,1000,0.2,1,3.82,18.69,1.197
openai-1536-angular,pdx-bond-dz,3.3935,4.94339,1.77108,0.833601,12,0,10,1000,0.2,1,3.399,19.47,1.144
openai-1536-angular,pdx-bond-dz,2.96671,4.36924,1.59923,0.816901,10,0,10,1000,0.2,1,2.994,18.63,1.085
openai-1536-angular,pdx-bond-dz,2.55068,3.72804,1.35847,0.798501,8,0,10,1000,0.2,1,2.56,17.5,1.001
openai-1536-angular,pdx-bond-dz,2.11204,3.09794,1.13712,0.7686,6,0,10,1000,0.2,1,2.138,17.08,0.9029
openai-1536-angular,pdx-bond-dz,1.64047,2.41447,0.887939,0.7205,4,0,10,1000,0.2,1,1.665,15.84,0.822
openai-1536-angular,pdx-bond-dz,1.14951,1.7323,0.667003,0.6327,2,0,10,1000,0.2,1,1.172,16.54,0.667
