dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
gist-960-euclidean,bsa-pdx,4.07711,8.68163,0.538363,0.815301,26,8,10,1000,0.2,1,4.304,18.65,0.5384
gist-960-euclidean,bsa-pdx,3.82995,8.15897,0.530882,0.8016,24,8,10,1000,0.2,1,4.07,20.69,0.5309
gist-960-euclidean,bsa-pdx,3.62045,7.71983,0.526216,0.785301,22,8,10,1000,0.2,1,3.854,17.92,0.5262
gist-960-euclidean,bsa-pdx,3.39361,7.05603,0.520423,0.768701,20,8,10,1000,0.2,1,3.625,18.44,0.5204
gist-960-euclidean,bsa-pdx,3.15895,6.46977,0.515817,0.750701,18,8,10,1000,0.2,1,3.395,21.39,0.5158
gist-960-euclidean,bsa-pdx,2.92754,5.96262,0.511904,0.727301,16,8,10,1000,0.2,1,3.131,16.04,0.5119
gist-960-euclidean,bsa-pdx,2.69271,5.42574,0.505623,0.6986,14,8,10,1000,0.2,1,2.877,17.39,0.5056
gist-960-euclidean,bsa-pdx,2.44713,4.84934,0.502219,0.6712,12,8,10,1000,0.2,1,2.625,17.16,0.5022
gist-960-euclidean,bsa-pdx,2.16593,4.17067,0.500531,0.6247,10,8,10,1000,0.2,1,2.342,15.04,0.5005
gist-960-euclidean,bsa-pdx,1.90131,3.64412,0.496189,0.573,8,8,10,1000,0.2,1,2.04,15.9,0.4962
gist-960-euclidean,bsa-pdx,1.60369,2.97961,0.493951,0.5042,6,8,10,1000,0.2,1,1.729,15.65,0.494
gist-960-euclidean,bsa-pdx,1.28202,2.26337,0.480787,0.4115,4,8,10,1000,0.2,1,1.385,15.33,0.4808
gist-960-euclidean,bsa-pdx,0.935803,1.56234,0.458571,0.2817,2,8,10,1000,0.2,1,0.9847,12.14,0.4586
openai-1536-angular,bsa-pdx,15.6299,26.9049,4.75132,0.9933,512,16,10,1000,0.2,1,16,38.81,4.348
openai-1536-angular,bsa-pdx,9.51903,16.0846,3.25349,0.983401,256,16,10,1000,0.2,1,9.851,29.11,2.834
openai-1536-angular,bsa-pdx,8.70703,14.566,3.05809,0.980301,224,16,10,1000,0.2,1,9.013,28.48,2.653
openai-1536-angular,bsa-pdx,7.87624,13.0607,2.74534,0.977501,192,16,10,1000,0.2,1,8.163,25.97,2.462
openai-1536-angular,bsa-pdx,7.01005,11.8255,2.44487,0.971701,160,16,10,1000,0.2,1,7.275,26.9,2.272
openai-1536-angular,bsa-pdx,6.53949,10.9748,2.28113,0.968501,144,16,10,1000,0.2,1,6.792,25.79,2.159
openai-1536-angular,bsa-pdx,6.06994,10.0005,2.21593,0.964701,128,16,10,1000,0.2,1,6.3,24.7,2.044
openai-1536-angular,bsa-pdx,5.58833,9.26921,2.0292,0.959901,112,16,10,1000,0.2,1,5.789,22.24,1.908
openai-1536-angular,bsa-pdx,5.1113,8.38487,1.93147,0.954901,96,16,10,1000,0.2,1,5.299,22.3,1.811
openai-1536-angular,bsa-pdx,4.60966,7.62837,1.68595,0.947301,80,16,10,1000,0.2,1,4.775,18.97,1.686
openai-1536-angular,bsa-pdx,4.0911,6.68807,1.56984,0.937401,64,16,10,1000,0.2,1,4.242,20.14,1.57
openai-1536-angular,bsa-pdx,3.81391,6.12514,1.49741,0.930402,56,16,10,1000,0.2,1,3.955,20.86,1.497
openai-1536-angular,bsa-pdx,3.54405,5.6528,1.45686,0.922001,48,16,10,1000,0.2,1,3.692,20.42,1.457
openai-1536-angular,bsa-pdx,3.26574,5.2066,1.4115,0.912601,40,16,10,1000,0.2,1,3.389,20.3,1.411
openai-1536-angular,bsa-pdx,2.96984,4.72137,1.35109,0.899001,32,16,10,1000,0.2,1,3.088,18.45,1.351
openai-1536-angular,bsa-pdx,2.81492,4.39549,1.31082,0.890701,28,16,10,1000,0.2,1,2.92,17.95,1.311
openai-1536-angular,bsa-pdx,2.7401,4.19105,1.29386,0.886501,26,16,10,1000,0.2,1,2.85,18.07,1.294
openai-1536-angular,bsa-pdx,2.66289,4.06444,1.28735,0.880801,24,16,10,1000,0.2,1,2.753,18.3,1.287
openai-1536-angular,bsa-pdx,2.58505,3.89298,1.29127,0.875901,22,16,10,1000,0.2,1,2.671,18.27,1.291
openai-1536-angular,bsa-pdx,2.4996,3.74611,1.26496,0.868401,20,16,10,1000,0.2,1,2.584,17.78,1.265
openai-1536-angular,bsa-pdx,2.40802,3.58498,1.25063,0.860401,18,16,10,1000,0.2,1,2.507,18.46,1.251
openai-1536-angular,bsa-pdx,2.32261,3.44826,1.23441,0.850001,16,16,10,1000,0.2,1,2.401,17.88,1.234
openai-1536-angular,bsa-pdx,2.23204,3.28011,1.22765,0.839401,14,16,10,1000,0.2,1,2.308,17.43,1.228
openai-1536-angular,bsa-pdx,2.13301,3.06874,1.21261,0.827701,12,16,10,1000,0.2,1,2.208,17.89,1.213
openai-1536-angular,bsa-pdx,2.03416,2.87839,1.19297,0.813501,10,16,10,1000,0.2,1,2.093,17.14,1.193
openai-1536-angular,bsa-pdx,1.92554,2.67392,1.19613,0.793601,8,16,10,1000,0.2,1,1.996,17.62,1.196
openai-1536-angular,bsa-pdx,1.80771,2.47178,1.17016,0.7645,6,16,10,1000,0.2,1,1.857,16.98,1.17
openai-1536-angular,bsa-pdx,1.67294,2.23762,1.14775,0.7189,4,16,10,1000,0.2,1,1.721,17.18,1.148
openai-1536-angular,bsa-pdx,1.48778,1.96989,1.08505,0.6205,2,16,10,1000,0.2,1,1.525,17.11,1.085
