dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
instructorxl-arxiv-768_100k,pdx-bond,12.2677,17.5932,7.07158,1,512,0,10,1000,0.2,1,12.27,17.59,7.072,0,12.0291
instructorxl-arxiv-768_100k,pdx-bond,7.6279,10.633,4.25957,0.9998,256,0,10,1000,0.2,1,7.628,10.63,4.26,0,7.40829
instructorxl-arxiv-768_100k,pdx-bond,6.88663,9.60078,3.89402,0.9997,224,0,10,1000,0.2,1,6.887,10.05,3.779,0,6.67088
instructorxl-arxiv-768_100k,pdx-bond,6.22546,8.67251,3.45061,0.9995,192,0,10,1000,0.2,1,6.225,8.673,3.451,0,6.01278
instructorxl-arxiv-768_100k,pdx-bond,5.43008,7.54734,3.02528,0.9993,160,0,10,1000,0.2,1,5.428,7.547,2.998,0,5.22562
instructorxl-arxiv-768_100k,pdx-bond,4.9746,7.06554,2.79549,0.9991,144,0,10,1000,0.2,1,4.973,7.484,2.682,0,4.77701
instructorxl-arxiv-768_100k,pdx-bond,4.53806,6.4478,2.70164,0.9985,128,0,10,1000,0.2,1,4.535,7.153,2.407,0,4.34648
instructorxl-arxiv-768_100k,pdx-bond,4.06697,5.67689,2.31688,0.9979,112,0,10,1000,0.2,1,4.065,5.957,2.103,0,3.88542
instructorxl-arxiv-768_100k,pdx-bond,3.57946,4.81428,2.05491,0.9959,96,0,10,1000,0.2,1,3.583,5.69,1.81,0,3.41168
instructorxl-arxiv-768_100k,pdx-bond,3.09476,4.37672,1.78568,0.9938,80,0,10,1000,0.2,1,3.092,4.377,1.504,0,2.92656
instructorxl-arxiv-768_100k,pdx-bond,2.57891,3.46801,1.52702,0.990501,64,0,10,1000,0.2,1,2.579,3.904,1.239,0,2.4193
instructorxl-arxiv-768_100k,pdx-bond,2.31708,3.29176,1.38806,0.987801,56,0,10,1000,0.2,1,2.316,3.787,1.112,0,2.15889
instructorxl-arxiv-768_100k,pdx-bond,2.03562,2.75516,1.25034,0.984301,48,0,10,1000,0.2,1,2.039,3.47,0.9517,0,1.88286
instructorxl-arxiv-768_100k,pdx-bond,1.75977,2.432,1.07628,0.977001,40,0,10,1000,0.2,1,1.76,2.834,0.8515,0,1.60718
instructorxl-arxiv-768_100k,pdx-bond,1.46913,2.01345,0.895519,0.968201,32,0,10,1000,0.2,1,1.473,2.663,0.7259,0,1.32421
instructorxl-arxiv-768_100k,pdx-bond,1.32143,1.86843,0.809794,0.960701,28,0,10,1000,0.2,1,1.322,2.302,0.6277,0,1.17497
instructorxl-arxiv-768_100k,pdx-bond,1.24956,1.73078,0.768087,0.956701,26,0,10,1000,0.2,1,1.251,2.411,0.6134,0,1.1042
instructorxl-arxiv-768_100k,pdx-bond,1.17512,1.66174,0.722738,0.951501,24,0,10,1000,0.2,1,1.177,2.258,0.591,0,1.02995
instructorxl-arxiv-768_100k,pdx-bond,1.09473,1.53309,0.681217,0.945901,22,0,10,1000,0.2,1,1.096,2.276,0.5583,0,0.951033
instructorxl-arxiv-768_100k,pdx-bond,1.02117,1.41149,0.638906,0.939801,20,0,10,1000,0.2,1,1.022,1.874,0.5257,0,0.877627
instructorxl-arxiv-768_100k,pdx-bond,0.936435,1.31415,0.584482,0.931401,18,0,10,1000,0.2,1,0.9377,2.072,0.4875,0,0.794066
instructorxl-arxiv-768_100k,pdx-bond,0.85787,1.19354,0.526796,0.921001,16,0,10,1000,0.2,1,0.8591,2.086,0.4478,0,0.715175
instructorxl-arxiv-768_100k,pdx-bond,0.77761,1.08427,0.479198,0.907201,14,0,10,1000,0.2,1,0.7778,1.653,0.4163,0,0.634178
instructorxl-arxiv-768_100k,pdx-bond,0.694498,0.966852,0.434448,0.889401,12,0,10,1000,0.2,1,0.6949,1.712,0.3583,0,0.552879
instructorxl-arxiv-768_100k,pdx-bond,0.610193,0.839817,0.370675,0.867601,10,0,10,1000,0.2,1,0.6108,1.516,0.3214,0,0.469445
instructorxl-arxiv-768_100k,pdx-bond,0.521587,0.719805,0.332607,0.837701,8,0,10,1000,0.2,1,0.5233,1.563,0.2864,0,0.381581
instructorxl-arxiv-768_100k,pdx-bond,0.43418,0.605349,0.282933,0.794101,6,0,10,1000,0.2,1,0.4357,1.371,0.2428,0,0.294601
instructorxl-arxiv-768_100k,pdx-bond,0.342204,0.463461,0.221321,0.716401,4,0,10,1000,0.2,1,0.344,0.5235,0.2023,0,0.204555
instructorxl-arxiv-768_100k,pdx-bond,0.242977,0.321446,0.16378,0.5694,2,0,10,1000,0.2,1,0.2442,0.3657,0.1638,0,0.105419
