dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768_1000k,5,81.03,1286.36,1.01628
instructorxl-arxiv-768_1000k,10,89.69,1988.23,1.72424
instructorxl-arxiv-768_1000k,20,94.89,3182.34,2.92445
instructorxl-arxiv-768_1000k,30,96.93,4252.02,3.9876
instructorxl-arxiv-768_1000k,40,97.92,5332.76,5.06304
instructorxl-arxiv-768_1000k,50,98.52,6180.48,5.89795
instructorxl-arxiv-768_1000k,60,98.8,7065.87,6.77565
instructorxl-arxiv-768_1000k,70,99.09,7907.98,7.6139
instructorxl-arxiv-768_1000k,80,99.28,8726.69,8.41788
instructorxl-arxiv-768_1000k,90,99.46,9517.67,9.19802
instructorxl-arxiv-768_1000k,200,99.93,16948.4,16.4865
instructorxl-arxiv-768_100k,5,82.37,591.853,0.399437
instructorxl-arxiv-768_100k,10,91.66,863.101,0.668264
instructorxl-arxiv-768_100k,20,96.85,1310.77,1.11173
instructorxl-arxiv-768_100k,30,98.43,1697.25,1.49421
instructorxl-arxiv-768_100k,40,99.18,2041.51,1.83432
instructorxl-arxiv-768_100k,50,99.51,2357.46,2.14583
instructorxl-arxiv-768_10k,5,85.84,281.405,0.116551
instructorxl-arxiv-768_10k,10,94.87,354.94,0.184607
instructorxl-arxiv-768_10k,20,98.82,457.551,0.285175
instructorxl-arxiv-768_10k,30,99.6,539.119,0.365316
instructorxl-arxiv-768_1k,5,89.54,203.29,0.0418003
instructorxl-arxiv-768_1k,10,97.63,224.609,0.0625668
instructorxl-arxiv-768_1k,20,99.82,255.341,0.0926417
