10	18598.1	0.7444	
20	13719.4	0.8551	
40	9161.36	0.923	
50	7908.66	0.9329	
60	6961.48	0.9372	
80	5580.87	0.9452	
100	4694.69	0.9493	
150	3398.68	0.9534	
170	3028.43	0.9548	
190	2753.29	0.9556	
200	2636.66	0.9557	
250	2290.22	0.9561	
300	1994.54	0.9567	
400	1531.68	0.9573	
500	1247.97	0.9576	
600	1071.18	0.9577	
700	944.962	0.9578	
800	831.135	0.9578	
1000	668.923	0.9578	
1500	460.379	0.958	
2000	344.942	0.958	
