dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
deep-image-96-angular,pdx-bsa,1.00974,1.73953,0.347044,0.864529,22,8,10,10000,0.2,1,1.039,4.096,0.347,0
deep-image-96-angular,pdx-bsa,1.03362,1.76733,0.365418,0.853509,20,8,10,10000,0.2,1,1.065,10.32,0.3654,0
deep-image-96-angular,pdx-bsa,0.957317,1.62304,0.350457,0.840409,18,8,10,10000,0.2,1,0.9851,3.073,0.3505,0
deep-image-96-angular,pdx-bsa,0.886632,1.50696,0.332893,0.825968,16,8,10,10000,0.2,1,0.9107,4.165,0.3329,0
deep-image-96-angular,pdx-bsa,0.775214,1.29574,0.30185,0.80802,14,8,10,10000,0.2,1,0.7976,2.5,0.3019,0
deep-image-96-angular,pdx-bsa,0.674613,1.11518,0.287525,0.78574,12,8,10,10000,0.2,1,0.6914,2.585,0.2875,0
deep-image-96-angular,pdx-bsa,0.600194,0.976576,0.275174,0.755921,10,8,10,10000,0.2,1,0.6151,3.854,0.2752,0
deep-image-96-angular,pdx-bsa,0.52572,0.839425,0.257311,0.718541,8,8,10,10000,0.2,1,0.5378,3.02,0.2573,0
deep-image-96-angular,pdx-bsa,0.443018,0.683505,0.232585,0.665062,6,8,10,10000,0.2,1,0.4517,3.206,0.2326,0
deep-image-96-angular,pdx-bsa,0.360101,0.532141,0.217256,0.585098,4,8,10,10000,0.2,1,0.3663,2.991,0.2173,0
deep-image-96-angular,pdx-bsa,0.27381,0.37258,0.186503,0.442811,2,8,10,10000,0.2,1,0.278,0.7211,0.1865,0
contriever-768,pdx-bsa,74.5423,139.798,9.0376,0.99863,512,12,10,10000,0.2,1,74.67,161.0,4.737,0
contriever-768,pdx-bsa,42.6797,77.0436,8.05805,0.99529,256,12,10,10000,0.2,1,42.84,100.9,3.357,0
contriever-768,pdx-bsa,37.7228,67.6207,7.65098,0.9944,224,12,10,10000,0.2,1,37.91,96.72,3.015,0
contriever-768,pdx-bsa,33.4024,58.6809,7.78567,0.99324,192,12,10,10000,0.2,1,33.63,78.01,2.695,0
contriever-768,pdx-bsa,28.421,49.5623,7.15661,0.99151,160,12,10,10000,0.2,1,28.62,75.84,2.505,0
contriever-768,pdx-bsa,26.1763,45.3757,6.84183,0.990609,144,12,10,10000,0.2,1,26.37,58.66,2.097,0
contriever-768,pdx-bsa,23.6147,40.6518,6.47447,0.989279,128,12,10,10000,0.2,1,23.84,66.07,2.241,0
contriever-768,pdx-bsa,20.949,35.7769,6.29056,0.987889,112,12,10,10000,0.2,1,21.23,48.03,2.096,0
contriever-768,pdx-bsa,18.515,31.3527,5.61347,0.986239,96,12,10,10000,0.2,1,18.75,45.98,2.033,0
contriever-768,pdx-bsa,16.0881,26.9334,5.28259,0.98329,80,12,10,10000,0.2,1,16.34,35.93,1.834,0
contriever-768,pdx-bsa,13.3446,22.1693,4.62691,0.979679,64,12,10,10000,0.2,1,13.6,43.48,1.503,0
contriever-768,pdx-bsa,12.0577,20.0923,4.04972,0.977168,56,12,10,10000,0.2,1,12.29,27.54,1.424,0
contriever-768,pdx-bsa,10.5794,17.3814,3.8295,0.973519,48,12,10,10000,0.2,1,10.82,24.74,1.547,0
contriever-768,pdx-bsa,9.35999,15.4405,3.3246,0.969038,40,12,10,10000,0.2,1,9.571,23.93,1.566,0
contriever-768,pdx-bsa,7.63016,12.4654,2.81043,0.962176,32,12,10,10000,0.2,1,7.831,22.71,1.334,0
contriever-768,pdx-bsa,6.58946,10.7937,2.6389,0.957736,28,12,10,10000,0.2,1,6.789,18.77,1.295,0
contriever-768,pdx-bsa,6.28447,10.3365,2.26017,0.954765,26,12,10,10000,0.2,1,6.464,16.51,1.132,0
contriever-768,pdx-bsa,5.93007,9.71265,2.30185,0.951465,24,12,10,10000,0.2,1,6.114,15.91,1.189,0
contriever-768,pdx-bsa,5.46224,8.99165,1.98982,0.948015,22,12,10,10000,0.2,1,5.637,18.62,1.086,0
contriever-768,pdx-bsa,5.1318,8.50291,1.91697,0.943285,20,12,10,10000,0.2,1,5.289,20.98,1.069,0
contriever-768,pdx-bsa,4.96538,8.22539,1.69861,0.937754,18,12,10,10000,0.2,1,5.096,16.96,1.077,0
contriever-768,pdx-bsa,4.61867,7.71527,1.65764,0.931774,16,12,10,10000,0.2,1,4.733,12.13,1.012,0
contriever-768,pdx-bsa,4.00403,6.69156,1.36567,0.924254,14,12,10,10000,0.2,1,4.122,11.23,1.087,0
contriever-768,pdx-bsa,3.60074,6.05019,1.16241,0.914463,12,12,10,10000,0.2,1,3.695,9.199,0.8887,0
contriever-768,pdx-bsa,2.9375,4.93079,0.973819,0.901311,10,12,10,10000,0.2,1,3.036,10.12,0.7696,0
contriever-768,pdx-bsa,2.65256,4.51416,0.99583,0.88332,8,12,10,10000,0.2,1,2.725,7.072,0.7482,0
contriever-768,pdx-bsa,2.12787,3.80495,0.610399,0.854638,6,12,10,10000,0.2,1,2.261,15.09,0.6104,0
contriever-768,pdx-bsa,1.49105,2.52645,0.503446,0.803628,4,12,10,10000,0.2,1,1.57,9.921,0.5034,0
contriever-768,pdx-bsa,0.919363,1.55686,0.369975,0.686512,2,12,10,10000,0.2,1,0.9637,9.159,0.37,0
instructorxl-arxiv-768,pdx-bsa,43.1441,71.8034,13.1926,0.999,512,12,10,1000,0.2,1,43.11,71.8,7.164,0
