dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
openai-1536-angular,pdx-adsampling-dz,2.2058,3.44133,1.19414,0.885901,26,2.1,10,1000,0.2,1,2.247,5.545,1.194,0
openai-1536-angular,pdx-adsampling-dz,2.16408,3.37629,1.2398,0.878801,24,2.1,10,1000,0.2,1,2.217,14.9,1.24,0
openai-1536-angular,pdx-adsampling-dz,2.11961,3.29331,1.16875,0.872901,22,2.1,10,1000,0.2,1,2.167,16.33,1.169,0
openai-1536-angular,pdx-adsampling-dz,2.13712,3.31244,1.19383,0.865501,20,2.1,10,1000,0.2,1,2.184,14.7,1.194,0
openai-1536-angular,pdx-adsampling-dz,2.12043,3.25573,1.1765,0.858501,18,2.1,10,1000,0.2,1,2.147,4.703,1.177,0
openai-1536-angular,pdx-adsampling-dz,2.02009,3.08101,1.16084,0.850101,16,2.1,10,1000,0.2,1,2.064,14.98,1.161,0
openai-1536-angular,pdx-adsampling-dz,1.93892,2.92848,1.13628,0.841101,14,2.1,10,1000,0.2,1,1.968,4.168,1.136,0
openai-1536-angular,pdx-adsampling-dz,1.90807,2.83381,1.14612,0.829,12,2.1,10,1000,0.2,1,1.951,14.75,1.146,0
openai-1536-angular,pdx-adsampling-dz,1.81849,2.65313,1.13792,0.8126,10,2.1,10,1000,0.2,1,1.859,16.62,1.138,0
openai-1536-angular,pdx-adsampling-dz,1.75058,2.50426,1.10551,0.7902,8,2.1,10,1000,0.2,1,1.773,3.187,1.106,0
openai-1536-angular,pdx-adsampling-dz,1.68007,2.36361,1.11158,0.763601,6,2.1,10,1000,0.2,1,1.691,2.97,1.112,0
openai-1536-angular,pdx-adsampling-dz,1.58228,2.16862,1.07943,0.7187,4,2.1,10,1000,0.2,1,1.592,2.655,1.079,0
openai-1536-angular,pdx-adsampling-dz,1.43463,1.8664,1.07286,0.62,2,2.1,10,1000,0.2,1,1.439,2.102,1.073,0
