dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,5,82.33,1987.71,2.623
contriever-768,10,89.34,2551.65,2.70868
contriever-768,20,93.12,4148.04,3.65742
contriever-768,30,94.63,5555.47,4.99636
contriever-768,40,95.22,6848.73,6.24094
contriever-768,50,95.69,8084.56,7.45091
contriever-768,60,95.91,9291.96,8.60703
contriever-768,70,96.15,10447.5,9.75311
contriever-768,80,96.4,11575.9,10.8512
contriever-768,90,96.55,12791.2,12.0652
contriever-768,100,96.72,13760.3,13.01
contriever-768,110,96.86,15013.5,14.2304
contriever-768,120,96.97,15867.3,15.073
contriever-768,130,97.09,16912.3,16.1163
contriever-768,140,97.17,18066.7,17.2311
contriever-768,150,97.23,19293.5,18.4567
contriever-768,160,97.26,20127.7,19.2532
contriever-768,170,97.34,20984.6,20.0819
contriever-768,180,97.39,22201.8,21.2976
contriever-768,190,97.43,23276.5,22.3488
contriever-768,200,97.46,24335.8,23.4011
contriever-768,240,97.55,28276.8,27.2681
contriever-768,280,97.6,31817.7,30.7344
contriever-768,320,97.67,35668.9,34.5258
contriever-768,360,97.68,38685.2,37.4843
contriever-768,400,97.73,41696.2,40.4493
contriever-768,500,97.81,50565.0,49.1512
contriever-768,600,97.87,58226.8,56.687
contriever-768,700,97.89,65208.6,63.5161
contriever-768,800,97.9,70569.9,68.7728
deep-image-96-angular,5,63.06,474.988,0.263879
deep-image-96-angular,10,74.94,692.337,0.477528
deep-image-96-angular,20,84.54,1115.15,0.883967
deep-image-96-angular,30,88.73,1500.71,1.26898
deep-image-96-angular,40,90.83,1888.12,1.61576
deep-image-96-angular,50,92.35,2263.77,2.01046
deep-image-96-angular,60,93.37,2612.06,2.35084
deep-image-96-angular,70,94.04,2972.21,2.71083
deep-image-96-angular,80,94.54,3433.2,3.16101
deep-image-96-angular,90,94.94,3781.01,3.48473
deep-image-96-angular,100,95.29,4123.96,3.82543
deep-image-96-angular,110,95.56,4466.79,4.15747
deep-image-96-angular,120,95.73,4796.01,4.48584
deep-image-96-angular,130,95.96,5137.06,4.80248
deep-image-96-angular,140,96.09,5449.94,5.12855
deep-image-96-angular,150,96.19,5773.49,5.42883
deep-image-96-angular,160,96.3,6041.08,5.67915
deep-image-96-angular,170,96.36,6178.99,5.78704
deep-image-96-angular,180,96.47,6471.87,6.07697
deep-image-96-angular,190,96.51,6769.21,6.36384
deep-image-96-angular,200,96.62,7067.96,6.6355
deep-image-96-angular,240,96.77,8185.41,7.75234
deep-image-96-angular,280,96.87,9274.9,8.76445
deep-image-96-angular,320,96.98,10615.8,10.1103
deep-image-96-angular,360,97.03,11361.3,10.8141
deep-image-96-angular,400,97.11,12330.1,11.7706
deep-image-96-angular,500,97.21,14761.5,14.1267
deep-image-96-angular,600,97.27,17321.0,16.6411
deep-image-96-angular,700,97.32,20289.3,19.5317
deep-image-96-angular,800,97.33,22631.8,21.7673
gist-960-euclidean,5,51.49,1076.25,0.461619
gist-960-euclidean,10,66.68,1374.61,0.737536
gist-960-euclidean,20,79.92,1856.66,1.24267
gist-960-euclidean,30,86.18,2268.69,1.62953
gist-960-euclidean,40,89.61,2640.72,2.00438
gist-960-euclidean,50,92.27,2995.53,2.35881
