dataset,efsearch,recall,per_query_us,pruing_rate
gist-960-euclidean,170,99.2,42002.0,0.0
gist-960-euclidean,180,99.34,44236.8,0.0
gist-960-euclidean,190,99.45,46488.9,0.0
gist-960-euclidean,200,99.55,48743.5,0.0
glove-200-angular,5,39.01,1175.91,0.0
glove-200-angular,10,48.61,2320.1,0.0
glove-200-angular,20,60.36,4672.41,0.0
glove-200-angular,30,68.67,7023.04,0.0
glove-200-angular,40,74.66,9375.21,0.0
glove-200-angular,50,79.85,11692.4,0.0
glove-200-angular,60,84.2,13994.6,0.0
glove-200-angular,70,86.86,16224.0,0.0
glove-200-angular,80,88.96,18418.4,0.0
glove-200-angular,90,91.25,20567.0,0.0
glove-200-angular,100,92.99,22672.3,0.0
glove-200-angular,110,94.38,24736.4,0.0
glove-200-angular,120,95.78,26735.8,0.0
glove-200-angular,130,96.62,28713.3,0.0
glove-200-angular,140,97.39,30633.6,0.0
glove-200-angular,150,98.12,32487.4,0.0
glove-200-angular,160,98.48,34302.0,0.0
glove-200-angular,170,98.83,36077.0,0.0
glove-200-angular,180,99.21,37825.8,0.0
glove-200-angular,190,99.41,39498.0,0.0
glove-200-angular,200,99.59,41146.8,0.0
instructorxl-arxiv-768,5,76.69,2137.82,0.0
instructorxl-arxiv-768,10,85.22,3142.17,0.0
instructorxl-arxiv-768,20,91.66,4986.04,0.0
instructorxl-arxiv-768,30,94.43,7128.28,0.0
instructorxl-arxiv-768,40,95.85,9224.34,0.0
instructorxl-arxiv-768,50,96.89,11318.2,0.0
instructorxl-arxiv-768,60,97.5,13381.2,0.0
instructorxl-arxiv-768,70,98.11,15447.3,0.0
instructorxl-arxiv-768,80,98.33,17497.4,0.0
instructorxl-arxiv-768,90,98.52,19541.4,0.0
instructorxl-arxiv-768,100,98.76,21301.2,0.0
instructorxl-arxiv-768,110,98.89,23282.2,0.0
instructorxl-arxiv-768,120,98.99,25305.5,0.0
instructorxl-arxiv-768,130,99.1,27307.4,0.0
instructorxl-arxiv-768,140,99.29,29305.1,0.0
instructorxl-arxiv-768,150,99.36,31271.0,0.0
instructorxl-arxiv-768,160,99.46,33278.5,0.0
instructorxl-arxiv-768,170,99.51,35254.8,0.0
msong-420,5,81.11,619.915,0.0
msong-420,10,91.94,1115.48,0.0
msong-420,20,97.38,2113.49,0.0
msong-420,30,98.79,3252.44,0.0
msong-420,40,99.27,4261.6,0.0
msong-420,50,99.53,4993.09,0.0
openai-1536-angular,5,75.52,2614.79,0.0
openai-1536-angular,10,81.27,3407.78,0.0
openai-1536-angular,20,87.05,5825.37,0.0
openai-1536-angular,30,89.96,8273.53,0.0
openai-1536-angular,40,91.57,10534.7,0.0
openai-1536-angular,50,93.02,12886.1,0.0
openai-1536-angular,60,93.84,21035.8,0.0
openai-1536-angular,70,94.44,25046.9,0.0
openai-1536-angular,80,95.02,24835.9,0.0
openai-1536-angular,90,95.53,22915.7,0.0
openai-1536-angular,100,95.83,25753.5,0.0
openai-1536-angular,110,96.22,29701.2,0.0
openai-1536-angular,120,96.47,33873.2,0.0
openai-1536-angular,130,96.71,45575.7,0.0
openai-1536-angular,140,96.97,36310.5,0.0
openai-1536-angular,150,97.22,37191.5,0.0
openai-1536-angular,160,97.38,41515.4,0.0
openai-1536-angular,170,97.55,58170.1,0.0
openai-1536-angular,180,97.63,44953.1,0.0
openai-1536-angular,190,97.76,47046.7,0.0
openai-1536-angular,200,97.9,64275.2,0.0
openai-1536-angular,240,98.31,61936.4,0.0
openai-1536-angular,280,98.58,76111.1,0.0
openai-1536-angular,320,98.81,88992.1,0.0
openai-1536-angular,360,98.99,102318.0,0.0
openai-1536-angular,400,99.09,102167.0,0.0
openai-1536-angular,500,99.37,147562.0,0.0
openai-1536-angular,600,99.54,161596.0,0.0
sift-128-euclidean,5,68.91,173.635,0.0
sift-128-euclidean,10,82.16,296.817,0.0
sift-128-euclidean,20,91.62,536.135,0.0
sift-128-euclidean,30,95.39,789.841,0.0
sift-128-euclidean,40,97.04,1018.79,0.0
sift-128-euclidean,50,98.13,1250.8,0.0
sift-128-euclidean,60,98.69,1495.35,0.0
sift-128-euclidean,70,98.97,1733.13,0.0
sift-128-euclidean,80,99.31,1958.17,0.0
sift-128-euclidean,90,99.53,2185.24,0.0
sift-128-euclidean,5,68.91,168.222,0.0
sift-128-euclidean,10,82.16,293.841,0.0
sift-128-euclidean,20,91.62,536.845,0.0
sift-128-euclidean,30,95.39,775.53,0.0
sift-128-euclidean,40,97.04,1019.91,0.0
sift-128-euclidean,50,98.13,1248.8,0.0
sift-128-euclidean,60,98.69,1476.66,0.0
sift-128-euclidean,70,98.97,1724.69,0.0
sift-128-euclidean,80,99.31,1945.33,0.0
sift-128-euclidean,90,99.53,2167.13,0.0
