dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,5,82.33,2125.58,1.69
contriever-768,10,89.34,2808.57,1.91
contriever-768,20,93.12,4597.31,2.02
contriever-768,30,94.63,6176.72,2.05
contriever-768,40,95.22,7700.9,2.05
contriever-768,50,95.69,9218.24,2.06
contriever-768,60,95.91,10514.0,2.08
contriever-768,70,96.15,11961.1,2.08
contriever-768,80,96.4,13387.3,2.08
contriever-768,90,96.55,14704.2,2.08
contriever-768,100,96.72,15973.8,2.08
contriever-768,110,96.86,17294.9,2.08
contriever-768,120,96.97,18582.9,2.08
contriever-768,130,97.09,19810.1,2.08
contriever-768,140,97.17,20873.1,2.08
contriever-768,150,97.23,22383.6,2.08
contriever-768,160,97.26,23373.3,2.09
contriever-768,170,97.34,24625.0,2.1
contriever-768,180,97.39,26058.0,2.1
contriever-768,190,97.43,27206.6,2.1
contriever-768,200,97.46,28041.9,2.1
contriever-768,240,97.55,33007.9,2.1
contriever-768,280,97.6,37564.0,2.1
contriever-768,320,97.67,42074.8,2.1
contriever-768,360,97.68,45900.9,2.1
contriever-768,400,97.73,50511.6,2.1
contriever-768,500,97.81,60238.7,2.1
contriever-768,600,97.87,70015.0,2.1
contriever-768,700,97.89,78094.0,2.1
contriever-768,800,97.9,84485.2,2.1
deep-image-96-angular,5,63.06,559.58,2.24
deep-image-96-angular,10,74.94,843.455,2.46
deep-image-96-angular,20,84.54,1398.68,2.58
deep-image-96-angular,30,88.73,1915.65,2.6
deep-image-96-angular,40,90.83,2425.79,2.6
deep-image-96-angular,50,92.35,2977.71,2.6
deep-image-96-angular,60,93.37,3411.49,2.6
deep-image-96-angular,70,94.04,3884.45,2.6
deep-image-96-angular,80,94.54,4352.58,2.6
deep-image-96-angular,90,94.94,4816.14,2.6
deep-image-96-angular,100,95.29,5262.74,2.6
deep-image-96-angular,110,95.56,5715.2,2.61
deep-image-96-angular,120,95.73,6165.95,2.61
deep-image-96-angular,130,95.96,6612.55,2.61
deep-image-96-angular,140,96.09,7040.66,2.61
deep-image-96-angular,150,96.19,7470.07,2.61
deep-image-96-angular,160,96.3,7900.83,2.61
deep-image-96-angular,170,96.36,8362.54,2.61
deep-image-96-angular,180,96.47,8831.36,2.61
deep-image-96-angular,190,96.51,9164.0,2.61
deep-image-96-angular,200,96.62,9562.46,2.61
deep-image-96-angular,240,96.77,11212.5,2.61
deep-image-96-angular,280,96.87,12758.7,2.61
deep-image-96-angular,320,96.98,14297.8,2.61
deep-image-96-angular,360,97.03,15804.8,2.61
deep-image-96-angular,400,97.11,17300.8,2.61
deep-image-96-angular,500,97.21,20949.3,2.61
deep-image-96-angular,600,97.27,24489.9,2.61
deep-image-96-angular,700,97.32,28046.2,2.61
deep-image-96-angular,800,97.33,31524.7,2.61
gist-960-euclidean,5,51.49,1152.89,0.49
gist-960-euclidean,10,66.68,1523.02,0.6
gist-960-euclidean,20,79.92,2157.8,0.61
gist-960-euclidean,30,86.18,2744.06,0.67
gist-960-euclidean,40,89.61,3308.63,0.68
gist-960-euclidean,50,92.27,3822.06,0.71
gist-960-euclidean,60,93.88,4322.95,0.71
gist-960-euclidean,70,94.93,4802.63,0.72
gist-960-euclidean,80,95.8,5269.37,0.72
gist-960-euclidean,90,96.5,5725.59,0.73
gist-960-euclidean,100,96.98,6166.61,0.73
gist-960-euclidean,110,97.36,6442.67,0.73
gist-960-euclidean,120,97.65,6881.85,0.75
gist-960-euclidean,130,97.88,7310.67,0.76
gist-960-euclidean,140,98.12,7715.56,0.76
gist-960-euclidean,150,98.18,8117.23,0.77
gist-960-euclidean,160,98.4,8509.17,0.78
gist-960-euclidean,170,98.51,8899.63,0.78
gist-960-euclidean,180,98.61,9478.98,0.78
gist-960-euclidean,190,98.69,9939.14,0.78
gist-960-euclidean,200,98.75,10076.3,0.78
gist-960-euclidean,240,98.92,11847.0,0.78
gist-960-euclidean,280,99.03,13351.1,0.78
gist-960-euclidean,320,99.11,14771.3,0.8
gist-960-euclidean,360,99.14,16142.7,0.8
gist-960-euclidean,400,99.16,17224.3,0.8
gist-960-euclidean,500,99.19,20168.6,0.8
gist-960-euclidean,600,99.19,23146.1,0.81
glove-200-angular,5,37.99,1881.17,0.33
glove-200-angular,10,47.31,3589.37,0.33
glove-200-angular,20,59.55,7119.07,0.35
glove-200-angular,30,67.51,10522.6,0.35
glove-200-angular,40,74.02,13784.2,0.35
glove-200-angular,50,78.98,16944.6,0.35
glove-200-angular,60,83.41,20403.8,0.35
glove-200-angular,70,86.8,23542.8,0.35
glove-200-angular,80,89.43,26294.9,0.35
glove-200-angular,90,91.76,29532.4,0.35
glove-200-angular,100,93.61,32464.6,0.35
glove-200-angular,110,94.88,35344.8,0.35
glove-200-angular,120,95.97,37926.3,0.35
glove-200-angular,130,96.96,40185.0,0.35
glove-200-angular,140,97.47,43037.9,0.35
glove-200-angular,150,98.18,46053.5,0.36
glove-200-angular,160,98.58,48023.0,0.36
glove-200-angular,170,98.85,50793.5,0.36
glove-200-angular,180,99.01,53280.7,0.36
glove-200-angular,190,99.24,55240.6,0.36
glove-200-angular,200,99.31,57771.1,0.36
glove-200-angular,240,99.51,65457.5,0.36
instructorxl-arxiv-768,5,75.6,1481.28,0.39
instructorxl-arxiv-768,10,85.26,2072.24,0.41
instructorxl-arxiv-768,20,91.84,3204.54,0.44
instructorxl-arxiv-768,30,94.3,4217.95,0.44
instructorxl-arxiv-768,40,95.42,5194.52,0.45
instructorxl-arxiv-768,50,96.55,6115.46,0.45
instructorxl-arxiv-768,60,97.22,7072.21,0.45
instructorxl-arxiv-768,70,97.68,7867.5,0.45
instructorxl-arxiv-768,80,97.96,8716.34,0.45
instructorxl-arxiv-768,90,98.23,9560.31,0.45
instructorxl-arxiv-768,100,98.41,10521.4,0.45
instructorxl-arxiv-768,110,98.62,11329.7,0.45
instructorxl-arxiv-768,120,98.71,12141.2,0.45
instructorxl-arxiv-768,130,98.8,12939.3,0.45
instructorxl-arxiv-768,140,98.88,13544.5,0.45
instructorxl-arxiv-768,150,98.94,14400.9,0.45
instructorxl-arxiv-768,160,99.03,15188.4,0.45
instructorxl-arxiv-768,170,99.07,15774.5,0.45
instructorxl-arxiv-768,180,99.18,16379.3,0.45
instructorxl-arxiv-768,190,99.26,17250.9,0.45
instructorxl-arxiv-768,200,99.3,18050.0,0.45
