dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,10,63.47,581.357,0.43884
contriever-768,20,76.71,847.46,0.701522
contriever-768,30,82.9,1086.12,0.95246
contriever-768,40,86.8,1316.15,1.18137
contriever-768,50,88.14,1514.64,1.38035
contriever-768,60,89.7,1722.45,1.61919
contriever-768,70,90.48,1929.61,1.79969
contriever-768,80,91.12,2147.22,2.03935
contriever-768,90,92.22,2363.57,2.26719
contriever-768,100,92.62,2569.16,2.46123
contriever-768,110,92.98,2784.86,2.69089
contriever-768,120,93.1,2992.61,2.90219
contriever-768,130,93.42,3206.22,3.12319
contriever-768,140,93.79,3644.49,3.87726
contriever-768,150,94.34,4040.49,5.11931
contriever-768,160,94.48,4033.59,4.40304
contriever-768,170,94.63,4164.71,4.07175
contriever-768,180,94.7,4378.86,4.25755
contriever-768,190,94.82,4613.4,4.49469
contriever-768,200,94.85,4832.83,4.6942
contriever-768,240,95.27,5728.77,5.61826
contriever-768,280,95.58,6609.64,6.48037
contriever-768,320,95.85,7480.65,7.36842
contriever-768,360,95.94,8365.95,8.23852
contriever-768,400,96.17,9260.48,9.13401
contriever-768,500,96.55,11500.7,11.3784
contriever-768,600,96.93,13730.7,13.5847
contriever-768,700,97.06,15921.1,15.7831
contriever-768,800,97.23,18164.4,17.9784
contriever-768,900,97.38,20345.3,20.1672
contriever-768,1000,97.4,22533.3,22.3557
contriever-768,1100,97.44,24701.6,24.5163
contriever-768,1200,97.47,26862.0,26.6807
contriever-768,1300,97.47,29002.6,28.8098
deep-image-96-angular,10,60.05,131.631,0.102818
deep-image-96-angular,20,73.84,185.932,0.166026
deep-image-96-angular,30,80.71,240.757,0.209608
deep-image-96-angular,40,85.38,286.649,0.256287
deep-image-96-angular,50,87.93,334.694,0.303946
deep-image-96-angular,60,90.06,387.864,0.356405
deep-image-96-angular,70,91.59,436.754,0.403544
deep-image-96-angular,80,92.61,481.203,0.447925
deep-image-96-angular,90,93.52,537.997,0.503959
deep-image-96-angular,100,94.4,577.361,0.542395
deep-image-96-angular,110,94.93,641.247,0.60517
deep-image-96-angular,120,95.41,674.792,0.637899
deep-image-96-angular,130,95.86,731.743,0.693417
deep-image-96-angular,140,96.24,767.4,0.73268
deep-image-96-angular,150,96.49,816.889,0.786826
deep-image-96-angular,160,96.76,866.106,0.826444
deep-image-96-angular,170,96.99,911.763,0.870693
deep-image-96-angular,180,97.28,968.506,0.927497
deep-image-96-angular,190,97.51,1009.22,0.972495
deep-image-96-angular,200,97.66,1061.41,1.02777
deep-image-96-angular,240,98.23,1240.92,1.19969
deep-image-96-angular,280,98.59,1418.99,1.3763
deep-image-96-angular,320,98.81,1599.13,1.55697
deep-image-96-angular,360,99.13,1779.98,1.73356
deep-image-96-angular,400,99.21,1948.48,1.90054
deep-image-96-angular,500,99.45,2379.44,2.32287
deep-image-96-angular,600,99.59,2788.88,2.72927
gist-960-euclidean,10,41.48,694.727,0.538037
gist-960-euclidean,20,56.55,1061.5,0.915207
gist-960-euclidean,30,65.02,1372.13,1.21019
gist-960-euclidean,40,70.72,1676.51,1.5333
gist-960-euclidean,50,74.66,1971.01,1.83443
gist-960-euclidean,60,77.83,2263.93,2.119
gist-960-euclidean,70,80.33,2556.81,2.41513
gist-960-euclidean,80,82.16,2837.81,2.69991
gist-960-euclidean,90,84.02,3123.44,2.9811
gist-960-euclidean,100,85.5,3402.35,3.27116
gist-960-euclidean,110,86.68,3676.85,3.53725
gist-960-euclidean,120,87.76,3954.57,3.82172
gist-960-euclidean,130,88.73,4229.58,4.1077
gist-960-euclidean,140,89.68,4499.03,4.38049
gist-960-euclidean,150,90.28,4760.99,4.63435
gist-960-euclidean,160,90.99,5019.8,4.89745
gist-960-euclidean,170,91.46,5292.83,5.17676
gist-960-euclidean,180,92.03,5558.29,5.44967
gist-960-euclidean,190,92.39,5808.1,5.6871
gist-960-euclidean,200,92.8,6067.92,5.96193
gist-960-euclidean,240,94.04,7070.54,6.97412
gist-960-euclidean,280,95.09,8058.43,7.95282
gist-960-euclidean,320,96.01,9007.9,8.9219
gist-960-euclidean,360,96.4,9940.24,9.8359
gist-960-euclidean,400,96.84,10849.7,10.7785
gist-960-euclidean,500,97.59,13075.8,13.0208
gist-960-euclidean,600,98.16,15222.3,15.184
gist-960-euclidean,700,98.41,17296.3,17.2663
gist-960-euclidean,800,98.64,19224.0,19.2038
gist-960-euclidean,900,98.82,21147.8,21.1396
gist-960-euclidean,1000,98.98,23026.2,23.0263
gist-960-euclidean,1100,99.19,24855.5,24.8756
gist-960-euclidean,1200,99.28,26639.6,26.669
gist-960-euclidean,1300,99.34,28452.4,28.4932
gist-960-euclidean,1400,99.42,30990.1,33.7929
gist-960-euclidean,1500,99.48,32286.5,32.1418
gist-960-euclidean,2000,99.6,40352.0,40.1654
glove-200-angular,10,36.96,158.685,0.129145
glove-200-angular,20,49.68,241.48,0.210521
glove-200-angular,30,56.42,318.908,0.286825
glove-200-angular,40,60.24,398.795,0.369099
glove-200-angular,50,63.54,479.903,0.449496
glove-200-angular,60,65.75,553.304,0.526177
glove-200-angular,70,67.42,619.914,0.592024
glove-200-angular,80,69.01,701.136,0.672567
glove-200-angular,90,70.15,777.771,0.752421
glove-200-angular,100,71.44,846.201,0.824006
glove-200-angular,110,72.36,921.924,0.891104
glove-200-angular,120,73.14,996.857,0.973426
glove-200-angular,130,73.89,1072.42,1.04822
glove-200-angular,140,74.58,1140.95,1.12001
glove-200-angular,150,75.25,1223.63,1.1939
glove-200-angular,160,75.84,1300.14,1.27772
glove-200-angular,170,76.34,1369.75,1.34267
glove-200-angular,180,76.87,1457.47,1.43354
glove-200-angular,190,77.34,1527.17,1.49864
glove-200-angular,200,77.94,1609.84,1.5766
glove-200-angular,240,79.45,1913.52,1.88138
glove-200-angular,280,80.41,2213.09,2.19761
glove-200-angular,320,81.18,2530.94,2.50828
glove-200-angular,360,81.87,2832.24,2.81857
glove-200-angular,400,82.54,3148.38,3.12357
glove-200-angular,500,83.93,3954.04,3.92925
