dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,10,56.68,553.083,0.0
contriever-768,20,72.52,812.591,0.0
contriever-768,30,79.73,1032.64,0.0
contriever-768,40,84.02,1247.6,0.0
contriever-768,50,85.76,1453.4,0.0
contriever-768,60,87.66,1664.62,0.0
contriever-768,70,88.78,1865.05,0.0
contriever-768,80,89.59,2074.12,0.0
contriever-768,90,90.85,2287.0,0.0
contriever-768,100,91.34,2487.05,0.0
contriever-768,110,91.8,2697.63,0.0
contriever-768,120,92.04,2902.53,0.0
contriever-768,130,92.39,3104.61,0.0
contriever-768,140,92.88,3313.91,0.0
contriever-768,150,93.46,3527.89,0.0
contriever-768,160,93.68,3732.68,0.0
contriever-768,170,93.84,3940.6,0.0
contriever-768,180,93.92,4152.6,0.0
contriever-768,190,94.07,4353.02,0.0
contriever-768,200,94.12,4565.9,0.0
contriever-768,240,94.64,5420.59,0.0
contriever-768,280,94.89,6276.68,0.0
contriever-768,320,95.22,7119.58,0.0
contriever-768,360,95.37,7973.99,0.0
contriever-768,400,95.62,8831.03,0.0
contriever-768,500,96.07,10986.3,0.0
contriever-768,600,96.5,13131.4,0.0
contriever-768,700,96.81,15273.3,0.0
contriever-768,800,96.97,17408.1,0.0
contriever-768,900,97.17,19535.0,0.0
contriever-768,1000,97.22,21654.1,0.0
contriever-768,1100,97.29,23745.3,0.0
contriever-768,1200,97.32,25748.3,0.0
contriever-768,1300,97.34,27817.7,0.0
contriever-768,1400,97.38,29875.1,0.0
contriever-768,1500,97.4,31916.8,0.0
contriever-768,2000,97.55,42014.3,0.0
contriever-768,2500,97.63,51831.7,0.0
contriever-768,3000,97.66,61387.5,0.0
contriever-768,3500,97.67,70725.8,0.0
contriever-768,4000,97.73,79853.4,0.0
deep-image-96-angular,10,39.65,132.985,0.0
deep-image-96-angular,20,55.58,174.692,0.0
deep-image-96-angular,30,64.94,217.753,0.0
deep-image-96-angular,40,70.54,253.99,0.0
deep-image-96-angular,50,75.19,312.115,0.0
deep-image-96-angular,60,78.37,348.954,0.0
deep-image-96-angular,70,80.85,394.092,0.0
deep-image-96-angular,80,82.99,494.949,0.0
deep-image-96-angular,90,84.56,690.901,0.0
deep-image-96-angular,100,85.79,739.379,0.0
deep-image-96-angular,110,86.83,857.985,0.0
deep-image-96-angular,120,87.72,913.544,0.0
deep-image-96-angular,130,88.78,986.998,0.0
deep-image-96-angular,140,89.65,1049.53,0.0
deep-image-96-angular,150,90.39,1091.73,0.0
deep-image-96-angular,160,90.94,1183.28,0.0
deep-image-96-angular,170,91.48,1225.59,0.0
deep-image-96-angular,180,91.99,1347.14,0.0
deep-image-96-angular,190,92.55,1450.64,0.0
deep-image-96-angular,200,92.89,1377.78,0.0
deep-image-96-angular,240,94.19,1776.68,0.0
deep-image-96-angular,280,95.09,1960.83,0.0
deep-image-96-angular,320,95.72,2116.95,0.0
deep-image-96-angular,360,96.15,2100.3,0.0
deep-image-96-angular,400,96.65,2193.22,0.0
deep-image-96-angular,500,97.72,2694.82,0.0
deep-image-96-angular,600,98.25,3199.82,0.0
deep-image-96-angular,700,98.61,3598.53,0.0
deep-image-96-angular,800,98.88,4087.04,0.0
deep-image-96-angular,900,99.04,4504.08,0.0
deep-image-96-angular,1000,99.2,4953.03,0.0
deep-image-96-angular,1100,99.35,5406.9,0.0
deep-image-96-angular,1200,99.48,5885.87,0.0
deep-image-96-angular,1300,99.57,6308.26,0.0
gist-960-euclidean,10,35.27,633.407,0.0
gist-960-euclidean,20,50.0,928.196,0.0
gist-960-euclidean,30,58.73,1211.81,0.0
gist-960-euclidean,40,64.5,1469.71,0.0
gist-960-euclidean,50,68.69,1732.69,0.0
gist-960-euclidean,60,71.88,1987.28,0.0
gist-960-euclidean,70,74.68,2240.17,0.0
gist-960-euclidean,80,76.99,2493.16,0.0
gist-960-euclidean,90,78.99,2738.84,0.0
gist-960-euclidean,100,80.48,2987.56,0.0
gist-960-euclidean,110,81.92,3224.24,0.0
gist-960-euclidean,120,83.23,3465.27,0.0
gist-960-euclidean,130,84.2,3712.32,0.0
gist-960-euclidean,140,85.24,3952.88,0.0
gist-960-euclidean,150,85.93,4184.43,0.0
gist-960-euclidean,160,86.61,4419.31,0.0
gist-960-euclidean,170,87.25,4654.59,0.0
gist-960-euclidean,180,87.92,4882.61,0.0
gist-960-euclidean,190,88.45,5111.99,0.0
gist-960-euclidean,200,88.87,5341.32,0.0
gist-960-euclidean,240,90.51,6226.68,0.0
gist-960-euclidean,280,91.85,7100.4,0.0
gist-960-euclidean,320,92.83,7956.54,0.0
