dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
msong-420,pdx-bond-sec,4.53768,8.35824,0.665864,0.9988,80,0,10,1000,0.2,1,4.548,14.6,0.6659,0,4.36989
msong-420,pdx-bond-sec,3.83178,7.07535,0.55437,0.9977,64,0,10,1000,0.2,1,3.832,7.075,0.5544,0,3.6743
msong-420,pdx-bond-sec,3.45955,6.36109,0.485064,0.9968,56,0,10,1000,0.2,1,3.46,6.361,0.4851,0,3.31155
msong-420,pdx-bond-sec,3.07129,5.57158,0.455721,0.9953,48,0,10,1000,0.2,1,3.071,5.572,0.4557,0,2.93205
msong-420,pdx-bond-sec,2.66929,4.99764,0.395629,0.9927,40,0,10,1000,0.2,1,2.68,13.65,0.3956,0,2.54723
msong-420,pdx-bond-sec,2.24778,4.01365,0.34017,0.989701,32,0,10,1000,0.2,1,2.248,4.014,0.3402,0,2.11954
msong-420,pdx-bond-sec,2.02178,3.69638,0.326232,0.986901,28,0,10,1000,0.2,1,2.033,12.96,0.3262,0,1.90642
msong-420,pdx-bond-sec,1.90973,3.53725,0.304041,0.985001,26,0,10,1000,0.2,1,1.91,3.537,0.304,0,1.78445
msong-420,pdx-bond-sec,1.79457,3.32829,0.293393,0.981901,24,0,10,1000,0.2,1,1.805,12.7,0.2934,0,1.68116
msong-420,pdx-bond-sec,1.67853,3.10247,0.287508,0.979501,22,0,10,1000,0.2,1,1.679,3.102,0.2875,0,1.55544
msong-420,pdx-bond-sec,1.55836,2.88762,0.271743,0.975301,20,0,10,1000,0.2,1,1.558,2.888,0.2717,0,1.43646
msong-420,pdx-bond-sec,1.43595,2.58213,0.245615,0.969901,18,0,10,1000,0.2,1,1.446,11.5,0.2456,0,1.32544
msong-420,pdx-bond-sec,1.31613,2.39452,0.235393,0.964101,16,0,10,1000,0.2,1,1.316,2.395,0.2354,0,1.1965
msong-420,pdx-bond-sec,1.17673,2.12646,0.21923,0.958301,14,0,10,1000,0.2,1,1.177,2.126,0.2192,0,1.05862
msong-420,pdx-bond-sec,1.04422,1.89427,0.20606,0.947601,12,0,10,1000,0.2,1,1.044,1.894,0.2061,0,0.927475
msong-420,pdx-bond-sec,0.906349,1.63076,0.187917,0.928101,10,0,10,1000,0.2,1,0.9063,1.631,0.1879,0,0.790944
msong-420,pdx-bond-sec,0.763466,1.3786,0.163301,0.899601,8,0,10,1000,0.2,1,0.7635,1.379,0.1633,0,0.649078
msong-420,pdx-bond-sec,0.617196,1.1418,0.158188,0.860501,6,0,10,1000,0.2,1,0.6172,1.142,0.1582,0,0.503996
msong-420,pdx-bond-sec,0.460528,0.865084,0.152015,0.7765,4,0,10,1000,0.2,1,0.461,0.9398,0.152,0,0.348667
msong-420,pdx-bond-sec,0.296329,0.515972,0.133481,0.6021,2,0,10,1000,0.2,1,0.2973,0.5627,0.1335,0,0.185632
