dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
sift-128-euclidean,pdx-adsampling,1.01511,1.76351,0.281931,0.967858,40,2.1,10,10000,0.2,1,1.021,4.712,0.2355,0,0.887868
sift-128-euclidean,pdx-adsampling,0.87597,1.48203,0.279178,0.954246,32,2.1,10,10000,0.2,1,0.8821,4.878,0.2187,0,0.75062
sift-128-euclidean,pdx-adsampling,0.803205,1.33942,0.276333,0.944084,28,2.1,10,10000,0.2,1,0.8087,4.499,0.2115,0,0.67896
sift-128-euclidean,pdx-adsampling,0.765896,1.26472,0.27512,0.937564,26,2.1,10,10000,0.2,1,0.7711,4.276,0.2133,0,0.641458
sift-128-euclidean,pdx-adsampling,0.727857,1.19159,0.266701,0.930493,24,2.1,10,10000,0.2,1,0.7326,4.368,0.1989,0,0.603722
sift-128-euclidean,pdx-adsampling,0.68842,1.11291,0.265291,0.922192,22,2.1,10,10000,0.2,1,0.6931,4.197,0.1963,0,0.565303
sift-128-euclidean,pdx-adsampling,0.646508,1.0346,0.262212,0.911881,20,2.1,10,10000,0.2,1,0.6511,4.326,0.1927,0,0.522751
sift-128-euclidean,pdx-adsampling,0.604824,0.956418,0.257248,0.899862,18,2.1,10,10000,0.2,1,0.6096,4.176,0.1884,0,0.482671
sift-128-euclidean,pdx-adsampling,0.562959,0.878326,0.250326,0.885522,16,2.1,10,10000,0.2,1,0.5676,3.962,0.1818,0,0.441588
sift-128-euclidean,pdx-adsampling,0.518658,0.800922,0.238566,0.86784,14,2.1,10,10000,0.2,1,0.5236,4.038,0.1771,0,0.397645
sift-128-euclidean,pdx-adsampling,0.473203,0.720791,0.228482,0.844479,12,2.1,10,10000,0.2,1,0.4783,3.729,0.1742,0,0.353262
sift-128-euclidean,pdx-adsampling,0.425775,0.639265,0.215737,0.814268,10,2.1,10,10000,0.2,1,0.4315,3.693,0.1678,0,0.306757
sift-128-euclidean,pdx-adsampling,0.375392,0.552839,0.199811,0.775051,8,2.1,10,10000,0.2,1,0.3805,3.712,0.163,0,0.257027
sift-128-euclidean,pdx-adsampling,0.322119,0.463173,0.182628,0.717634,6,2.1,10,10000,0.2,1,0.3274,3.571,0.1574,0,0.204586
sift-128-euclidean,pdx-adsampling,0.264338,0.368931,0.162168,0.630045,4,2.1,10,10000,0.2,1,0.2693,3.546,0.1489,0,0.146648
sift-128-euclidean,pdx-adsampling,0.19986,0.26819,0.135357,0.472279,2,2.1,10,10000,0.2,1,0.204,3.432,0.1354,0,0.0823914
gist-960-euclidean,pdx-adsampling,30.4807,71.5004,2.28969,0.9984,512,2.1,10,1000,0.2,1,30.67,82.1,2.29,0,29.3756
gist-960-euclidean,pdx-adsampling,21.4146,47.6088,1.6379,0.9967,256,2.1,10,1000,0.2,1,21.51,58.47,1.638,0,20.2663
gist-960-euclidean,pdx-adsampling,19.8946,44.4453,1.56493,0.9959,224,2.1,10,1000,0.2,1,20.01,53.68,1.565,0,18.7796
gist-960-euclidean,pdx-adsampling,18.2273,39.8084,1.4787,0.994201,192,2.1,10,1000,0.2,1,18.33,48.43,1.479,0,17.1076
gist-960-euclidean,pdx-adsampling,16.4698,36.0904,1.38848,0.990701,160,2.1,10,1000,0.2,1,16.52,42.25,1.388,0,15.3019
gist-960-euclidean,pdx-adsampling,15.5078,33.1966,1.36107,0.988701,144,2.1,10,1000,0.2,1,15.55,40.28,1.361,0,14.3505
gist-960-euclidean,pdx-adsampling,14.4571,30.7167,1.32912,0.986201,128,2.1,10,1000,0.2,1,14.52,36.59,1.329,0,13.3183
gist-960-euclidean,pdx-adsampling,13.3594,28.1587,1.30862,0.981801,112,2.1,10,1000,0.2,1,13.41,33.75,1.309,0,12.216
gist-960-euclidean,pdx-adsampling,12.2106,25.3929,1.24773,0.975001,96,2.1,10,1000,0.2,1,12.24,30.07,1.248,0,11.058
gist-960-euclidean,pdx-adsampling,10.9522,22.8733,1.27958,0.964501,80,2.1,10,1000,0.2,1,11,27.86,1.28,0,9.82221
gist-960-euclidean,pdx-adsampling,9.58599,19.3669,1.18751,0.947101,64,2.1,10,1000,0.2,1,9.624,25.08,1.188,0,8.45145
gist-960-euclidean,pdx-adsampling,8.86596,17.4475,1.16719,0.934301,56,2.1,10,1000,0.2,1,8.902,23.34,1.167,0,7.73629
gist-960-euclidean,pdx-adsampling,8.08428,15.813,1.15688,0.918101,48,2.1,10,1000,0.2,1,8.126,20.64,1.157,0,6.97652
gist-960-euclidean,pdx-adsampling,7.24104,14.0451,1.1367,0.896701,40,2.1,10,1000,0.2,1,7.303,24.07,1.137,0,6.17076
gist-960-euclidean,pdx-adsampling,6.34348,11.9199,1.12193,0.864001,32,2.1,10,1000,0.2,1,6.416,21.01,1.122,0,5.28477
gist-960-euclidean,pdx-adsampling,5.87467,11.0243,1.15354,0.842001,28,2.1,10,1000,0.2,1,5.931,20.86,1.154,0,4.8191
gist-960-euclidean,pdx-adsampling,5.63811,10.4917,1.10549,0.829501,26,2.1,10,1000,0.2,1,5.69,17.85,1.105,0,4.57143
gist-960-euclidean,pdx-adsampling,5.39276,10.0125,1.11127,0.816201,24,2.1,10,1000,0.2,1,5.446,18.6,1.111,0,4.34235
gist-960-euclidean,pdx-adsampling,5.11672,9.42399,1.09746,0.798801,22,2.1,10,1000,0.2,1,5.173,18.12,1.097,0,4.07435
gist-960-euclidean,pdx-adsampling,4.87134,8.86931,1.11686,0.780701,20,2.1,10,1000,0.2,1,4.905,15.8,1.117,0,3.80574
gist-960-euclidean,pdx-adsampling,4.57975,8.12553,1.09348,0.7599,18,2.1,10,1000,0.2,1,4.619,14.65,1.093,0,3.5358
gist-960-euclidean,pdx-adsampling,4.29246,7.50089,1.07526,0.741,16,2.1,10,1000,0.2,1,4.338,16,1.075,0,3.2626
gist-960-euclidean,pdx-adsampling,4.01632,6.94752,1.08481,0.7131,14,2.1,10,1000,0.2,1,4.047,13.46,1.085,0,2.97914
gist-960-euclidean,pdx-adsampling,3.70009,6.26793,1.14794,0.6816,12,2.1,10,1000,0.2,1,3.743,15.23,1.049,0,2.68295
gist-960-euclidean,pdx-adsampling,3.38528,5.59074,1.12625,0.6432,10,2.1,10,1000,0.2,1,3.421,14.52,1.041,0,2.37025
