dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768_1000k,5,80.38,2145.33,0.951844
instructorxl-arxiv-768_1000k,10,89.74,2802.04,1.6234
instructorxl-arxiv-768_1000k,20,95.27,3878.24,2.71707
instructorxl-arxiv-768_1000k,30,97.04,4804.79,3.64267
instructorxl-arxiv-768_1000k,40,97.79,5626.1,4.49467
instructorxl-arxiv-768_1000k,50,98.39,6362.32,5.20952
instructorxl-arxiv-768_1000k,60,98.9,7047.27,5.88964
instructorxl-arxiv-768_1000k,70,99.13,7658.99,6.5265
instructorxl-arxiv-768_1000k,80,99.29,8311.68,7.15488
instructorxl-arxiv-768_1000k,90,99.41,8811.13,7.62047
instructorxl-arxiv-768_1000k,200,99.85,13598.5,12.189
instructorxl-arxiv-768_100k,5,81.41,824.691,0.306531
instructorxl-arxiv-768_100k,10,90.67,1009.89,0.480034
instructorxl-arxiv-768_100k,20,96.46,1274.79,0.740776
instructorxl-arxiv-768_100k,30,98.17,1479.14,0.938731
instructorxl-arxiv-768_100k,40,98.92,1643.92,1.10595
instructorxl-arxiv-768_100k,50,99.27,1798.41,1.25281
instructorxl-arxiv-768_100k,60,99.48,1932.88,1.38522
instructorxl-arxiv-768_100k,70,99.57,2058.57,1.50146
instructorxl-arxiv-768_10k,5,85.22,411.925,0.0993373
instructorxl-arxiv-768_10k,10,94.22,458.668,0.144592
instructorxl-arxiv-768_10k,20,98.68,520.765,0.204715
instructorxl-arxiv-768_10k,30,99.45,562.977,0.249272
instructorxl-arxiv-768_10k,40,99.72,602.177,0.283193
instructorxl-arxiv-768_1k,5,89.55,289.021,0.0444015
instructorxl-arxiv-768_1k,10,97.56,302.801,0.0577559
instructorxl-arxiv-768_1k,20,99.73,316.791,0.0712468
