10	9296.53	0.7396	
20	7205.99	0.847	
40	4874.07	0.9127	
50	4305.75	0.9279	
60	3781.87	0.9363	
80	3053.41	0.9461	
100	2592.31	0.9521	
150	1876.81	0.9584	
170	1699.19	0.9601	
190	1550.85	0.9624	
200	1487.9	0.9625	
250	1238.5	0.9657	
300	1054.21	0.9669	
400	810.468	0.9687	
500	663.072	0.9692	
600	559.91	0.9696	
700	486.461	0.9701	
800	428.156	0.9702	
1000	345.754	0.9707	
1500	232.723	0.9708	
2000	175.647	0.9711	
