10	49891.8	0.6528
20	35305.8	0.8379
40	23195.6	0.927
50	20127.4	0.9457
60	17697.2	0.9551
80	14096.2	0.9722
100	11990.8	0.9788
150	8640.1	0.9872
170	7837.77	0.9894
190	7174.91	0.9908
200	6871.25	0.9911
250	5708.61	0.993
300	4805.56	0.9943
400	3706.5	0.9955
500	3010.6	0.9964
600	2479.02	0.9972
700	2116.82	0.9979
800	1841.52	0.9982
1500	908.935	0.999
