dataset,efsearch,recall,per_query_us,pruing_rate
deep-image-96-angular,360,96.15,1157.05,1.35534
deep-image-96-angular,400,96.65,1378.68,1.44956
deep-image-96-angular,500,97.72,1540.39,1.94986
deep-image-96-angular,600,98.25,1939.25,2.1358
deep-image-96-angular,700,98.61,2188.0,2.376
deep-image-96-angular,800,98.88,2482.79,2.61732
deep-image-96-angular,900,99.04,2759.34,2.84167
deep-image-96-angular,1000,99.2,3059.85,3.08535
deep-image-96-angular,1100,99.35,3285.43,3.35242
deep-image-96-angular,1200,99.48,3606.16,3.61553
deep-image-96-angular,1300,99.57,3898.65,3.87373
gist-960-euclidean,10,35.27,200.745,0.139056
gist-960-euclidean,20,50.0,304.729,0.24494
gist-960-euclidean,30,58.73,391.909,0.326296
gist-960-euclidean,40,64.5,477.874,0.41506
gist-960-euclidean,50,68.69,562.541,0.494512
gist-960-euclidean,60,71.88,646.977,0.581704
gist-960-euclidean,70,74.68,729.977,0.667635
gist-960-euclidean,80,76.99,809.847,0.739027
gist-960-euclidean,90,78.99,891.632,0.817584
gist-960-euclidean,100,80.48,972.838,0.907994
gist-960-euclidean,110,81.92,1052.45,0.98694
gist-960-euclidean,120,83.23,1132.48,1.06615
gist-960-euclidean,130,84.2,1212.89,1.15343
gist-960-euclidean,140,85.24,1288.82,1.22093
gist-960-euclidean,150,85.93,1368.7,1.29396
gist-960-euclidean,160,86.61,1445.66,1.38409
gist-960-euclidean,170,87.25,1522.72,1.45656
gist-960-euclidean,180,87.92,1596.76,1.53376
gist-960-euclidean,190,88.45,1674.59,1.60682
gist-960-euclidean,200,88.87,1749.98,1.68941
gist-960-euclidean,240,90.51,2044.06,1.98056
gist-960-euclidean,280,91.85,2334.33,2.26801
gist-960-euclidean,320,92.83,2621.71,2.55422
gist-960-euclidean,360,93.51,2895.98,2.83157
gist-960-euclidean,400,94.11,3176.47,3.1169
gist-960-euclidean,500,95.29,3827.93,3.78023
gist-960-euclidean,600,96.11,4496.92,4.42697
gist-960-euclidean,700,96.48,5120.16,5.06071
gist-960-euclidean,800,96.83,5736.75,5.68127
gist-960-euclidean,900,97.19,6343.8,6.28316
gist-960-euclidean,1000,97.47,6929.66,6.85023
gist-960-euclidean,1100,97.72,7510.6,7.43704
gist-960-euclidean,1200,97.95,8060.75,7.93869
gist-960-euclidean,1300,98.13,8608.84,8.46642
gist-960-euclidean,1400,98.3,9152.42,9.0133
gist-960-euclidean,1500,98.46,9698.66,9.53291
gist-960-euclidean,2000,98.83,12288.2,12.0946
gist-960-euclidean,2500,99.04,14761.0,14.4933
gist-960-euclidean,3000,99.22,17118.2,16.8111
gist-960-euclidean,3500,99.34,19392.5,19.0404
gist-960-euclidean,4000,99.45,21587.8,21.1801
glove-200-angular,10,34.12,73.2079,0.0634949
glove-200-angular,20,46.15,107.977,0.0906316
glove-200-angular,30,52.64,143.205,0.124839
glove-200-angular,40,56.62,181.531,0.166062
glove-200-angular,50,60.12,213.287,0.192881
glove-200-angular,60,62.66,251.302,0.233874
glove-200-angular,70,64.38,284.435,0.266241
glove-200-angular,80,66.03,317.875,0.298861
glove-200-angular,90,67.21,351.2,0.331473
glove-200-angular,100,68.54,385.23,0.364733
glove-200-angular,110,69.69,418.479,0.397303
glove-200-angular,120,70.58,455.524,0.437643
glove-200-angular,130,71.38,491.383,0.468505
glove-200-angular,140,72.16,531.065,0.511443
glove-200-angular,150,72.8,565.008,0.544607
glove-200-angular,160,73.34,596.949,0.571911
glove-200-angular,170,73.89,629.945,0.612044
glove-200-angular,180,74.33,669.136,0.646611
glove-200-angular,190,74.8,695.616,0.680229
glove-200-angular,200,75.31,738.719,0.722683
glove-200-angular,240,76.92,880.246,0.853238
glove-200-angular,280,77.79,1027.06,1.00096
glove-200-angular,320,78.74,1171.07,1.14603
glove-200-angular,360,79.47,1314.97,1.28691
glove-200-angular,400,80.07,1461.7,1.43067
glove-200-angular,500,81.53,1837.77,1.8069
glove-200-angular,600,82.31,2202.12,2.17552
glove-200-angular,700,83.21,2603.89,2.56574
glove-200-angular,800,83.99,2995.69,2.95336
glove-200-angular,900,84.55,3386.23,3.34015
glove-200-angular,1000,84.88,3781.37,3.73891
glove-200-angular,1100,85.25,4176.34,4.12226
glove-200-angular,1200,85.62,4528.06,4.47818
glove-200-angular,1300,85.9,4881.15,4.82093
glove-200-angular,1400,86.11,5228.48,5.12282
glove-200-angular,1500,86.31,5583.36,5.46923
glove-200-angular,2000,87.12,7382.38,7.21323
glove-200-angular,2500,87.72,9096.09,8.87879
glove-200-angular,3000,88.13,10850.3,10.5873
glove-200-angular,3500,88.52,12455.3,12.1501
glove-200-angular,4000,88.86,14018.7,13.6611
instructorxl-arxiv-768,10,58.0,167.671,0.113263
instructorxl-arxiv-768,20,72.89,238.941,0.192674
instructorxl-arxiv-768,30,80.11,308.182,0.248912
instructorxl-arxiv-768,40,84.8,380.256,0.326013
instructorxl-arxiv-768,50,87.61,440.744,0.379036
instructorxl-arxiv-768,60,89.38,509.183,0.452791
instructorxl-arxiv-768,70,90.85,574.52,0.51327
instructorxl-arxiv-768,80,92.07,638.09,0.568631
instructorxl-arxiv-768,90,92.96,698.498,0.644291
instructorxl-arxiv-768,100,93.78,758.75,0.695303
instructorxl-arxiv-768,110,94.26,826.096,0.766497
instructorxl-arxiv-768,120,94.73,890.096,0.828708
instructorxl-arxiv-768,130,95.09,954.091,0.887123
instructorxl-arxiv-768,140,95.49,1012.39,0.95383
instructorxl-arxiv-768,150,95.84,1080.46,1.02331
instructorxl-arxiv-768,160,96.13,1137.56,1.07252
instructorxl-arxiv-768,170,96.4,1197.55,1.13681
instructorxl-arxiv-768,180,96.7,1264.58,1.20548
instructorxl-arxiv-768,190,96.93,1325.65,1.25441
instructorxl-arxiv-768,200,97.09,1382.02,1.32961
instructorxl-arxiv-768,240,97.59,1626.63,1.55646
instructorxl-arxiv-768,280,98.11,1873.54,1.81327
instructorxl-arxiv-768,320,98.36,2109.98,2.03591
instructorxl-arxiv-768,360,98.6,2344.01,2.28244
instructorxl-arxiv-768,400,98.82,2577.73,2.49483
instructorxl-arxiv-768,500,99.11,3157.71,3.0812
instructorxl-arxiv-768,600,99.32,3729.52,3.65225
instructorxl-arxiv-768,700,99.52,4294.14,4.21605
msong-420,10,64.57,127.087,0.0864641
msong-420,20,78.61,182.377,0.141353
msong-420,30,85.01,237.14,0.195087
msong-420,40,89.01,294.156,0.254826
msong-420,50,91.56,343.45,0.299119
msong-420,60,93.07,398.146,0.356873
msong-420,70,94.06,448.524,0.406305
msong-420,80,94.95,494.985,0.455896
msong-420,90,95.5,547.951,0.504027
msong-420,100,95.98,596.291,0.551707
msong-420,110,96.53,643.839,0.598453
msong-420,120,96.95,690.717,0.644616
msong-420,130,97.31,742.47,0.699515
msong-420,140,97.6,785.301,0.737701
msong-420,150,97.83,834.183,0.789907
msong-420,160,98.03,876.677,0.827173
msong-420,170,98.21,920.978,0.871311
msong-420,180,98.36,979.367,0.924564
msong-420,190,98.43,1027.06,0.979269
msong-420,200,98.58,1066.7,1.02223
msong-420,240,98.92,1246.02,1.1946
msong-420,280,99.19,1404.41,1.35483
msong-420,320,99.36,1568.12,1.51153
msong-420,360,99.43,1746.49,1.69854
msong-420,400,99.5,1891.1,1.83661
openai-1536-angular,10,57.32,240.481,0.142565
openai-1536-angular,20,72.28,339.66,0.247921
openai-1536-angular,30,79.71,429.725,0.32738
openai-1536-angular,40,84.26,529.026,0.430564
openai-1536-angular,50,86.52,613.363,0.518271
openai-1536-angular,60,88.54,711.804,0.617669
openai-1536-angular,70,90.04,789.658,0.694662
openai-1536-angular,80,90.95,882.131,0.767379
openai-1536-angular,90,91.83,973.515,0.878723
openai-1536-angular,100,92.72,1062.87,0.963867
openai-1536-angular,110,93.31,1148.33,1.05222
openai-1536-angular,120,93.92,1235.49,1.13834
openai-1536-angular,130,94.47,1323.26,1.22367
openai-1536-angular,140,94.85,1410.8,1.3185
openai-1536-angular,150,95.3,1498.43,1.40581
openai-1536-angular,160,95.73,1579.24,1.48014
openai-1536-angular,170,96.08,1669.65,1.57603
openai-1536-angular,180,96.29,1754.65,1.6494
