dataset,efsearch,recall,per_query_us,pruing_rate
glove-100-angular_100k,5,67.6,130.308,0.121503
glove-100-angular_100k,10,80.19,242.739,0.232619
glove-100-angular_100k,20,90.47,480.033,0.461356
glove-100-angular_100k,30,94.96,714.542,0.684056
glove-100-angular_100k,40,97.38,943.182,0.909269
glove-100-angular_100k,50,98.6,1178.32,1.13739
glove-100-angular_100k,60,99.26,1417.81,1.36656
glove-100-angular_100k,70,99.66,1649.24,1.59429
glove-200-angular_100k,5,46.37,496.429,0.48287
glove-200-angular_100k,10,62.91,975.318,0.953374
glove-200-angular_100k,20,82.07,2008.2,1.96963
glove-200-angular_100k,30,93.06,3005.43,2.94877
glove-200-angular_100k,40,98.68,3852.72,3.78909
glove-200-angular_100k,50,99.82,4567.35,4.4863
glove-200-angular_10k,5,57.33,158.613,0.153854
glove-200-angular_10k,10,81.02,258.937,0.253738
glove-200-angular_10k,20,100.0,331.245,0.339001
glove-200-angular_10k,5,57.33,159.698,0.152431
glove-200-angular_10k,10,81.02,266.23,0.254968
glove-200-angular_10k,20,100.0,335.9,0.341426
glove-200-angular_1k,5,91.18,31.656,0.0294573
glove-200-angular_1k,10,99.99,32.92,0.0305888
glove-25-angular_100k,5,80.96,39.268,0.0343836
glove-25-angular_100k,10,90.79,64.128,0.0561096
glove-25-angular_100k,20,96.47,112.466,0.0989566
glove-25-angular_100k,30,98.28,161.782,0.146954
glove-25-angular_100k,40,98.95,218.304,0.195008
glove-25-angular_100k,50,99.4,268.597,0.240876
glove-25-angular_100k,60,99.65,317.91,0.286
glove-50-angular_100k,5,73.38,40.113,0.0411964
glove-50-angular_100k,10,84.27,88.445,0.0790165
glove-50-angular_100k,20,92.37,168.589,0.153088
glove-50-angular_100k,30,95.86,249.589,0.227825
glove-50-angular_100k,40,97.45,323.909,0.297521
glove-50-angular_100k,50,98.36,403.128,0.37114
glove-50-angular_100k,60,98.92,471.684,0.43486
glove-50-angular_100k,70,99.26,542.654,0.501334
glove-50-angular_100k,80,99.46,609.614,0.564128
glove-50-angular_100k,90,99.68,676.665,0.627084
glove-200-angula_1000k,5,39.01,1178.07,1.09384
glove-200-angula_1000k,10,48.61,2343.56,2.24924
glove-200-angula_1000k,20,60.36,4713.25,4.59975
glove-200-angula_1000k,30,68.67,7075.69,6.93691
glove-200-angula_1000k,40,74.66,9429.48,9.28014
glove-200-angula_1000k,50,79.85,11781.5,11.618
glove-200-angula_1000k,60,84.2,14086.0,13.9297
glove-200-angula_1000k,70,86.86,16323.6,16.1599
glove-200-angula_1000k,80,88.96,18543.7,18.3944
glove-200-angula_1000k,90,91.25,20708.1,20.5431
glove-200-angula_1000k,100,92.99,22842.7,22.6874
glove-200-angula_1000k,110,94.38,24930.1,24.7502
glove-200-angula_1000k,120,95.78,26953.8,26.7819
glove-200-angula_1000k,130,96.62,28943.3,28.7575
glove-200-angula_1000k,140,97.39,30879.0,30.6757
glove-200-angula_1000k,150,98.12,32769.4,32.5806
glove-200-angula_1000k,160,98.48,34648.6,34.4495
glove-200-angula_1000k,170,98.83,36454.9,36.2184
glove-200-angula_1000k,180,99.21,38206.6,37.9737
glove-200-angula_1000k,190,99.41,39922.7,39.6713
glove-200-angula_1000k,200,99.59,41587.2,41.3198
