dataset,efsearch,recall,per_query_us,pruing_rate
glove-100-angular_100k,5,67.94,227.056,0.216584
glove-100-angular_100k,10,79.31,432.539,0.419413
glove-100-angular_100k,20,88.89,844.646,0.820072
glove-100-angular_100k,30,93.07,1228.01,1.19968
glove-100-angular_100k,40,95.5,1603.71,1.56421
glove-100-angular_100k,50,97.02,1966.27,1.91801
glove-100-angular_100k,60,98.19,2304.06,2.2454
glove-100-angular_100k,70,98.81,2629.32,2.5659
glove-100-angular_100k,80,99.25,2945.41,2.86298
glove-100-angular_100k,90,99.54,3236.84,3.14328
glove-200-angular_100k,5,46.73,704.035,0.674526
glove-200-angular_100k,10,63.88,1298.45,1.2596
glove-200-angular_100k,20,82.06,2358.81,2.30309
glove-200-angular_100k,30,92.18,3274.15,3.18594
glove-200-angular_100k,40,97.64,4012.54,3.91137
glove-200-angular_100k,50,99.22,4591.32,4.47119
glove-200-angular_100k,60,99.46,4937.41,4.81361
glove-200-angular_100k,70,99.46,5122.17,4.99737
glove-200-angular_10k,5,43.39,123.247,0.107232
glove-200-angular_10k,10,62.99,200.82,0.192084
glove-200-angular_10k,20,88.32,339.762,0.317285
glove-200-angular_10k,30,99.33,424.332,0.399592
glove-200-angular_10k,40,99.92,453.02,0.427194
glove-200-angular_10k,5,43.39,121.633,0.105587
glove-200-angular_10k,10,62.99,207.868,0.188885
glove-200-angular_10k,20,88.32,333.188,0.311387
glove-200-angular_10k,30,99.33,413.034,0.391916
glove-200-angular_10k,40,99.92,443.903,0.418848
glove-200-angular_1k,5,91.18,64.811,0.0513792
glove-200-angular_1k,10,99.99,73.877,0.0596465
glove-25-angular_100k,5,80.97,45.0805,0.0403816
glove-25-angular_100k,10,90.94,87.9675,0.0818193
glove-25-angular_100k,20,96.48,168.634,0.156797
glove-25-angular_100k,30,98.27,250.934,0.234134
glove-25-angular_100k,40,99.11,333.076,0.312154
glove-25-angular_100k,50,99.42,409.401,0.387751
glove-25-angular_100k,60,99.63,491.646,0.46268
glove-50-angular_100k,5,71.95,85.246,0.0809054
glove-50-angular_100k,10,83.76,164.976,0.154994
glove-50-angular_100k,20,92.41,317.033,0.300901
glove-50-angular_100k,30,95.37,473.979,0.45302
glove-50-angular_100k,40,97.41,602.309,0.577739
glove-50-angular_100k,50,98.31,742.672,0.713524
glove-50-angular_100k,60,98.93,875.356,0.844756
glove-50-angular_100k,70,99.3,1006.57,0.973152
glove-50-angular_100k,80,99.59,1143.11,1.10152
glove-200-angula_1000k,5,37.99,1653.68,1.54418
glove-200-angula_1000k,10,47.31,3132.47,3.03788
glove-200-angula_1000k,20,59.55,6048.6,5.91191
glove-200-angula_1000k,30,67.51,8904.7,8.7618
glove-200-angula_1000k,40,74.02,11796.2,11.6381
glove-200-angula_1000k,50,78.98,14701.7,14.508
glove-200-angula_1000k,60,83.41,17235.5,17.0458
glove-200-angula_1000k,70,86.8,20019.6,19.7984
glove-200-angula_1000k,80,89.43,22690.0,22.4594
glove-200-angula_1000k,90,91.76,25131.6,24.8812
glove-200-angula_1000k,100,93.61,27065.4,26.7991
glove-200-angula_1000k,110,94.88,29844.6,29.553
glove-200-angula_1000k,120,95.97,32275.9,31.9608
glove-200-angula_1000k,130,96.96,34505.7,34.1678
glove-200-angula_1000k,140,97.47,36572.4,36.207
glove-200-angula_1000k,150,98.18,38837.4,38.4561
glove-200-angula_1000k,160,98.58,41189.0,41.4576
glove-200-angula_1000k,170,98.85,42790.2,41.9879
glove-200-angula_1000k,180,99.01,44204.9,43.3252
glove-200-angula_1000k,190,99.24,46602.8,45.7005
glove-200-angula_1000k,200,99.31,47721.6,46.7743
glove-200-angula_1000k,240,99.51,54150.4,53.0659
