dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768_1000k,10,75.26,321.086,0.13199
instructorxl-arxiv-768_1000k,20,86.07,389.084,0.199692
instructorxl-arxiv-768_1000k,30,90.61,447.764,0.253592
instructorxl-arxiv-768_1000k,40,92.96,495.529,0.305046
instructorxl-arxiv-768_1000k,50,94.54,545.871,0.355197
instructorxl-arxiv-768_1000k,60,95.45,591.902,0.400899
instructorxl-arxiv-768_1000k,70,96.22,640.849,0.449667
instructorxl-arxiv-768_1000k,80,96.76,682.246,0.490845
instructorxl-arxiv-768_1000k,90,97.25,725.926,0.53273
instructorxl-arxiv-768_1000k,100,97.64,772.974,0.580711
instructorxl-arxiv-768_1000k,110,97.94,809.969,0.619906
instructorxl-arxiv-768_1000k,120,98.04,851.825,0.659824
instructorxl-arxiv-768_1000k,130,98.24,895.298,0.707096
instructorxl-arxiv-768_1000k,140,98.4,932.446,0.744159
instructorxl-arxiv-768_1000k,150,98.54,977.153,0.78854
instructorxl-arxiv-768_1000k,160,98.6,1013.8,0.82542
instructorxl-arxiv-768_1000k,170,98.69,1054.99,0.866538
instructorxl-arxiv-768_1000k,180,98.82,1094.41,0.905606
instructorxl-arxiv-768_1000k,190,98.9,1131.67,0.947063
instructorxl-arxiv-768_1000k,200,98.93,1167.35,0.978652
instructorxl-arxiv-768_1000k,240,99.11,1324.6,1.13741
instructorxl-arxiv-768_1000k,280,99.33,1466.6,1.28144
instructorxl-arxiv-768_1000k,320,99.38,1606.95,1.42168
instructorxl-arxiv-768_1000k,360,99.45,1746.16,1.56646
instructorxl-arxiv-768_1000k,400,99.53,1880.02,1.69859
instructorxl-arxiv-768_100k,10,76.58,287.118,0.107051
instructorxl-arxiv-768_100k,20,87.7,338.959,0.161794
instructorxl-arxiv-768_100k,30,92.23,391.951,0.21061
instructorxl-arxiv-768_100k,40,94.49,437.684,0.255741
instructorxl-arxiv-768_100k,50,96.01,473.945,0.295755
instructorxl-arxiv-768_100k,60,96.98,520.375,0.337923
instructorxl-arxiv-768_100k,70,97.53,558.36,0.375736
instructorxl-arxiv-768_100k,80,98.01,593.785,0.411258
instructorxl-arxiv-768_100k,90,98.39,625.485,0.446561
instructorxl-arxiv-768_100k,100,98.59,659.054,0.480104
instructorxl-arxiv-768_100k,110,98.72,697.036,0.513957
instructorxl-arxiv-768_100k,120,98.91,731.013,0.547844
instructorxl-arxiv-768_100k,130,98.99,766.659,0.58316
instructorxl-arxiv-768_100k,140,99.05,798.706,0.615223
instructorxl-arxiv-768_100k,150,99.17,821.302,0.641862
instructorxl-arxiv-768_100k,160,99.21,855.612,0.672089
instructorxl-arxiv-768_100k,170,99.27,881.721,0.702193
instructorxl-arxiv-768_100k,180,99.3,916.377,0.732706
instructorxl-arxiv-768_100k,190,99.34,943.973,0.760308
instructorxl-arxiv-768_100k,200,99.42,970.846,0.787271
instructorxl-arxiv-768_100k,240,99.54,1086.25,0.902419
instructorxl-arxiv-768_10k,10,83.91,227.705,0.060052
instructorxl-arxiv-768_10k,20,93.07,255.582,0.0875784
instructorxl-arxiv-768_10k,30,96.57,279.462,0.111112
instructorxl-arxiv-768_10k,40,97.85,300.709,0.132135
instructorxl-arxiv-768_10k,50,98.66,319.629,0.150993
instructorxl-arxiv-768_10k,60,99.02,337.744,0.168968
instructorxl-arxiv-768_10k,70,99.18,359.992,0.190933
instructorxl-arxiv-768_10k,80,99.39,371.623,0.202701
instructorxl-arxiv-768_10k,90,99.5,385.906,0.217013
instructorxl-arxiv-768_1k,10,92.27,199.802,0.0378705
instructorxl-arxiv-768_1k,20,97.94,215.821,0.053779
instructorxl-arxiv-768_1k,30,99.29,227.805,0.0657654
instructorxl-arxiv-768_1k,40,99.66,233.646,0.0752956
