dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768_1000k,10,74.49,294.329,0.125631
instructorxl-arxiv-768_1000k,20,86.34,360.623,0.191831
instructorxl-arxiv-768_1000k,30,90.33,405.416,0.236449
instructorxl-arxiv-768_1000k,40,92.74,455.332,0.286194
instructorxl-arxiv-768_1000k,50,94.5,503.438,0.333955
instructorxl-arxiv-768_1000k,60,95.52,545.057,0.375662
instructorxl-arxiv-768_1000k,70,96.15,590.049,0.420288
instructorxl-arxiv-768_1000k,80,96.51,627.287,0.457757
instructorxl-arxiv-768_1000k,90,96.86,667.007,0.497392
instructorxl-arxiv-768_1000k,100,97.19,709.272,0.539567
instructorxl-arxiv-768_1000k,110,97.65,749.311,0.583415
instructorxl-arxiv-768_1000k,120,97.85,782.407,0.616502
instructorxl-arxiv-768_1000k,130,98.06,832.55,0.666285
instructorxl-arxiv-768_1000k,140,98.21,860.152,0.692056
instructorxl-arxiv-768_1000k,150,98.3,891.086,0.725181
instructorxl-arxiv-768_1000k,160,98.37,931.213,0.765376
instructorxl-arxiv-768_1000k,170,98.46,978.024,0.811565
instructorxl-arxiv-768_1000k,180,98.51,1004.82,0.842596
instructorxl-arxiv-768_1000k,190,98.59,1038.0,0.871969
instructorxl-arxiv-768_1000k,200,98.68,1067.98,0.906159
instructorxl-arxiv-768_1000k,240,98.9,1210.72,1.04872
instructorxl-arxiv-768_1000k,280,99.08,1347.66,1.18551
instructorxl-arxiv-768_1000k,320,99.21,1477.29,1.31507
instructorxl-arxiv-768_1000k,360,99.36,1584.15,1.42227
instructorxl-arxiv-768_1000k,400,99.42,1705.42,1.55144
instructorxl-arxiv-768_1000k,500,99.53,1987.53,1.82953
instructorxl-arxiv-768_100k,10,76.5,255.83,0.0924863
instructorxl-arxiv-768_100k,20,87.89,299.596,0.134859
instructorxl-arxiv-768_100k,30,91.82,333.885,0.169004
instructorxl-arxiv-768_100k,40,94.08,367.131,0.202027
instructorxl-arxiv-768_100k,50,95.52,399.349,0.234126
instructorxl-arxiv-768_100k,60,96.61,426.758,0.261515
instructorxl-arxiv-768_100k,70,97.2,454.805,0.289455
instructorxl-arxiv-768_100k,80,97.73,484.319,0.318828
instructorxl-arxiv-768_100k,90,97.99,509.668,0.34263
instructorxl-arxiv-768_100k,100,98.37,533.424,0.367845
instructorxl-arxiv-768_100k,110,98.53,561.555,0.395775
instructorxl-arxiv-768_100k,120,98.69,585.684,0.419835
instructorxl-arxiv-768_100k,130,98.85,599.342,0.43989
instructorxl-arxiv-768_100k,140,98.97,627.908,0.462042
instructorxl-arxiv-768_100k,150,99.02,651.947,0.485992
instructorxl-arxiv-768_100k,160,99.11,671.816,0.505748
instructorxl-arxiv-768_100k,170,99.17,695.274,0.529233
instructorxl-arxiv-768_100k,180,99.25,722.366,0.556078
instructorxl-arxiv-768_100k,190,99.33,731.087,0.568915
instructorxl-arxiv-768_100k,200,99.36,755.008,0.588916
instructorxl-arxiv-768_100k,240,99.49,829.115,0.663027
instructorxl-arxiv-768_100k,280,99.54,894.718,0.732517
instructorxl-arxiv-768_10k,10,84.46,205.027,0.0462006
instructorxl-arxiv-768_10k,20,92.85,224.776,0.0653942
instructorxl-arxiv-768_10k,30,96.14,241.026,0.0816113
instructorxl-arxiv-768_10k,40,97.66,255.605,0.0961362
instructorxl-arxiv-768_10k,50,98.46,265.111,0.109173
instructorxl-arxiv-768_10k,60,98.84,277.08,0.121453
instructorxl-arxiv-768_10k,70,99.13,292.784,0.133224
instructorxl-arxiv-768_10k,80,99.29,303.77,0.144205
instructorxl-arxiv-768_10k,90,99.42,313.871,0.1543
instructorxl-arxiv-768_10k,100,99.48,324.054,0.164428
instructorxl-arxiv-768_10k,110,99.56,333.808,0.174164
instructorxl-arxiv-768_1k,10,85.02,190.845,0.0347899
instructorxl-arxiv-768_1k,20,92.48,201.606,0.0453479
instructorxl-arxiv-768_1k,30,95.77,208.73,0.0524784
instructorxl-arxiv-768_1k,40,97.68,214.697,0.0584228
instructorxl-arxiv-768_1k,50,98.54,219.406,0.0631047
instructorxl-arxiv-768_1k,60,99.04,223.617,0.0673312
instructorxl-arxiv-768_1k,70,99.4,227.472,0.0711562
instructorxl-arxiv-768_1k,80,99.58,227.25,0.0748239
