dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768_1000k,10,74.97,433.202,0.317974
instructorxl-arxiv-768_1000k,20,86.08,478.469,0.326964
instructorxl-arxiv-768_1000k,30,90.57,502.673,0.318945
instructorxl-arxiv-768_1000k,40,92.97,487.447,0.270994
instructorxl-arxiv-768_1000k,50,94.52,554.562,0.29051
instructorxl-arxiv-768_1000k,60,95.36,564.986,0.323425
instructorxl-arxiv-768_1000k,70,96.04,600.881,0.353295
instructorxl-arxiv-768_1000k,80,96.81,624.672,0.39465
instructorxl-arxiv-768_1000k,90,97.16,632.829,0.41846
instructorxl-arxiv-768_1000k,100,97.49,669.411,0.441957
instructorxl-arxiv-768_1000k,110,97.79,702.048,0.485768
instructorxl-arxiv-768_1000k,120,98.05,720.727,0.482972
instructorxl-arxiv-768_1000k,130,98.19,762.813,0.527111
instructorxl-arxiv-768_1000k,140,98.32,762.552,0.556994
instructorxl-arxiv-768_1000k,150,98.51,784.955,0.574418
instructorxl-arxiv-768_1000k,160,98.64,808.636,0.598449
instructorxl-arxiv-768_1000k,170,98.75,837.236,0.63283
instructorxl-arxiv-768_1000k,180,98.8,902.649,0.660861
instructorxl-arxiv-768_1000k,190,98.86,938.459,0.688272
instructorxl-arxiv-768_1000k,200,98.97,921.89,0.703021
instructorxl-arxiv-768_1000k,240,99.14,1055.76,0.868979
instructorxl-arxiv-768_1000k,280,99.29,1155.12,0.995059
instructorxl-arxiv-768_1000k,320,99.43,1282.74,1.08231
instructorxl-arxiv-768_1000k,360,99.49,1373.39,1.17679
instructorxl-arxiv-768_1000k,400,99.56,1482.11,1.29345
instructorxl-arxiv-768_100k,10,76.81,338.131,0.0754683
instructorxl-arxiv-768_100k,20,87.98,370.256,0.0997739
instructorxl-arxiv-768_100k,30,92.24,383.326,0.121394
instructorxl-arxiv-768_100k,40,94.67,409.161,0.144314
instructorxl-arxiv-768_100k,50,96.12,432.106,0.165575
instructorxl-arxiv-768_100k,60,97.02,462.557,0.189245
instructorxl-arxiv-768_100k,70,97.61,472.166,0.202928
instructorxl-arxiv-768_100k,80,98.05,508.276,0.263141
instructorxl-arxiv-768_100k,90,98.33,497.857,0.246587
instructorxl-arxiv-768_100k,100,98.61,521.858,0.254866
instructorxl-arxiv-768_100k,110,98.82,544.487,0.298528
instructorxl-arxiv-768_100k,120,99.0,569.906,0.303438
instructorxl-arxiv-768_100k,130,99.07,570.138,0.314834
instructorxl-arxiv-768_100k,140,99.14,620.101,0.343747
instructorxl-arxiv-768_100k,150,99.28,584.291,0.341933
instructorxl-arxiv-768_100k,160,99.33,639.536,0.383894
instructorxl-arxiv-768_100k,170,99.37,630.229,0.368595
instructorxl-arxiv-768_100k,180,99.45,662.934,0.401216
instructorxl-arxiv-768_100k,190,99.48,669.553,0.400865
instructorxl-arxiv-768_100k,200,99.51,696.019,0.453429
instructorxl-arxiv-768_10k,10,83.87,291.731,0.0443415
instructorxl-arxiv-768_10k,20,93.35,304.356,0.0605816
instructorxl-arxiv-768_10k,30,96.47,324.537,0.0777352
instructorxl-arxiv-768_10k,40,97.9,333.871,0.0926437
instructorxl-arxiv-768_10k,50,98.54,354.668,0.106426
instructorxl-arxiv-768_10k,60,98.96,371.359,0.121494
instructorxl-arxiv-768_10k,70,99.26,379.149,0.136017
instructorxl-arxiv-768_10k,80,99.46,395.527,0.148517
instructorxl-arxiv-768_10k,90,99.54,413.465,0.160914
instructorxl-arxiv-768_1k,10,92.53,258.403,0.0322355
instructorxl-arxiv-768_1k,20,97.97,280.247,0.0462408
instructorxl-arxiv-768_1k,30,99.19,288.787,0.0571525
instructorxl-arxiv-768_1k,40,99.53,303.392,0.0656027
