dataset,efsearch,recall,per_query_us,pruing_rate
glove-100-angular_100k,5,67.94,331.298,0.299839
glove-100-angular_100k,10,79.31,610.086,0.571153
glove-100-angular_100k,20,88.89,1136.24,1.0891
glove-100-angular_100k,30,93.07,1617.67,1.56255
glove-100-angular_100k,40,95.5,2062.26,1.99961
glove-100-angular_100k,50,97.02,2493.11,2.42204
glove-100-angular_100k,60,98.19,2866.0,2.78603
glove-100-angular_100k,70,98.81,3223.35,3.13819
glove-100-angular_100k,80,99.25,3562.09,3.461
glove-100-angular_100k,90,99.54,3871.22,3.7585
glove-200-angular_100k,5,47.25,1181.25,1.09386
glove-200-angular_100k,10,64.41,2360.88,2.30542
glove-200-angular_100k,20,82.59,4393.77,4.28201
glove-200-angular_100k,30,92.72,6533.76,6.37444
glove-200-angular_100k,40,98.18,8612.58,8.43619
glove-200-angular_100k,50,99.76,9894.64,9.70613
glove-200-angular_10k,5,43.4,244.141,0.205913
glove-200-angular_10k,10,63.02,401.482,0.36122
glove-200-angular_10k,20,88.36,651.589,0.608172
glove-200-angular_10k,30,99.38,841.855,0.797479
glove-200-angular_10k,40,99.97,891.131,0.842919
glove-200-angular_1k,5,91.17,99.5216,0.0773057
glove-200-angular_1k,10,99.95,112.762,0.089605
glove-25-angular_100k,5,80.97,54.3527,0.0483634
glove-25-angular_100k,10,90.94,108.268,0.0966673
glove-25-angular_100k,20,96.48,202.472,0.186584
glove-25-angular_100k,30,98.27,301.082,0.280036
glove-25-angular_100k,40,99.11,400.642,0.375023
glove-25-angular_100k,50,99.42,496.01,0.465828
glove-25-angular_100k,60,99.63,590.536,0.55582
glove-50-angular_100k,5,71.95,134.35,0.121609
glove-50-angular_100k,10,83.76,249.169,0.230745
glove-50-angular_100k,20,92.41,456.621,0.43202
glove-50-angular_100k,30,95.37,642.26,0.61523
glove-50-angular_100k,40,97.41,819.105,0.784032
glove-50-angular_100k,50,98.31,980.563,0.94431
glove-50-angular_100k,60,98.93,1139.65,1.0947
glove-50-angular_100k,70,99.3,1286.38,1.23703
glove-50-angular_100k,80,99.59,1426.7,1.37271
glove-200-angula_1000k,5,38.16,2268.35,1.80199
glove-200-angula_1000k,10,47.41,3891.61,3.44528
glove-200-angula_1000k,20,59.58,7043.81,6.58586
glove-200-angula_1000k,30,67.45,10081.6,9.60974
glove-200-angula_1000k,40,73.89,13050.6,12.5634
glove-200-angula_1000k,50,78.76,15874.7,15.3785
glove-200-angula_1000k,60,83.1,18714.2,18.19
glove-200-angula_1000k,70,86.45,21389.3,20.8469
glove-200-angula_1000k,80,89.08,23951.7,23.4137
glove-200-angula_1000k,90,91.39,26436.6,25.8518
glove-200-angula_1000k,100,93.23,29064.8,28.9289
glove-200-angula_1000k,110,94.48,31049.3,30.1422
glove-200-angula_1000k,120,95.55,33252.6,32.2982
glove-200-angula_1000k,130,96.53,35427.5,34.4309
glove-200-angula_1000k,140,97.04,37621.2,36.5857
glove-200-angula_1000k,150,97.76,39518.0,38.4517
glove-200-angula_1000k,160,98.16,41420.0,40.3051
glove-200-angula_1000k,170,98.42,43327.5,42.1751
glove-200-angula_1000k,180,98.57,45071.4,43.8812
glove-200-angula_1000k,190,98.79,46800.9,45.5829
glove-200-angula_1000k,200,98.85,48383.6,47.1234
glove-200-angula_1000k,240,99.05,54509.5,53.1257
glove-200-angula_1000k,280,99.12,59763.6,58.2556
glove-200-angula_1000k,320,99.14,64298.2,62.6982
glove-200-angula_1000k,360,99.16,68211.4,66.4974
glove-200-angula_1000k,400,99.16,71395.5,69.6046
