dataset,efsearch,recall,per_query_us,pruing_rate
glove-100-angular_100k,5,67.94,334.797,0.30069
glove-100-angular_100k,10,79.31,621.132,0.582523
glove-100-angular_100k,20,88.89,1177.57,1.13192
glove-100-angular_100k,30,93.07,1711.33,1.65852
glove-100-angular_100k,40,95.5,2325.66,2.28837
glove-100-angular_100k,50,97.02,2674.78,2.60159
glove-100-angular_100k,60,98.19,3108.55,3.02429
glove-100-angular_100k,70,98.81,3521.77,3.43147
glove-100-angular_100k,80,99.25,3910.71,3.80404
glove-100-angular_100k,90,99.54,4272.57,4.15217
glove-200-angular_100k,5,46.73,953.922,0.86382
glove-200-angular_100k,10,63.88,1682.56,1.58268
glove-200-angular_100k,20,82.06,2958.95,2.83527
glove-200-angular_100k,30,92.18,3971.54,3.82783
glove-200-angular_100k,40,97.64,4782.39,4.63251
glove-200-angular_100k,50,99.22,5497.56,5.32365
glove-200-angular_100k,60,99.46,5954.01,5.76266
glove-200-angular_100k,70,99.46,6142.43,5.94849
glove-200-angular_10k,5,43.39,193.389,0.153826
glove-200-angular_10k,10,62.99,301.369,0.267492
glove-200-angular_10k,20,88.32,470.488,0.426459
glove-200-angular_10k,30,99.33,590.265,0.543744
glove-200-angular_10k,40,99.92,628.955,0.58827
glove-200-angular_1k,5,91.18,101.563,0.0782042
glove-200-angular_1k,10,99.99,114.783,0.0905338
glove-25-angular_100k,5,80.97,52.8456,0.0483156
glove-25-angular_100k,10,90.94,105.675,0.0969531
glove-25-angular_100k,20,96.48,198.948,0.184656
glove-25-angular_100k,30,98.27,285.872,0.27393
glove-25-angular_100k,40,99.11,386.069,0.362557
glove-25-angular_100k,50,99.42,472.54,0.448873
glove-25-angular_100k,60,99.63,565.292,0.533646
glove-50-angular_100k,5,71.95,126.652,0.112159
glove-50-angular_100k,10,83.76,230.458,0.215568
glove-50-angular_100k,20,92.41,441.791,0.418555
glove-50-angular_100k,30,95.37,642.743,0.614894
glove-50-angular_100k,40,97.41,831.998,0.803458
glove-50-angular_100k,50,98.31,1026.19,0.989336
glove-50-angular_100k,60,98.93,1208.85,1.1677
glove-50-angular_100k,70,99.3,1377.66,1.3367
glove-50-angular_100k,80,99.59,1539.8,1.49883
glove-200-angula_1000k,5,37.99,2419.96,1.96481
glove-200-angula_1000k,10,47.31,4221.47,3.7718
glove-200-angula_1000k,20,59.55,7719.19,7.27296
glove-200-angula_1000k,30,67.51,11116.3,10.6596
glove-200-angula_1000k,40,74.02,14418.1,13.9332
glove-200-angula_1000k,50,78.98,17634.5,17.1405
glove-200-angula_1000k,60,83.41,21176.6,20.6655
glove-200-angula_1000k,70,86.8,23906.7,23.3872
glove-200-angula_1000k,80,89.43,26833.0,26.2807
glove-200-angula_1000k,90,91.76,29662.4,29.0898
glove-200-angula_1000k,100,93.61,32364.0,31.6161
glove-200-angula_1000k,110,94.88,35067.7,34.2085
glove-200-angula_1000k,120,95.97,37583.0,36.685
glove-200-angula_1000k,130,96.96,40103.3,39.1522
glove-200-angula_1000k,140,97.47,42550.1,41.5635
glove-200-angula_1000k,150,98.18,45216.0,44.2062
glove-200-angula_1000k,160,98.58,47285.8,46.2478
glove-200-angula_1000k,170,98.85,49486.3,48.4041
glove-200-angula_1000k,180,99.01,51741.4,50.5886
glove-200-angula_1000k,190,99.24,53836.0,52.6449
glove-200-angula_1000k,200,99.31,55870.7,54.651
glove-200-angula_1000k,240,99.51,63385.2,62.0417
