10	8849.27	0.4125	
20	6353.26	0.5465	
40	4248.88	0.6767	
50	3564.54	0.7178	
60	3166.06	0.7473	
80	2533.91	0.7886	
100	2120.2	0.8179	
150	1508.76	0.8684	
170	1355.33	0.8794	
190	1242.07	0.8882	
200	1185.47	0.8922	
250	964.818	0.9093	
300	822.875	0.919	
400	636.466	0.9328	
500	519.357	0.9399	
600	442.862	0.9432	
700	383.504	0.9464	
800	337.853	0.9493	
1000	277.541	0.9515	
1500	186.817	0.9548	
2000	145.26	0.9563	
