dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768_1000k,10,74.49,388.458,0.149714
instructorxl-arxiv-768_1000k,20,86.34,457.934,0.221543
instructorxl-arxiv-768_1000k,30,90.33,511.726,0.274974
instructorxl-arxiv-768_1000k,40,92.74,555.322,0.315104
instructorxl-arxiv-768_1000k,50,94.5,606.21,0.369577
instructorxl-arxiv-768_1000k,60,95.52,652.368,0.415615
instructorxl-arxiv-768_1000k,70,96.15,701.186,0.468157
instructorxl-arxiv-768_1000k,80,96.51,741.998,0.504842
instructorxl-arxiv-768_1000k,90,96.86,786.804,0.549485
instructorxl-arxiv-768_1000k,100,97.19,834.069,0.601919
instructorxl-arxiv-768_1000k,110,97.65,873.095,0.635476
instructorxl-arxiv-768_1000k,120,97.85,910.506,0.680701
instructorxl-arxiv-768_1000k,130,98.06,955.834,0.714506
instructorxl-arxiv-768_1000k,140,98.21,999.443,0.765475
instructorxl-arxiv-768_1000k,150,98.3,1046.03,0.814856
instructorxl-arxiv-768_1000k,160,98.37,1072.15,0.838685
instructorxl-arxiv-768_1000k,170,98.46,1107.12,0.877082
instructorxl-arxiv-768_1000k,180,98.51,1155.39,0.921124
instructorxl-arxiv-768_1000k,190,98.59,1183.65,0.95362
instructorxl-arxiv-768_1000k,200,98.68,1225.55,0.995428
instructorxl-arxiv-768_1000k,240,98.9,1374.88,1.1406
instructorxl-arxiv-768_1000k,280,99.08,1514.48,1.28409
instructorxl-arxiv-768_1000k,320,99.21,1644.52,1.42226
instructorxl-arxiv-768_1000k,360,99.36,1789.34,1.56281
instructorxl-arxiv-768_1000k,400,99.42,1911.4,1.68501
instructorxl-arxiv-768_1000k,500,99.53,2231.17,2.00454
instructorxl-arxiv-768_100k,10,76.5,340.969,0.114578
instructorxl-arxiv-768_100k,20,87.89,387.504,0.160157
instructorxl-arxiv-768_100k,30,91.82,432.539,0.200763
instructorxl-arxiv-768_100k,40,94.08,466.084,0.234346
instructorxl-arxiv-768_100k,50,95.52,497.783,0.265997
instructorxl-arxiv-768_100k,60,96.61,532.811,0.30073
instructorxl-arxiv-768_100k,70,97.2,558.525,0.330416
instructorxl-arxiv-768_100k,80,97.73,591.275,0.359125
instructorxl-arxiv-768_100k,90,97.99,616.251,0.384026
instructorxl-arxiv-768_100k,100,98.37,642.214,0.413869
instructorxl-arxiv-768_100k,110,98.53,672.385,0.439893
instructorxl-arxiv-768_100k,120,98.69,703.264,0.470621
instructorxl-arxiv-768_100k,130,98.85,723.697,0.491078
instructorxl-arxiv-768_100k,140,98.97,744.418,0.51567
instructorxl-arxiv-768_100k,150,99.02,771.875,0.539042
instructorxl-arxiv-768_100k,160,99.11,797.246,0.564324
instructorxl-arxiv-768_100k,170,99.17,821.702,0.588763
instructorxl-arxiv-768_100k,180,99.25,842.266,0.610782
instructorxl-arxiv-768_100k,190,99.33,854.786,0.629806
instructorxl-arxiv-768_100k,200,99.36,887.25,0.654264
instructorxl-arxiv-768_100k,240,99.49,969.705,0.7366
instructorxl-arxiv-768_100k,280,99.54,1051.09,0.817825
instructorxl-arxiv-768_10k,10,84.46,293.329,0.0681325
instructorxl-arxiv-768_10k,20,92.85,312.358,0.0909824
instructorxl-arxiv-768_10k,30,96.14,334.973,0.109596
instructorxl-arxiv-768_10k,40,97.66,347.627,0.126177
instructorxl-arxiv-768_10k,50,98.46,366.969,0.141561
instructorxl-arxiv-768_10k,60,98.84,381.357,0.155918
instructorxl-arxiv-768_10k,70,99.13,394.377,0.1689
instructorxl-arxiv-768_10k,80,99.29,408.662,0.183089
instructorxl-arxiv-768_10k,90,99.42,419.804,0.194364
instructorxl-arxiv-768_10k,100,99.48,426.468,0.204644
instructorxl-arxiv-768_10k,110,99.56,442.408,0.216728
instructorxl-arxiv-768_1k,10,85.02,275.547,0.0576043
instructorxl-arxiv-768_1k,20,92.48,288.905,0.0708802
instructorxl-arxiv-768_1k,30,95.77,301.525,0.0795921
instructorxl-arxiv-768_1k,40,97.68,308.613,0.0866508
instructorxl-arxiv-768_1k,50,98.54,310.381,0.0923037
instructorxl-arxiv-768_1k,60,99.04,319.314,0.09734
instructorxl-arxiv-768_1k,70,99.4,323.657,0.101667
instructorxl-arxiv-768_1k,80,99.58,323.753,0.105703
