dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
glove-200-angula_1000k,pdx-bond,15.5775,22.1084,8.67757,0.949357,128,0,10,10000,0.2,1,15.06,25.79,1.912
glove-200-angula_1000k,pdx-bond,13.8327,19.8476,7.64859,0.926765,112,0,10,10000,0.2,1,13.38,25.04,1.731
glove-200-angula_1000k,pdx-bond,12.0696,17.0972,6.59117,0.899003,96,0,10,10000,0.2,1,11.69,22.63,1.506
glove-200-angula_1000k,pdx-bond,10.2878,14.7887,5.55399,0.860241,80,0,10,10000,0.2,1,9.981,20.45,1.305
glove-200-angula_1000k,pdx-bond,8.42307,12.1618,4.43439,0.812609,64,0,10,10000,0.2,1,8.191,18.19,1.017
glove-200-angula_1000k,pdx-bond,7.47793,10.7402,3.9035,0.782741,56,0,10,10000,0.2,1,7.284,16.99,0.8768
glove-200-angula_1000k,pdx-bond,6.45131,9.37753,3.26573,0.747061,48,0,10,10000,0.2,1,6.299,15.88,0.7711
glove-200-angula_1000k,pdx-bond,5.50169,8.24667,2.73183,0.707422,40,0,10,10000,0.2,1,5.38,14.28,0.6997
glove-200-angula_1000k,pdx-bond,4.47668,6.84021,2.10487,0.658126,32,0,10,10000,0.2,1,4.392,13.1,0.561
glove-200-angula_1000k,pdx-bond,3.9715,6.02984,1.79533,0.630687,28,0,10,10000,0.2,1,3.904,12.25,0.4987
glove-200-angula_1000k,pdx-bond,3.71974,5.75606,1.64039,0.613748,26,0,10,10000,0.2,1,3.661,11.94,0.4536
glove-200-angula_1000k,pdx-bond,3.47425,5.41101,1.49094,0.597088,24,0,10,10000,0.2,1,3.422,11.51,0.4276
glove-200-angula_1000k,pdx-bond,3.22601,5.04337,1.37786,0.580219,22,0,10,10000,0.2,1,3.18,11.42,0.4135
glove-200-angula_1000k,pdx-bond,2.95185,4.691,1.20562,0.56281,20,0,10,10000,0.2,1,2.915,11.57,0.3905
glove-200-angula_1000k,pdx-bond,2.70675,4.32299,1.09291,0.54291,18,0,10,10000,0.2,1,2.674,10.76,0.3394
glove-200-angula_1000k,pdx-bond,2.42118,3.89519,0.932505,0.524131,16,0,10,10000,0.2,1,2.396,10.63,0.2884
glove-200-angula_1000k,pdx-bond,2.15675,3.51142,0.79024,0.502981,14,0,10,10000,0.2,1,2.137,9.952,0.2718
glove-200-angula_1000k,pdx-bond,1.88642,3.13067,0.64139,0.480712,12,0,10,10000,0.2,1,1.876,9.654,0.251
glove-200-angula_1000k,pdx-bond,1.61935,2.7138,0.520109,0.456592,10,0,10,10000,0.2,1,1.615,9.584,0.225
glove-200-angula_1000k,pdx-bond,1.33166,2.28253,0.392335,0.429722,8,0,10,10000,0.2,1,1.332,8.95,0.221
glove-200-angula_1000k,pdx-bond,1.04831,1.8356,0.261072,0.400113,6,0,10,10000,0.2,1,1.052,9.098,0.1812
glove-200-angula_1000k,pdx-bond,0.754771,1.371,0.157201,0.356362,4,0,10,10000,0.2,1,0.7616,8.252,0.1572
glove-200-angula_1000k,pdx-bond,0.444539,0.838578,0.104076,0.284181,2,0,10,10000,0.2,1,0.4512,7.613,0.1041
