dataset,efsearch,recall,per_query_us,pruing_rate
glove-100-angular_100k,10,49.32,90.8032,0.0629044
glove-100-angular_100k,20,63.29,131.689,0.102078
glove-100-angular_100k,30,71.01,142.099,0.117718
glove-100-angular_100k,40,75.65,174.849,0.146104
glove-100-angular_100k,50,78.64,189.796,0.161023
glove-100-angular_100k,60,81.36,216.168,0.21273
glove-100-angular_100k,70,82.97,233.093,0.213591
glove-100-angular_100k,80,84.38,241.617,0.2125
glove-100-angular_100k,90,85.49,257.937,0.228655
glove-100-angular_100k,100,86.53,267.322,0.245753
glove-100-angular_100k,110,87.24,291.601,0.261954
glove-100-angular_100k,120,87.95,310.52,0.280556
glove-100-angular_100k,130,88.63,324.968,0.294934
glove-100-angular_100k,140,89.01,343.118,0.312922
glove-100-angular_100k,150,89.65,359.174,0.328751
glove-100-angular_100k,160,90.2,371.459,0.344822
glove-100-angular_100k,170,90.72,382.804,0.356243
glove-100-angular_100k,180,91.08,402.026,0.371355
glove-100-angular_100k,190,91.41,413.996,0.383356
glove-100-angular_100k,200,91.67,428.203,0.397464
glove-100-angular_100k,240,92.77,473.922,0.450966
glove-100-angular_100k,280,93.61,535.12,0.504006
glove-100-angular_100k,320,94.12,591.039,0.559651
glove-100-angular_100k,360,94.58,625.67,0.602379
glove-100-angular_100k,400,94.92,680.319,0.652962
glove-100-angular_100k,500,95.54,791.27,0.763805
glove-100-angular_100k,600,96.06,904.7,0.877089
glove-100-angular_100k,700,96.4,1016.04,0.98432
glove-100-angular_100k,800,96.64,1111.93,1.08426
glove-100-angular_100k,900,96.82,1223.55,1.1918
glove-100-angular_100k,1000,96.98,1317.27,1.28554
glove-100-angular_100k,1100,97.17,1409.81,1.38216
glove-100-angular_100k,1200,97.3,1519.55,1.48763
glove-100-angular_100k,1300,97.42,1598.4,1.57069
glove-100-angular_100k,1400,97.49,1692.99,1.66123
glove-100-angular_100k,1500,97.54,1785.7,1.7539
glove-100-angular_100k,2000,97.77,2207.06,2.17522
glove-100-angular_100k,2500,97.97,2610.96,2.57906
glove-100-angular_100k,3000,98.12,2974.35,2.94659
glove-100-angular_100k,3500,98.3,3336.88,3.30903
glove-100-angular_100k,4000,98.44,3690.54,3.65879
glove-100-angular_100k,6000,98.58,4966.11,4.93853
glove-100-angular_100k,10000,98.71,7160.21,7.13296
glove-100-angular_100k,15000,98.82,9556.11,9.52576
glove-200-angular_100k,10,71.97,144.111,0.0837913
glove-200-angular_100k,20,81.59,182.179,0.121384
glove-200-angular_100k,30,85.36,214.528,0.153458
glove-200-angular_100k,40,87.58,246.937,0.185482
glove-200-angular_100k,50,88.92,278.743,0.217147
glove-200-angular_100k,60,89.89,308.076,0.246223
glove-200-angular_100k,70,90.66,337.58,0.275595
glove-200-angular_100k,80,91.24,368.937,0.306655
glove-200-angular_100k,90,91.95,394.522,0.332169
glove-200-angular_100k,100,92.27,421.791,0.359358
glove-200-angular_100k,110,92.6,452.494,0.389826
glove-200-angular_100k,120,92.81,476.067,0.413419
glove-200-angular_100k,130,93.03,496.941,0.43739
glove-200-angular_100k,140,93.31,521.356,0.462632
glove-200-angular_100k,150,93.53,551.082,0.488218
glove-200-angular_100k,160,93.64,575.875,0.512789
glove-200-angular_100k,170,93.71,596.389,0.537337
glove-200-angular_100k,180,93.8,628.581,0.565278
glove-200-angular_100k,190,93.95,643.843,0.580927
glove-200-angular_100k,200,94.05,667.575,0.604526
glove-200-angular_100k,240,94.55,759.742,0.700304
glove-200-angular_100k,280,94.7,836.382,0.77361
glove-200-angular_100k,320,94.87,916.311,0.853529
glove-200-angular_100k,360,94.99,994.287,0.931525
glove-200-angular_100k,400,95.15,1064.07,1.00525
glove-200-angular_100k,500,95.38,1246.53,1.18362
glove-200-angular_100k,600,95.61,1409.58,1.35042
glove-200-angular_100k,700,95.72,1570.16,1.50705
glove-200-angular_100k,800,95.8,1711.34,1.64835
glove-200-angular_100k,900,95.86,1930.94,1.909
glove-200-angular_100k,1000,95.93,2003.45,1.93887
glove-200-angular_100k,1100,95.96,2191.05,2.13245
glove-200-angular_100k,1200,96.02,2252.81,2.19269
glove-200-angular_100k,1300,96.04,2391.24,2.32672
glove-200-angular_100k,1400,96.05,2489.44,2.42924
glove-200-angular_100k,1500,96.08,2605.04,2.54079
glove-200-angular_100k,2000,96.14,3127.77,3.0714
glove-200-angular_100k,2500,96.25,3582.01,3.53379
glove-200-angular_100k,3000,96.3,4034.24,3.97339
glove-200-angular_100k,3500,96.33,4396.32,4.33615
glove-200-angular_100k,4000,96.36,4753.59,4.69351
glove-200-angular_100k,6000,96.46,6008.15,5.95229
glove-200-angular_100k,10000,96.52,7981.43,7.91761
glove-200-angular_100k,15000,96.54,10168.2,10.0989
glove-200-angular_10k,10,87.69,107.968,0.0566063
glove-200-angular_10k,20,93.11,132.788,0.0812143
glove-200-angular_10k,30,95.01,152.641,0.100996
glove-200-angular_10k,40,95.74,170.425,0.118696
glove-200-angular_10k,50,96.26,186.376,0.134595
glove-200-angular_10k,60,96.59,201.297,0.149385
glove-200-angular_10k,70,96.85,214.321,0.162329
glove-200-angular_10k,80,97.0,226.432,0.174384
glove-200-angular_10k,90,97.07,237.907,0.185784
glove-200-angular_10k,100,97.13,248.996,0.196753
glove-200-angular_10k,110,97.18,259.067,0.206805
glove-200-angular_10k,120,97.24,269.287,0.216933
glove-200-angular_10k,130,97.31,278.697,0.22628
glove-200-angular_10k,140,97.36,288.169,0.235639
glove-200-angular_10k,150,97.38,296.841,0.244402
glove-200-angular_10k,160,97.43,305.817,0.25336
glove-200-angular_10k,170,97.45,314.502,0.261884
glove-200-angular_10k,180,97.5,322.81,0.27024
glove-200-angular_10k,190,97.52,330.817,0.278178
glove-200-angular_10k,200,97.53,339.092,0.28646
glove-200-angular_10k,240,97.61,369.143,0.316439
glove-200-angular_10k,280,97.66,397.673,0.344778
glove-200-angular_10k,320,97.71,423.225,0.370372
glove-200-angular_10k,360,97.77,446.871,0.394019
glove-200-angular_10k,400,97.79,470.185,0.417255
glove-200-angular_10k,500,97.86,517.132,0.467912
glove-200-angular_10k,600,97.9,568.334,0.515267
glove-200-angular_10k,700,97.92,612.963,0.559731
glove-200-angular_10k,800,97.94,656.496,0.603185
glove-200-angular_10k,900,97.96,689.078,0.639786
glove-200-angular_10k,1000,97.96,728.058,0.674709
glove-200-angular_1k,10,93.0,83.0346,0.0355689
glove-200-angular_1k,20,95.4,94.4306,0.0469344
glove-200-angular_1k,30,95.99,98.4606,0.0547969
glove-200-angular_1k,40,96.33,108.945,0.061425
glove-200-angular_1k,50,96.64,114.562,0.0670797
glove-200-angular_1k,60,96.82,119.3,0.071791
glove-200-angular_1k,70,96.88,123.644,0.076122
glove-200-angular_1k,80,96.94,127.728,0.0802084
glove-200-angular_1k,90,96.97,131.305,0.0837661
glove-200-angular_1k,100,97.0,134.707,0.0871606
glove-200-angular_1k,110,97.01,137.655,0.0901054
glove-200-angular_1k,120,97.04,140.581,0.0930055
glove-200-angular_1k,130,97.08,143.721,0.0961028
glove-200-angular_1k,140,97.1,146.272,0.0986486
glove-200-angular_1k,150,97.12,145.003,0.101257
glove-200-angular_1k,160,97.13,151.643,0.104016
glove-200-angular_1k,170,97.14,154.174,0.106532
glove-200-angular_1k,180,97.14,156.728,0.109067
