dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
glove-50-angular_100k,pdx-adsampling,0.513159,0.626547,0.321412,0.9993,112,2.1,10,1000,0.2,1,0.5024,0.7712,0.1733,0,0.483631
glove-50-angular_100k,pdx-adsampling,0.459585,0.553994,0.302843,0.9983,96,2.1,10,1000,0.2,1,0.4485,0.6889,0.1521,0,0.431241
glove-50-angular_100k,pdx-adsampling,0.398934,0.487105,0.264905,0.9973,80,2.1,10,1000,0.2,1,0.3897,0.4871,0.1331,0,0.374238
glove-50-angular_100k,pdx-adsampling,0.332898,0.412744,0.215816,0.9933,64,2.1,10,1000,0.2,1,0.3267,0.4127,0.1139,0,0.313112
glove-50-angular_100k,pdx-adsampling,0.296418,0.373473,0.184217,0.9891,56,2.1,10,1000,0.2,1,0.2927,0.4614,0.104,0,0.279971
glove-50-angular_100k,pdx-adsampling,0.259454,0.339342,0.154432,0.983801,48,2.1,10,1000,0.2,1,0.2572,0.3393,0.09296,0,0.245591
glove-50-angular_100k,pdx-adsampling,0.221378,0.29384,0.12619,0.975001,40,2.1,10,1000,0.2,1,0.2198,0.2938,0.0804,0,0.209446
glove-50-angular_100k,pdx-adsampling,0.182196,0.246181,0.103665,0.961301,32,2.1,10,1000,0.2,1,0.1809,0.2462,0.0663,0,0.171776
glove-50-angular_100k,pdx-adsampling,0.16184,0.225034,0.087321,0.952801,28,2.1,10,1000,0.2,1,0.161,0.225,0.06102,0,0.152378
glove-50-angular_100k,pdx-adsampling,0.151466,0.209141,0.081772,0.947201,26,2.1,10,1000,0.2,1,0.1508,0.2091,0.05799,0,0.142504
glove-50-angular_100k,pdx-adsampling,0.141129,0.19863,0.074648,0.938901,24,2.1,10,1000,0.2,1,0.1406,0.1986,0.05173,0,0.13257
glove-50-angular_100k,pdx-adsampling,0.130516,0.188643,0.066113,0.930801,22,2.1,10,1000,0.2,1,0.1302,0.1886,0.04833,0,0.122639
glove-50-angular_100k,pdx-adsampling,0.119718,0.175926,0.058504,0.922501,20,2.1,10,1000,0.2,1,0.1193,0.1759,0.04581,0,0.112132
glove-50-angular_100k,pdx-adsampling,0.109069,0.159984,0.050719,0.911901,18,2.1,10,1000,0.2,1,0.1089,0.16,0.04175,0,0.102074
glove-50-angular_100k,pdx-adsampling,0.0977647,0.148239,0.043523,0.899101,16,2.1,10,1000,0.2,1,0.09765,0.1482,0.03825,0,0.0913052
glove-50-angular_100k,pdx-adsampling,0.0866989,0.133559,0.038255,0.885701,14,2.1,10,1000,0.2,1,0.08665,0.1336,0.0364,0,0.0806697
glove-50-angular_100k,pdx-adsampling,0.0756556,0.117986,0.03284,0.865301,12,2.1,10,1000,0.2,1,0.07566,0.118,0.03284,0,0.0700778
