dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,10,65.22,426.192,0.188401
contriever-768,20,78.49,516.739,0.261421
contriever-768,30,83.44,593.48,0.340807
contriever-768,40,85.95,657.289,0.412537
contriever-768,50,88.15,725.336,0.483666
contriever-768,60,89.25,783.272,0.529431
contriever-768,70,90.6,841.518,0.603351
contriever-768,80,91.44,903.232,0.656965
contriever-768,90,92.05,958.056,0.719446
contriever-768,100,92.52,1015.02,0.776299
contriever-768,110,93.16,1072.4,0.833584
contriever-768,120,93.35,1138.09,0.898994
contriever-768,130,93.7,1191.26,0.94812
contriever-768,140,93.94,1249.47,1.01825
contriever-768,150,94.23,1308.32,1.06469
contriever-768,160,94.37,1364.58,1.13706
contriever-768,170,94.48,1417.63,1.17389
contriever-768,180,94.55,1472.57,1.24882
contriever-768,190,94.78,1529.7,1.28981
contriever-768,200,94.92,1583.89,1.35192
contriever-768,240,95.28,1801.79,1.57371
contriever-768,280,95.55,2022.44,1.79774
contriever-768,320,95.87,2234.04,2.01728
contriever-768,360,96.06,2452.13,2.22466
contriever-768,400,96.21,2664.34,2.45118
contriever-768,500,96.45,3193.04,2.99535
contriever-768,600,96.87,3700.84,3.50303
contriever-768,700,97.04,4213.86,4.03556
contriever-768,800,97.18,4716.88,4.55438
contriever-768,900,97.32,5214.97,5.04805
contriever-768,1000,97.39,5707.49,5.54937
contriever-768,1100,97.42,6184.95,6.04152
contriever-768,1200,97.44,6668.2,6.52566
contriever-768,1300,97.44,7136.89,7.01692
deep-image-96-angular,10,60.63,88.611,0.0644344
deep-image-96-angular,20,73.58,123.175,0.0937261
deep-image-96-angular,30,80.6,157.907,0.130017
deep-image-96-angular,40,84.98,189.391,0.162029
deep-image-96-angular,50,87.86,220.908,0.194051
deep-image-96-angular,60,89.92,252.698,0.225793
deep-image-96-angular,70,91.39,287.525,0.267865
deep-image-96-angular,80,92.45,315.235,0.287552
deep-image-96-angular,90,93.35,345.379,0.317563
deep-image-96-angular,100,94.24,375.833,0.347648
deep-image-96-angular,110,94.83,402.926,0.390286
deep-image-96-angular,120,95.33,435.919,0.407194
deep-image-96-angular,130,95.75,468.505,0.438569
deep-image-96-angular,140,96.14,496.97,0.471188
deep-image-96-angular,150,96.43,523.159,0.493599
deep-image-96-angular,160,96.66,555.391,0.53336
deep-image-96-angular,170,96.92,580.235,0.55029
deep-image-96-angular,180,97.22,610.579,0.592325
deep-image-96-angular,190,97.44,638.652,0.608064
deep-image-96-angular,200,97.59,667.397,0.640886
deep-image-96-angular,240,98.17,774.889,0.744166
deep-image-96-angular,280,98.54,885.881,0.86256
deep-image-96-angular,320,98.8,997.881,0.981771
deep-image-96-angular,360,99.11,1093.74,1.06995
deep-image-96-angular,400,99.19,1200.88,1.17698
deep-image-96-angular,500,99.44,1445.98,1.42606
deep-image-96-angular,600,99.57,1689.3,1.6688
gist-960-euclidean,10,42.34,572.821,0.183055
gist-960-euclidean,20,56.02,669.692,0.279203
gist-960-euclidean,30,64.51,759.91,0.373814
gist-960-euclidean,40,70.41,831.203,0.43955
gist-960-euclidean,50,74.44,901.894,0.519515
gist-960-euclidean,60,77.6,976.486,0.588387
gist-960-euclidean,70,80.0,1038.5,0.654606
gist-960-euclidean,80,82.15,1097.24,0.722144
gist-960-euclidean,90,83.73,1165.34,0.78624
gist-960-euclidean,100,85.29,1223.84,0.845204
gist-960-euclidean,110,86.19,1284.43,0.905876
gist-960-euclidean,120,87.43,1344.5,0.966111
gist-960-euclidean,130,88.29,1408.72,1.02996
gist-960-euclidean,140,89.22,1467.23,1.09608
gist-960-euclidean,150,89.86,1529.21,1.16232
gist-960-euclidean,160,90.53,1589.01,1.2102
gist-960-euclidean,170,91.06,1637.77,1.27485
gist-960-euclidean,180,91.49,1701.32,1.3379
gist-960-euclidean,190,91.92,1746.56,1.36791
gist-960-euclidean,200,92.36,1793.07,1.43429
gist-960-euclidean,240,93.63,1998.83,1.63584
gist-960-euclidean,280,94.61,2192.78,1.83372
gist-960-euclidean,320,95.32,2390.93,2.03973
gist-960-euclidean,360,95.94,2572.88,2.21374
gist-960-euclidean,400,96.38,2759.04,2.41177
gist-960-euclidean,500,97.09,3193.24,2.8579
gist-960-euclidean,600,97.62,3602.13,3.27469
gist-960-euclidean,700,98.03,4003.88,3.67251
gist-960-euclidean,800,98.24,4382.55,4.06314
gist-960-euclidean,900,98.43,4752.49,4.44098
gist-960-euclidean,1000,98.51,5111.21,4.80785
gist-960-euclidean,1100,98.64,5462.74,5.16354
gist-960-euclidean,1200,98.75,5796.93,5.50977
gist-960-euclidean,1300,98.86,6134.69,5.84755
gist-960-euclidean,1400,98.94,6458.89,6.16284
gist-960-euclidean,1500,98.97,6774.75,6.50366
gist-960-euclidean,2000,99.16,8310.44,8.07163
gist-960-euclidean,2500,99.25,9715.22,9.4968
gist-960-euclidean,3000,99.3,11048.2,10.8538
gist-960-euclidean,3500,99.39,12323.5,12.1653
gist-960-euclidean,4000,99.47,13539.7,13.2617
glove-200-angular,10,38.19,103.847,0.0736052
glove-200-angular,20,49.72,147.043,0.115621
glove-200-angular,30,56.68,188.899,0.156573
glove-200-angular,40,60.97,228.624,0.195508
glove-200-angular,50,63.74,268.89,0.242088
glove-200-angular,60,66.05,309.34,0.27464
glove-200-angular,70,67.82,339.697,0.315811
glove-200-angular,80,69.39,380.396,0.351978
glove-200-angular,90,70.43,418.121,0.389218
glove-200-angular,100,71.7,453.423,0.424201
glove-200-angular,110,72.7,489.035,0.459457
glove-200-angular,120,73.41,525.494,0.487173
glove-200-angular,130,74.04,565.752,0.53537
glove-200-angular,140,74.74,588.709,0.566156
glove-200-angular,150,75.4,632.844,0.610192
glove-200-angular,160,75.9,668.985,0.62976
glove-200-angular,170,76.4,704.144,0.681047
glove-200-angular,180,76.93,759.643,0.727815
glove-200-angular,190,77.42,776.076,0.752705
glove-200-angular,200,77.85,812.681,0.789094
glove-200-angular,240,79.4,960.357,0.936286
glove-200-angular,280,80.44,1098.45,1.07409
glove-200-angular,320,81.22,1241.97,1.22915
glove-200-angular,360,82.02,1387.52,1.37035
glove-200-angular,400,82.57,1525.56,1.50837
glove-200-angular,500,83.97,1891.14,1.8849
glove-200-angular,600,84.59,2247.16,2.23626
glove-200-angular,700,85.24,2603.34,2.60826
glove-200-angular,800,85.71,2953.42,2.95805
glove-200-angular,900,86.08,3328.13,3.34836
glove-200-angular,1000,86.4,3672.69,3.69677
glove-200-angular,1100,86.67,4022.45,4.04235
