dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,10,63.47,160.554,0.0
contriever-768,20,76.71,250.027,0.0
contriever-768,30,82.9,331.992,0.0
contriever-768,40,86.8,405.635,0.0
contriever-768,50,88.14,476.244,0.0
contriever-768,60,89.7,553.035,0.0
contriever-768,70,90.48,618.605,0.0
contriever-768,80,91.12,693.082,0.0
contriever-768,90,92.22,761.713,0.0
contriever-768,100,92.62,836.93,0.0
contriever-768,110,92.98,906.503,0.0
contriever-768,120,93.1,979.035,0.0
contriever-768,130,93.42,1050.85,0.0
contriever-768,140,93.79,1120.02,0.0
contriever-768,150,94.34,1191.92,0.0
contriever-768,160,94.48,1264.85,0.0
contriever-768,170,94.63,1337.95,0.0
contriever-768,180,94.7,1404.19,0.0
contriever-768,190,94.82,1476.27,0.0
contriever-768,200,94.85,1550.4,0.0
contriever-768,240,95.27,1831.69,0.0
contriever-768,280,95.58,2123.69,0.0
contriever-768,320,95.85,2414.15,0.0
contriever-768,360,95.94,2701.47,0.0
contriever-768,400,96.17,2985.16,0.0
contriever-768,500,96.55,3719.03,0.0
contriever-768,600,96.93,4444.94,0.0
contriever-768,700,97.06,5163.71,0.0
contriever-768,800,97.23,5889.66,0.0
contriever-768,900,97.38,6613.23,0.0
contriever-768,1000,97.4,7333.64,0.0
contriever-768,1100,97.44,8047.29,0.0
contriever-768,1200,97.47,8755.74,0.0
contriever-768,1300,97.47,9480.17,0.0
deep-image-96-angular,10,60.05,57.875,0.0
deep-image-96-angular,20,73.84,90.033,0.0
deep-image-96-angular,30,80.71,112.343,0.0
deep-image-96-angular,40,85.38,136.27,0.0
deep-image-96-angular,50,87.93,162.112,0.0
deep-image-96-angular,60,90.06,192.625,0.0
deep-image-96-angular,70,91.59,214.787,0.0
deep-image-96-angular,80,92.61,255.838,0.0
deep-image-96-angular,90,93.52,279.496,0.0
deep-image-96-angular,100,94.4,298.501,0.0
deep-image-96-angular,110,94.93,326.96,0.0
deep-image-96-angular,120,95.41,356.072,0.0
deep-image-96-angular,130,95.86,374.67,0.0
deep-image-96-angular,140,96.24,399.272,0.0
deep-image-96-angular,150,96.49,425.487,0.0
deep-image-96-angular,160,96.76,449.495,0.0
deep-image-96-angular,170,96.99,473.454,0.0
deep-image-96-angular,180,97.28,504.877,0.0
deep-image-96-angular,190,97.51,528.071,0.0
deep-image-96-angular,200,97.66,552.724,0.0
deep-image-96-angular,240,98.23,646.298,0.0
deep-image-96-angular,280,98.59,743.759,0.0
deep-image-96-angular,320,98.81,842.875,0.0
deep-image-96-angular,360,99.13,936.099,0.0
deep-image-96-angular,400,99.21,1029.35,0.0
deep-image-96-angular,500,99.45,1265.61,0.0
deep-image-96-angular,600,99.59,1483.33,0.0
gist-960-euclidean,10,41.48,197.458,0.0
gist-960-euclidean,20,56.55,308.264,0.0
gist-960-euclidean,30,65.02,402.308,0.0
gist-960-euclidean,40,70.72,499.674,0.0
gist-960-euclidean,50,74.66,589.088,0.0
gist-960-euclidean,60,77.83,681.919,0.0
gist-960-euclidean,70,80.33,775.71,0.0
gist-960-euclidean,80,82.16,861.823,0.0
gist-960-euclidean,90,84.02,948.894,0.0
gist-960-euclidean,100,85.5,1040.17,0.0
gist-960-euclidean,110,86.68,1126.89,0.0
gist-960-euclidean,120,87.76,1209.54,0.0
gist-960-euclidean,130,88.73,1290.87,0.0
gist-960-euclidean,140,89.68,1369.96,0.0
gist-960-euclidean,150,90.28,1463.19,0.0
gist-960-euclidean,160,90.99,1546.34,0.0
gist-960-euclidean,170,91.46,1639.35,0.0
gist-960-euclidean,180,92.03,1707.05,0.0
gist-960-euclidean,190,92.39,1792.21,0.0
gist-960-euclidean,200,92.8,1879.54,0.0
gist-960-euclidean,240,94.04,2192.37,0.0
gist-960-euclidean,280,95.09,2504.29,0.0
gist-960-euclidean,320,96.01,2809.51,0.0
gist-960-euclidean,360,96.4,3123.28,0.0
gist-960-euclidean,400,96.84,3391.94,0.0
gist-960-euclidean,500,97.59,4103.76,0.0
gist-960-euclidean,600,98.16,4779.24,0.0
gist-960-euclidean,700,98.41,5432.8,0.0
gist-960-euclidean,800,98.64,6071.14,0.0
gist-960-euclidean,900,98.82,6691.04,0.0
gist-960-euclidean,1000,98.98,7300.14,0.0
gist-960-euclidean,1100,99.19,7888.79,0.0
gist-960-euclidean,1200,99.28,8468.98,0.0
gist-960-euclidean,1300,99.34,9034.23,0.0
gist-960-euclidean,1400,99.42,9587.47,0.0
gist-960-euclidean,1500,99.48,10145.7,0.0
gist-960-euclidean,2000,99.6,12763.9,0.0
glove-200-angular,10,36.96,77.465,0.0
glove-200-angular,20,49.68,120.257,0.0
glove-200-angular,30,56.42,160.647,0.0
glove-200-angular,40,60.24,201.852,0.0
glove-200-angular,50,63.55,243.104,0.0
glove-200-angular,60,65.76,287.436,0.0
glove-200-angular,70,67.43,323.517,0.0
glove-200-angular,80,69.02,360.296,0.0
glove-200-angular,90,70.16,403.334,0.0
glove-200-angular,100,71.45,445.142,0.0
glove-200-angular,110,72.37,485.438,0.0
glove-200-angular,120,73.15,522.796,0.0
glove-200-angular,130,73.9,572.564,0.0
glove-200-angular,140,74.59,609.17,0.0
glove-200-angular,150,75.26,647.618,0.0
glove-200-angular,160,75.85,693.944,0.0
glove-200-angular,170,76.35,738.896,0.0
glove-200-angular,180,76.88,779.556,0.0
glove-200-angular,190,77.35,821.233,0.0
glove-200-angular,200,77.95,866.222,0.0
glove-200-angular,240,79.46,1040.36,0.0
glove-200-angular,280,80.42,1216.37,0.0
glove-200-angular,320,81.19,1394.66,0.0
glove-200-angular,360,81.88,1571.39,0.0
glove-200-angular,400,82.55,1763.84,0.0
glove-200-angular,500,83.94,2220.81,0.0
glove-200-angular,600,84.52,2704.85,0.0
glove-200-angular,700,85.17,3174.02,0.0
glove-200-angular,800,85.69,3665.07,0.0
glove-200-angular,900,86.03,4135.32,0.0
glove-200-angular,1000,86.36,4614.79,0.0
glove-200-angular,1100,86.67,5073.89,0.0
glove-200-angular,1200,87.02,5536.95,0.0
glove-200-angular,1300,87.21,5986.17,0.0
glove-200-angular,1400,87.39,6416.0,0.0
glove-200-angular,1500,87.61,6859.85,0.0
glove-200-angular,2000,88.29,8960.06,0.0
glove-200-angular,2500,88.71,10932.9,0.0
glove-200-angular,3000,88.97,12779.5,0.0
glove-200-angular,3500,89.2,14550.2,0.0
glove-200-angular,4000,89.45,16252.6,0.0
instructorxl-arxiv-768,10,73.07,172.458,0.0
instructorxl-arxiv-768,20,85.2,255.927,0.0
instructorxl-arxiv-768,30,89.72,338.571,0.0
instructorxl-arxiv-768,40,92.55,410.692,0.0
instructorxl-arxiv-768,50,93.91,488.048,0.0
instructorxl-arxiv-768,60,95.14,559.987,0.0
instructorxl-arxiv-768,70,96.03,634.389,0.0
instructorxl-arxiv-768,80,96.56,710.094,0.0
instructorxl-arxiv-768,90,97.13,780.744,0.0
instructorxl-arxiv-768,100,97.63,844.989,0.0
instructorxl-arxiv-768,110,97.99,930.802,0.0
instructorxl-arxiv-768,120,98.17,989.122,0.0
instructorxl-arxiv-768,130,98.35,1059.87,0.0
instructorxl-arxiv-768,140,98.58,1131.27,0.0
instructorxl-arxiv-768,150,98.67,1195.68,0.0
instructorxl-arxiv-768,160,98.8,1262.7,0.0
instructorxl-arxiv-768,170,98.85,1334.4,0.0
instructorxl-arxiv-768,180,98.92,1398.05,0.0
instructorxl-arxiv-768,190,99.02,1460.94,0.0
instructorxl-arxiv-768,200,99.11,1531.67,0.0
instructorxl-arxiv-768,240,99.25,1796.87,0.0
instructorxl-arxiv-768,280,99.42,2056.01,0.0
instructorxl-arxiv-768,320,99.51,2311.44,0.0
msong-420,10,76.52,125.118,0.0
msong-420,20,87.84,192.661,0.0
msong-420,30,92.33,248.861,0.0
msong-420,40,94.77,306.465,0.0
msong-420,50,96.24,370.461,0.0
msong-420,60,97.09,426.277,0.0
msong-420,70,97.6,487.145,0.0
msong-420,80,97.98,528.932,0.0
msong-420,90,98.35,580.39,0.0
msong-420,100,98.77,638.629,0.0
msong-420,110,98.95,683.568,0.0
msong-420,120,99.12,740.499,0.0
msong-420,130,99.2,782.683,0.0
msong-420,140,99.31,834.259,0.0
msong-420,150,99.41,882.029,0.0
msong-420,160,99.48,931.873,0.0
msong-420,170,99.52,977.425,0.0
openai-1536-angular,10,75.61,245.09,0.0
openai-1536-angular,20,85.9,380.265,0.0
openai-1536-angular,30,90.79,498.663,0.0
openai-1536-angular,40,93.05,608.904,0.0
openai-1536-angular,50,94.52,719.955,0.0
openai-1536-angular,60,95.46,820.964,0.0
openai-1536-angular,70,96.13,925.231,0.0
openai-1536-angular,80,96.63,1028.4,0.0
openai-1536-angular,90,97.05,1128.96,0.0
openai-1536-angular,100,97.43,1229.56,0.0
openai-1536-angular,110,97.72,1331.27,0.0
openai-1536-angular,120,98.0,1425.7,0.0
openai-1536-angular,130,98.16,1531.8,0.0
openai-1536-angular,140,98.35,1620.44,0.0
openai-1536-angular,150,98.42,1717.95,0.0
openai-1536-angular,160,98.6,1812.7,0.0
openai-1536-angular,170,98.8,1902.32,0.0
openai-1536-angular,180,98.88,2007.66,0.0
openai-1536-angular,190,98.9,2092.23,0.0
openai-1536-angular,200,98.96,2188.6,0.0
openai-1536-angular,240,99.15,2553.89,0.0
openai-1536-angular,280,99.25,2917.73,0.0
openai-1536-angular,320,99.35,3269.39,0.0
openai-1536-angular,360,99.42,3619.69,0.0
openai-1536-angular,400,99.47,3965.67,0.0
openai-1536-angular,500,99.56,4815.49,0.0
sift-128-euclidean,10,77.06,42.621,0.0
sift-128-euclidean,20,87.43,63.986,0.0
sift-128-euclidean,30,92.13,78.488,0.0
sift-128-euclidean,40,94.7,107.377,0.0
sift-128-euclidean,50,95.92,128.594,0.0
sift-128-euclidean,60,96.96,150.03,0.0
sift-128-euclidean,70,97.64,171.013,0.0
sift-128-euclidean,80,98.14,191.742,0.0
sift-128-euclidean,90,98.43,210.589,0.0
sift-128-euclidean,100,98.63,235.037,0.0
sift-128-euclidean,110,98.84,252.417,0.0
sift-128-euclidean,120,99.06,273.889,0.0
sift-128-euclidean,130,99.17,293.094,0.0
sift-128-euclidean,140,99.33,309.105,0.0
sift-128-euclidean,150,99.41,335.232,0.0
sift-128-euclidean,160,99.49,349.892,0.0
sift-128-euclidean,170,99.53,370.234,0.0
