dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,10,56.68,177.697,4.81
contriever-768,20,72.52,266.816,3.52
contriever-768,30,79.73,348.552,2.58
contriever-768,40,84.02,423.935,2.07
contriever-768,50,85.76,495.29,1.76
contriever-768,60,87.66,571.245,1.58
contriever-768,70,88.78,639.39,1.36
contriever-768,80,89.59,716.631,1.21
contriever-768,90,90.85,785.826,1.13
contriever-768,100,91.34,859.964,1.07
contriever-768,110,91.8,932.019,0.97
contriever-768,120,92.04,1002.47,0.94
contriever-768,130,92.39,1080.57,0.87
contriever-768,140,92.88,1145.39,0.83
contriever-768,150,93.46,1220.54,0.76
contriever-768,160,93.68,1295.03,0.7
contriever-768,170,93.84,1371.46,0.67
contriever-768,180,93.92,1438.46,0.65
contriever-768,190,94.07,1514.27,0.62
contriever-768,200,94.12,1581.43,0.61
contriever-768,240,94.64,1882.83,0.54
contriever-768,280,94.89,2183.48,0.51
contriever-768,320,95.22,2478.99,0.45
contriever-768,360,95.37,2777.27,0.37
contriever-768,400,95.62,3073.78,0.37
contriever-768,500,96.07,3829.09,0.3
contriever-768,600,96.5,4575.76,0.26
contriever-768,700,96.81,5326.78,0.21
contriever-768,800,96.97,6076.05,0.21
contriever-768,900,97.17,6829.96,0.16
contriever-768,1000,97.22,7579.78,0.14
contriever-768,1100,97.29,8328.74,0.12
contriever-768,1200,97.32,9062.01,0.12
contriever-768,1300,97.34,9794.37,0.1
contriever-768,1400,97.38,10547.7,0.09
contriever-768,1500,97.4,11270.6,0.09
contriever-768,2000,97.55,14890.9,0.05
contriever-768,2500,97.63,18424.2,0.02
contriever-768,3000,97.66,21877.0,0.02
contriever-768,3500,97.67,25250.4,0.03
contriever-768,4000,97.73,28477.9,0.03
deep-image-96-angular,10,39.65,101.008,13.16
deep-image-96-angular,20,55.58,112.174,13.2
deep-image-96-angular,30,64.94,134.655,11.98
deep-image-96-angular,40,70.54,160.633,10.99
deep-image-96-angular,50,75.19,187.162,10.04
deep-image-96-angular,60,78.37,214.546,9.14
deep-image-96-angular,70,80.85,242.125,8.85
deep-image-96-angular,80,82.99,270.595,8.12
deep-image-96-angular,90,84.56,300.083,7.59
deep-image-96-angular,100,85.79,324.618,7.18
deep-image-96-angular,110,86.83,358.651,6.71
deep-image-96-angular,120,87.72,382.122,6.43
deep-image-96-angular,130,88.78,414.134,6.06
deep-image-96-angular,140,89.65,436.552,5.69
deep-image-96-angular,150,90.39,462.642,5.29
deep-image-96-angular,160,90.94,516.25,5.13
deep-image-96-angular,170,91.48,532.611,4.87
deep-image-96-angular,180,91.99,551.381,4.68
deep-image-96-angular,190,92.55,567.836,4.34
deep-image-96-angular,200,92.89,605.332,4.25
deep-image-96-angular,240,94.19,723.327,3.58
deep-image-96-angular,280,95.09,819.092,3.09
deep-image-96-angular,320,95.72,945.713,2.79
deep-image-96-angular,360,96.15,1051.73,2.59
deep-image-96-angular,400,96.65,1165.88,2.25
deep-image-96-angular,500,97.72,1421.31,1.62
deep-image-96-angular,600,98.25,1700.42,1.29
deep-image-96-angular,700,98.61,1957.66,1.03
deep-image-96-angular,800,98.88,2213.08,0.8
deep-image-96-angular,900,99.04,2482.65,0.69
deep-image-96-angular,1000,99.2,2718.78,0.6
deep-image-96-angular,1100,99.35,2972.04,0.49
deep-image-96-angular,1200,99.48,3225.88,0.39
deep-image-96-angular,1300,99.57,3478.67,0.32
gist-960-euclidean,10,35.27,205.398,3.82
gist-960-euclidean,20,50.0,303.837,4.28
gist-960-euclidean,30,58.73,394.678,4.45
gist-960-euclidean,40,64.5,484.261,4.32
gist-960-euclidean,50,68.69,566.082,4.26
gist-960-euclidean,60,71.88,656.404,4.16
gist-960-euclidean,70,74.68,733.432,4.16
gist-960-euclidean,80,76.99,826.915,4.06
gist-960-euclidean,90,78.99,905.545,3.97
gist-960-euclidean,100,80.48,993.926,3.9
gist-960-euclidean,110,81.92,1069.29,3.82
gist-960-euclidean,120,83.23,1153.79,3.84
gist-960-euclidean,130,84.2,1235.45,3.75
gist-960-euclidean,140,85.24,1312.24,3.71
gist-960-euclidean,150,85.93,1396.11,3.64
gist-960-euclidean,160,86.61,1474.22,3.56
gist-960-euclidean,170,87.25,1556.16,3.58
gist-960-euclidean,180,87.92,1629.81,3.49
gist-960-euclidean,190,88.45,1709.71,3.4
gist-960-euclidean,200,88.87,1788.58,3.41
gist-960-euclidean,240,90.51,2090.63,3.06
gist-960-euclidean,280,91.85,2390.94,2.81
gist-960-euclidean,320,92.83,2680.71,2.58
gist-960-euclidean,360,93.51,2962.52,2.52
gist-960-euclidean,400,94.11,3251.69,2.38
gist-960-euclidean,500,95.29,3936.91,2.11
gist-960-euclidean,600,96.11,4599.2,1.88
gist-960-euclidean,700,96.48,5242.38,1.79
gist-960-euclidean,800,96.83,5873.7,1.64
gist-960-euclidean,900,97.19,6492.44,1.48
gist-960-euclidean,1000,97.47,7093.17,1.38
gist-960-euclidean,1100,97.72,7681.61,1.32
gist-960-euclidean,1200,97.95,8265.33,1.21
gist-960-euclidean,1300,98.13,8848.27,1.12
gist-960-euclidean,1400,98.3,9401.33,1.01
gist-960-euclidean,1500,98.46,9957.77,0.95
gist-960-euclidean,2000,98.83,12617.0,0.72
gist-960-euclidean,2500,99.04,15136.9,0.6
gist-960-euclidean,3000,99.22,17538.5,0.46
gist-960-euclidean,3500,99.34,19854.4,0.4
gist-960-euclidean,4000,99.45,22095.3,0.34
glove-200-angular,10,34.12,74.2998,1.39
glove-200-angular,20,46.15,117.92,1.42
glove-200-angular,30,52.64,153.325,1.46
glove-200-angular,40,56.62,187.692,1.5
glove-200-angular,50,60.12,227.286,1.37
glove-200-angular,60,62.66,263.157,1.46
glove-200-angular,70,64.38,296.294,1.41
glove-200-angular,80,66.03,334.923,1.42
glove-200-angular,90,67.21,370.12,1.38
glove-200-angular,100,68.54,402.069,1.35
glove-200-angular,110,69.69,441.711,1.28
glove-200-angular,120,70.58,482.097,1.24
glove-200-angular,130,71.38,512.854,1.2
glove-200-angular,140,72.16,545.497,1.24
glove-200-angular,150,72.8,585.717,1.19
glove-200-angular,160,73.34,621.497,1.21
glove-200-angular,170,73.89,650.818,1.16
glove-200-angular,180,74.33,698.417,1.13
glove-200-angular,190,74.8,733.524,1.15
glove-200-angular,200,75.31,765.107,1.06
glove-200-angular,240,76.92,918.3,0.92
glove-200-angular,280,77.79,1067.6,0.93
glove-200-angular,320,78.74,1216.15,0.97
glove-200-angular,360,79.47,1366.18,1.02
glove-200-angular,400,80.07,1523.12,0.98
glove-200-angular,500,81.53,1920.34,1.05
glove-200-angular,600,82.31,2316.7,0.98
glove-200-angular,700,83.21,2717.45,0.99
glove-200-angular,800,83.99,3112.3,0.88
glove-200-angular,900,84.55,3531.31,0.85
glove-200-angular,1000,84.88,3935.06,0.85
glove-200-angular,1100,85.25,4340.34,0.81
glove-200-angular,1200,85.62,4735.65,0.8
glove-200-angular,1300,85.9,5134.04,0.8
glove-200-angular,1400,86.11,5522.89,0.79
glove-200-angular,1500,86.31,5908.66,0.79
glove-200-angular,2000,87.12,7773.75,0.73
glove-200-angular,2500,87.72,9549.39,0.66
glove-200-angular,3000,88.13,11263.1,0.63
glove-200-angular,3500,88.52,12882.4,0.5
glove-200-angular,4000,88.86,14494.9,0.44
instructorxl-arxiv-768,10,58.0,172.703,10.54
instructorxl-arxiv-768,20,72.89,245.948,9.05
instructorxl-arxiv-768,30,80.11,316.429,7.56
instructorxl-arxiv-768,40,84.8,388.362,6.21
instructorxl-arxiv-768,50,87.61,452.883,5.52
instructorxl-arxiv-768,60,89.38,517.807,4.93
instructorxl-arxiv-768,70,90.85,588.364,4.43
instructorxl-arxiv-768,80,92.07,650.172,3.98
instructorxl-arxiv-768,90,92.96,715.159,3.58
instructorxl-arxiv-768,100,93.78,783.773,3.26
instructorxl-arxiv-768,110,94.26,850.637,3.09
instructorxl-arxiv-768,120,94.73,913.163,2.89
instructorxl-arxiv-768,130,95.09,975.12,2.72
instructorxl-arxiv-768,140,95.49,1041.3,2.51
instructorxl-arxiv-768,150,95.84,1105.94,2.41
instructorxl-arxiv-768,160,96.13,1168.99,2.26
instructorxl-arxiv-768,170,96.4,1231.7,2.12
instructorxl-arxiv-768,180,96.7,1292.77,1.99
instructorxl-arxiv-768,190,96.93,1354.0,1.88
instructorxl-arxiv-768,200,97.09,1422.14,1.79
instructorxl-arxiv-768,240,97.59,1668.52,1.52
instructorxl-arxiv-768,280,98.11,1912.95,1.22
instructorxl-arxiv-768,320,98.36,2153.73,1.07
instructorxl-arxiv-768,360,98.6,2399.45,0.92
instructorxl-arxiv-768,400,98.82,2639.76,0.77
instructorxl-arxiv-768,500,99.11,3225.42,0.63
instructorxl-arxiv-768,600,99.32,3810.14,0.49
instructorxl-arxiv-768,700,99.52,4377.31,0.35
msong-420,10,64.57,126.015,9.25
msong-420,20,78.61,185.846,8.01
msong-420,30,85.01,241.258,6.33
msong-420,40,89.01,296.913,5.14
msong-420,50,91.56,341.032,4.37
msong-420,60,93.07,403.6,3.68
msong-420,70,94.06,454.049,3.33
msong-420,80,94.95,496.823,2.92
msong-420,90,95.5,553.967,2.68
msong-420,100,95.98,604.391,2.53
msong-420,110,96.53,652.279,2.2
msong-420,120,96.95,700.559,1.95
msong-420,130,97.31,749.654,1.76
msong-420,140,97.6,799.205,1.56
msong-420,150,97.83,845.896,1.45
msong-420,160,98.03,880.13,1.35
msong-420,170,98.21,932.248,1.19
msong-420,180,98.36,978.042,1.1
msong-420,190,98.43,1026.98,1.09
msong-420,200,98.58,1074.53,1.01
msong-420,240,98.92,1245.87,0.8
msong-420,280,99.19,1417.93,0.62
msong-420,320,99.36,1586.82,0.48
msong-420,360,99.43,1749.34,0.41
msong-420,400,99.5,1898.39,0.35
openai-1536-angular,10,57.32,241.91,12.37
openai-1536-angular,20,72.28,338.253,9.57
openai-1536-angular,30,79.71,434.773,7.89
openai-1536-angular,40,84.26,526.279,6.51
openai-1536-angular,50,86.52,618.194,5.78
openai-1536-angular,60,88.54,706.98,5.1
openai-1536-angular,70,90.04,794.835,4.57
openai-1536-angular,80,90.95,885.181,4.11
openai-1536-angular,90,91.83,967.534,3.78
openai-1536-angular,100,92.72,1061.32,3.42
openai-1536-angular,110,93.31,1144.5,3.14
openai-1536-angular,120,93.92,1228.16,2.89
openai-1536-angular,130,94.47,1322.25,2.67
openai-1536-angular,140,94.85,1404.57,2.48
openai-1536-angular,150,95.3,1489.54,2.33
openai-1536-angular,160,95.73,1573.97,2.21
openai-1536-angular,170,96.08,1664.54,1.98
openai-1536-angular,180,96.29,1753.25,1.85
openai-1536-angular,190,96.47,1832.31,1.77
openai-1536-angular,200,96.67,1916.02,1.68
openai-1536-angular,240,97.38,2260.03,1.3
openai-1536-angular,280,97.91,2589.67,1.03
openai-1536-angular,320,98.17,2920.07,0.89
openai-1536-angular,360,98.44,3244.97,0.72
openai-1536-angular,400,98.68,3570.95,0.64
openai-1536-angular,500,99.06,4382.85,0.46
openai-1536-angular,600,99.22,5179.0,0.39
openai-1536-angular,700,99.33,5963.56,0.31
openai-1536-angular,800,99.4,6739.31,0.26
openai-1536-angular,900,99.45,7513.06,0.26
openai-1536-angular,1000,99.55,8267.03,0.21
sift-128-euclidean,10,65.39,52.7571,7.24
sift-128-euclidean,20,80.03,74.8421,5.7
sift-128-euclidean,30,86.51,100.477,4.41
sift-128-euclidean,40,90.29,125.022,3.65
sift-128-euclidean,50,92.46,153.147,3.07
sift-128-euclidean,60,94.07,170.879,2.63
sift-128-euclidean,70,95.01,194.279,2.34
sift-128-euclidean,80,95.8,221.07,2.12
sift-128-euclidean,90,96.27,241.933,1.9
sift-128-euclidean,100,96.76,265.194,1.71
sift-128-euclidean,110,97.25,292.684,1.46
sift-128-euclidean,120,97.55,315.88,1.38
sift-128-euclidean,130,97.78,338.279,1.32
sift-128-euclidean,140,98.06,361.481,1.16
sift-128-euclidean,150,98.35,384.207,1.01
sift-128-euclidean,160,98.47,407.168,0.93
sift-128-euclidean,170,98.63,425.562,0.87
sift-128-euclidean,180,98.85,447.757,0.71
sift-128-euclidean,190,98.98,478.584,0.64
sift-128-euclidean,200,99.11,501.267,0.55
sift-128-euclidean,240,99.33,583.631,0.45
sift-128-euclidean,280,99.46,678.03,0.36
sift-128-euclidean,320,99.58,766.316,0.3
