dataset,efsearch,recall,per_query_us,pruing_rate
glove-200-angular,3000,88.9,10602.6,0.33
glove-200-angular,3500,89.18,11982.9,0.33
glove-200-angular,4000,89.34,13279.6,0.33
glove-200-angular,10,37.51,119.454,0.02
glove-200-angular,20,48.82,173.754,0.06
glove-200-angular,30,55.38,227.52,0.08
glove-200-angular,40,59.01,274.75,0.08
glove-200-angular,50,61.69,324.844,0.1
glove-200-angular,60,63.97,369.319,0.1
glove-200-angular,70,66.45,414.696,0.11
glove-200-angular,80,67.88,465.04,0.11
glove-200-angular,90,69.25,500.667,0.11
glove-200-angular,100,70.48,543.559,0.11
glove-200-angular,110,71.43,585.016,0.12
glove-200-angular,120,72.22,627.452,0.13
glove-200-angular,130,72.87,679.975,0.13
glove-200-angular,140,73.78,710.994,0.14
glove-200-angular,150,74.66,751.363,0.15
glove-200-angular,160,75.18,793.789,0.16
glove-200-angular,170,75.69,843.211,0.16
glove-200-angular,180,76.35,874.067,0.16
glove-200-angular,190,76.89,915.084,0.16
glove-200-angular,200,77.23,966.604,0.17
glove-200-angular,240,78.39,1131.6,0.19
glove-200-angular,280,79.34,1295.43,0.19
glove-200-angular,320,80.4,1450.18,0.19
glove-200-angular,360,81.31,1631.26,0.19
glove-200-angular,400,82.19,1772.34,0.21
glove-200-angular,500,83.54,2178.51,0.23
glove-200-angular,600,84.42,2578.42,0.25
glove-200-angular,700,85.15,2961.25,0.27
glove-200-angular,800,85.75,3358.78,0.28
glove-200-angular,900,86.03,3786.93,0.28
glove-200-angular,1000,86.4,4188.24,0.28
glove-200-angular,1100,86.66,4554.36,0.29
glove-200-angular,1200,86.91,4903.13,0.29
glove-200-angular,1300,87.14,5262.13,0.29
glove-200-angular,1400,87.35,5600.14,0.29
glove-200-angular,1500,87.59,5949.12,0.29
glove-200-angular,2000,88.32,7657.11,0.31
glove-200-angular,2500,88.74,9213.44,0.32
glove-200-angular,3000,88.9,10673.9,0.33
glove-200-angular,3500,89.18,12006.5,0.33
glove-200-angular,4000,89.34,13308.8,0.33
instructorxl-arxiv-768,10,73.81,399.696,0.0
instructorxl-arxiv-768,20,85.47,469.911,0.02
instructorxl-arxiv-768,30,89.78,526.086,0.02
instructorxl-arxiv-768,40,92.33,578.237,0.04
instructorxl-arxiv-768,50,93.86,637.342,0.04
instructorxl-arxiv-768,60,94.87,686.761,0.05
instructorxl-arxiv-768,70,95.62,737.203,0.06
instructorxl-arxiv-768,80,96.33,789.139,0.06
instructorxl-arxiv-768,90,96.95,842.959,0.07
instructorxl-arxiv-768,100,97.26,889.561,0.07
instructorxl-arxiv-768,110,97.49,936.835,0.07
instructorxl-arxiv-768,120,97.81,983.679,0.07
instructorxl-arxiv-768,130,97.96,1030.63,0.07
instructorxl-arxiv-768,140,98.14,1080.14,0.07
instructorxl-arxiv-768,150,98.19,1123.31,0.07
instructorxl-arxiv-768,160,98.37,1166.55,0.07
instructorxl-arxiv-768,170,98.47,1216.24,0.07
instructorxl-arxiv-768,180,98.57,1248.43,0.07
instructorxl-arxiv-768,190,98.63,1301.34,0.07
instructorxl-arxiv-768,200,98.7,1345.65,0.07
instructorxl-arxiv-768,240,98.94,1521.69,0.07
instructorxl-arxiv-768,280,99.17,1688.11,0.08
instructorxl-arxiv-768,320,99.24,1847.29,0.08
instructorxl-arxiv-768,360,99.34,2016.51,0.08
instructorxl-arxiv-768,400,99.4,2166.38,0.08
instructorxl-arxiv-768,500,99.52,2544.12,0.08
msong-420,10,75.88,186.827,0.0
msong-420,20,87.96,233.156,0.0
msong-420,30,92.35,272.832,0.01
msong-420,40,94.7,310.237,0.07
msong-420,50,96.02,349.506,0.11
msong-420,60,96.93,378.221,0.11
msong-420,70,97.58,417.629,0.11
msong-420,80,98.07,441.64,0.11
msong-420,90,98.5,480.468,0.11
msong-420,100,98.76,511.584,0.11
msong-420,110,98.91,534.408,0.11
msong-420,120,99.01,576.526,0.11
msong-420,130,99.1,601.172,0.11
msong-420,140,99.17,632.314,0.11
msong-420,150,99.23,656.876,0.11
msong-420,160,99.26,681.45,0.11
msong-420,170,99.33,718.952,0.11
msong-420,180,99.42,739.227,0.11
msong-420,190,99.52,770.183,0.11
openai-1536-angular,10,77.72,1075.6,0.01
openai-1536-angular,20,87.49,1158.3,0.03
openai-1536-angular,30,91.13,1223.63,0.03
openai-1536-angular,40,93.06,1283.68,0.04
openai-1536-angular,50,94.08,1348.27,0.06
openai-1536-angular,60,94.86,1407.31,0.06
openai-1536-angular,70,95.46,1471.77,0.06
openai-1536-angular,80,96.05,1524.16,0.07
openai-1536-angular,90,96.38,1577.42,0.08
openai-1536-angular,100,96.83,1633.17,0.08
openai-1536-angular,110,97.01,1680.09,0.08
openai-1536-angular,120,97.27,1734.05,0.08
openai-1536-angular,130,97.46,1777.27,0.08
openai-1536-angular,140,97.69,1834.68,0.08
openai-1536-angular,150,97.84,1881.2,0.08
openai-1536-angular,160,97.93,1932.98,0.08
openai-1536-angular,170,98.01,1974.9,0.09
openai-1536-angular,180,98.15,2032.48,0.1
openai-1536-angular,190,98.2,2080.95,0.11
openai-1536-angular,200,98.29,2126.08,0.11
openai-1536-angular,240,98.6,2314.21,0.11
openai-1536-angular,280,98.74,2501.32,0.11
openai-1536-angular,320,98.84,2679.34,0.12
openai-1536-angular,360,98.98,2852.91,0.12
openai-1536-angular,400,99.03,3019.56,0.12
openai-1536-angular,500,99.12,3438.74,0.12
openai-1536-angular,600,99.25,3834.82,0.12
openai-1536-angular,700,99.3,4215.94,0.12
openai-1536-angular,800,99.35,4599.51,0.12
openai-1536-angular,900,99.44,4963.93,0.12
openai-1536-angular,1000,99.48,5327.77,0.12
openai-1536-angular,1100,99.5,5683.78,0.12
sift-128-euclidean,10,76.39,68.8435,0.02
sift-128-euclidean,20,87.6,98.9325,0.03
sift-128-euclidean,30,92.11,124.634,0.07
sift-128-euclidean,40,94.12,148.398,0.09
sift-128-euclidean,50,95.53,169.115,0.14
sift-128-euclidean,60,96.56,191.898,0.14
sift-128-euclidean,70,97.24,220.843,0.15
sift-128-euclidean,80,97.85,240.655,0.15
sift-128-euclidean,90,98.1,259.425,0.16
sift-128-euclidean,100,98.31,281.103,0.16
sift-128-euclidean,110,98.51,301.792,0.16
sift-128-euclidean,120,98.74,321.806,0.18
sift-128-euclidean,130,98.91,344.715,0.18
sift-128-euclidean,140,99.0,361.786,0.19
sift-128-euclidean,150,99.1,380.824,0.2
sift-128-euclidean,160,99.2,403.148,0.2
sift-128-euclidean,170,99.27,422.099,0.2
sift-128-euclidean,180,99.34,439.819,0.2
sift-128-euclidean,190,99.37,455.892,0.2
sift-128-euclidean,200,99.41,477.631,0.2
sift-128-euclidean,240,99.5,549.334,0.2
