dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,10,59.49,446.513,0.188701
contriever-768,20,74.34,548.212,0.301154
contriever-768,30,80.26,652.576,0.400664
contriever-768,40,83.51,735.224,0.474467
contriever-768,50,84.88,816.59,0.567365
contriever-768,60,86.68,895.341,0.641577
contriever-768,70,87.87,979.356,0.729158
contriever-768,80,88.7,1056.32,0.805931
contriever-768,90,89.03,1133.71,0.873771
contriever-768,100,89.47,1211.68,0.960941
contriever-768,110,89.88,1289.83,1.05079
contriever-768,120,90.38,1365.86,1.11874
contriever-768,130,90.57,1441.72,1.20244
contriever-768,140,90.9,1517.18,1.26974
contriever-768,150,91.09,1599.52,1.35978
contriever-768,160,91.17,1669.31,1.42067
contriever-768,170,91.47,1745.05,1.51324
contriever-768,180,91.57,1820.88,1.58494
contriever-768,190,91.88,1896.79,1.65437
contriever-768,200,91.97,1968.49,1.73262
contriever-768,240,92.31,2270.86,2.05428
contriever-768,280,92.74,2566.02,2.34538
contriever-768,320,92.8,2861.92,2.64078
contriever-768,360,93.05,3151.22,2.94996
contriever-768,400,93.26,3443.64,3.23811
contriever-768,500,93.73,4145.58,3.95363
contriever-768,600,93.96,4855.68,4.66317
contriever-768,700,94.12,5524.13,5.37354
contriever-768,800,94.28,6202.73,6.06033
contriever-768,900,94.43,6861.7,6.72294
contriever-768,1000,94.44,7513.36,7.39018
contriever-768,1100,94.46,8152.11,8.04076
contriever-768,1200,94.48,8770.49,8.67509
contriever-768,1300,94.53,9392.18,9.30425
contriever-768,1400,94.53,10004.6,9.94473
deep-image-96-angular,10,57.85,128.792,0.104285
deep-image-96-angular,20,70.91,204.026,0.170099
deep-image-96-angular,30,77.72,362.85,0.314456
deep-image-96-angular,40,82.02,438.223,0.387776
deep-image-96-angular,50,84.83,343.794,0.310094
deep-image-96-angular,60,86.72,369.048,0.342071
deep-image-96-angular,70,88.26,407.082,0.37692
deep-image-96-angular,80,89.35,447.323,0.417133
deep-image-96-angular,90,90.35,488.406,0.458018
deep-image-96-angular,100,91.12,525.772,0.499122
deep-image-96-angular,110,91.7,569.21,0.540726
deep-image-96-angular,120,92.19,630.965,0.598689
deep-image-96-angular,130,92.6,656.47,0.624803
deep-image-96-angular,140,93.03,696.347,0.664539
deep-image-96-angular,150,93.3,734.864,0.702901
deep-image-96-angular,160,93.57,788.741,0.755988
deep-image-96-angular,170,93.79,823.723,0.799092
deep-image-96-angular,180,94.12,855.428,0.822952
deep-image-96-angular,190,94.3,888.528,0.859961
deep-image-96-angular,200,94.43,951.105,0.929734
deep-image-96-angular,240,94.98,1087.88,1.05493
deep-image-96-angular,280,95.38,1265.4,1.24716
deep-image-96-angular,320,95.58,1399.4,1.36551
deep-image-96-angular,360,95.84,1543.02,1.51719
deep-image-96-angular,400,95.91,1706.07,1.67551
deep-image-96-angular,500,96.16,2047.87,2.01361
deep-image-96-angular,600,96.28,2395.19,2.37259
deep-image-96-angular,700,96.4,2715.3,2.69681
deep-image-96-angular,800,96.46,3066.46,3.03949
deep-image-96-angular,900,96.53,3382.34,3.35955
deep-image-96-angular,1000,96.57,3698.09,3.67499
deep-image-96-angular,1100,96.59,4010.42,3.99529
deep-image-96-angular,1200,96.63,4311.22,4.28806
deep-image-96-angular,1300,96.64,4623.85,4.60849
deep-image-96-angular,1400,96.65,4912.07,4.89677
deep-image-96-angular,1500,96.66,5193.12,5.16984
deep-image-96-angular,2000,96.71,6610.62,6.60739
deep-image-96-angular,2500,96.72,7951.05,7.95157
deep-image-96-angular,3000,96.74,9244.83,9.24532
deep-image-96-angular,3500,96.74,10481.6,10.4906
gist-960-euclidean,10,41.98,498.937,0.131722
gist-960-euclidean,20,55.87,565.302,0.205818
gist-960-euclidean,30,64.73,609.95,0.246065
gist-960-euclidean,40,70.13,662.15,0.30586
gist-960-euclidean,50,74.17,709.283,0.348709
gist-960-euclidean,60,77.06,750.049,0.393245
gist-960-euclidean,70,79.7,793.691,0.425615
gist-960-euclidean,80,81.63,840.068,0.482611
gist-960-euclidean,90,83.44,876.042,0.514686
gist-960-euclidean,100,85.06,913.044,0.555656
gist-960-euclidean,110,86.15,953.046,0.603502
gist-960-euclidean,120,87.16,988.692,0.627264
gist-960-euclidean,130,88.07,1024.0,0.670128
gist-960-euclidean,140,88.84,1060.63,0.710948
gist-960-euclidean,150,89.45,1094.6,0.744972
gist-960-euclidean,160,90.2,1129.11,0.76735
gist-960-euclidean,170,90.84,1168.27,0.818231
gist-960-euclidean,180,91.32,1192.56,0.846671
gist-960-euclidean,190,91.87,1225.42,0.868632
gist-960-euclidean,200,92.1,1257.08,0.914972
gist-960-euclidean,240,93.32,1382.41,1.03629
gist-960-euclidean,280,94.32,1507.65,1.16933
gist-960-euclidean,320,95.01,1625.51,1.28312
gist-960-euclidean,360,95.51,1720.7,1.38642
gist-960-euclidean,400,95.93,1844.23,1.50168
gist-960-euclidean,500,96.6,2082.99,1.75657
gist-960-euclidean,600,97.22,2330.26,1.99983
gist-960-euclidean,700,97.53,2559.97,2.22928
gist-960-euclidean,800,97.75,2763.3,2.42473
gist-960-euclidean,900,98.01,2980.43,2.63759
gist-960-euclidean,1000,98.14,3170.02,2.83554
gist-960-euclidean,1100,98.21,3371.94,3.02128
gist-960-euclidean,1200,98.36,3560.03,3.20937
gist-960-euclidean,1300,98.44,3744.58,3.40191
gist-960-euclidean,1400,98.47,3922.55,3.57589
gist-960-euclidean,1500,98.53,4096.86,3.74627
gist-960-euclidean,2000,98.73,4941.32,4.59094
gist-960-euclidean,2500,98.82,5715.96,5.37758
gist-960-euclidean,3000,98.89,6450.58,6.10033
gist-960-euclidean,3500,98.92,7130.83,6.78886
gist-960-euclidean,4000,98.93,7832.53,7.47044
glove-200-angular,10,38.14,114.966,0.0856555
glove-200-angular,20,50.11,169.641,0.13526
glove-200-angular,30,56.6,220.091,0.192808
glove-200-angular,40,61.01,268.448,0.239907
glove-200-angular,50,64.03,317.148,0.28029
glove-200-angular,60,66.09,365.25,0.335616
glove-200-angular,70,67.64,409.847,0.37989
glove-200-angular,80,69.41,457.128,0.426865
glove-200-angular,90,70.47,499.345,0.468833
glove-200-angular,100,71.73,545.902,0.515211
glove-200-angular,110,72.54,588.697,0.5578
glove-200-angular,120,73.28,640.754,0.617428
glove-200-angular,130,73.94,679.146,0.647806
glove-200-angular,140,74.51,724.721,0.701214
glove-200-angular,150,75.27,770.222,0.738569
glove-200-angular,160,75.78,818.683,0.798613
glove-200-angular,170,76.27,860.08,0.836105
glove-200-angular,180,76.89,905.766,0.881513
glove-200-angular,190,77.33,954.379,0.930061
glove-200-angular,200,77.86,1000.06,0.975466
glove-200-angular,240,79.14,1189.98,1.17265
glove-200-angular,280,80.19,1364.52,1.35076
glove-200-angular,320,81.01,1546.6,1.52854
glove-200-angular,360,81.78,1742.77,1.7321
glove-200-angular,400,82.37,1915.82,1.90513
glove-200-angular,500,83.71,2385.0,2.38924
glove-200-angular,600,84.3,2857.27,2.86516
glove-200-angular,700,84.99,3321.81,3.33734
glove-200-angular,800,85.48,3798.87,3.80991
