dataset,efsearch,recall,per_query_us,pruing_rate
glove-100-angular_100k,10,49.23,55.454,0.0458891
glove-100-angular_100k,20,63.57,85.255,0.0733055
glove-100-angular_100k,30,71.12,111.588,0.0994006
glove-100-angular_100k,40,75.62,134.672,0.12231
glove-100-angular_100k,50,78.69,157.661,0.145193
glove-100-angular_100k,60,80.88,180.57,0.167966
glove-100-angular_100k,70,82.63,203.221,0.190471
glove-100-angular_100k,80,84.06,227.492,0.214598
glove-100-angular_100k,90,85.09,239.874,0.22924
glove-100-angular_100k,100,86.1,262.74,0.249755
glove-100-angular_100k,110,87.02,283.695,0.270645
glove-100-angular_100k,120,87.73,305.546,0.292345
glove-100-angular_100k,130,88.48,323.921,0.310646
glove-100-angular_100k,140,88.96,349.054,0.335584
glove-100-angular_100k,150,89.43,370.435,0.356954
glove-100-angular_100k,160,89.98,383.492,0.369955
glove-100-angular_100k,170,90.39,406.875,0.393233
glove-100-angular_100k,180,90.93,425.582,0.411867
glove-100-angular_100k,190,91.35,435.958,0.42616
glove-100-angular_100k,200,91.67,462.501,0.448749
glove-100-angular_100k,240,92.72,531.716,0.521764
glove-100-angular_100k,280,93.52,608.426,0.598409
glove-100-angular_100k,320,94.14,680.675,0.666648
glove-100-angular_100k,360,94.6,755.251,0.741092
glove-100-angular_100k,400,94.98,820.704,0.806517
glove-100-angular_100k,500,95.52,979.275,0.964993
glove-100-angular_100k,600,95.99,1133.87,1.11959
glove-100-angular_100k,700,96.21,1274.09,1.25986
glove-100-angular_100k,800,96.41,1425.45,1.41114
glove-100-angular_100k,900,96.72,1556.31,1.54198
glove-100-angular_100k,1000,96.86,1684.62,1.67041
glove-100-angular_100k,1100,96.97,1825.02,1.81069
glove-100-angular_100k,1200,97.03,1952.33,1.93802
glove-100-angular_100k,1300,97.14,2066.52,2.05221
glove-100-angular_100k,1400,97.25,2193.4,2.17902
glove-100-angular_100k,1500,97.44,2295.31,2.28113
glove-100-angular_100k,2000,97.75,2861.03,2.84673
glove-100-angular_100k,2500,97.96,3372.29,3.35801
glove-100-angular_100k,3000,98.1,3845.42,3.83122
glove-100-angular_100k,3500,98.18,4292.64,4.27847
glove-100-angular_100k,4000,98.23,4716.33,4.70616
glove-100-angular_100k,6000,98.4,6285.19,6.27129
glove-100-angular_100k,10000,98.53,8969.27,8.95551
glove-100-angular_100k,15000,98.63,11841.1,11.8279
glove-200-angular_100k,10,70.49,84.1296,0.0606047
glove-200-angular_100k,20,79.64,120.251,0.09557
glove-200-angular_100k,30,83.34,153.268,0.128242
glove-200-angular_100k,40,85.66,181.766,0.159608
glove-200-angular_100k,50,87.72,216.885,0.191201
glove-200-angular_100k,60,89.14,243.488,0.221669
glove-200-angular_100k,70,90.03,277.512,0.251265
glove-200-angular_100k,80,90.87,300.063,0.277519
glove-200-angular_100k,90,91.31,330.57,0.304187
glove-200-angular_100k,100,91.72,359.397,0.332544
glove-200-angular_100k,110,92.05,383.972,0.356927
glove-200-angular_100k,120,92.44,409.446,0.382583
glove-200-angular_100k,130,92.78,433.168,0.40595
glove-200-angular_100k,140,93.02,453.021,0.42998
glove-200-angular_100k,150,93.21,481.562,0.454133
glove-200-angular_100k,160,93.47,511.603,0.483941
glove-200-angular_100k,170,93.67,536.808,0.509149
glove-200-angular_100k,180,93.88,551.224,0.523634
glove-200-angular_100k,190,93.95,573.923,0.550229
glove-200-angular_100k,200,94.03,592.472,0.56491
glove-200-angular_100k,240,94.54,672.67,0.645024
glove-200-angular_100k,280,94.75,743.977,0.720577
glove-200-angular_100k,320,94.88,820.228,0.79268
glove-200-angular_100k,360,95.06,903.118,0.875305
glove-200-angular_100k,400,95.11,958.905,0.930896
glove-200-angular_100k,500,95.26,1095.26,1.07528
glove-200-angular_100k,600,95.38,1226.38,1.21033
glove-200-angular_100k,700,95.48,1369.61,1.34181
glove-200-angular_100k,800,95.55,1520.24,1.55653
glove-200-angular_100k,900,95.6,1592.39,1.56386
glove-200-angular_100k,1000,95.65,1687.78,1.65966
glove-200-angular_100k,1100,95.7,1799.94,1.77553
glove-200-angular_100k,1200,95.72,1877.42,1.85332
glove-200-angular_100k,1300,95.75,1984.13,1.95589
glove-200-angular_100k,1400,95.76,2072.46,2.04801
glove-200-angular_100k,1500,95.83,2144.21,2.11605
glove-200-angular_100k,2000,95.94,2543.35,2.51889
glove-200-angular_100k,2500,95.99,2887.0,2.8586
glove-200-angular_100k,3000,96.02,3202.83,3.17439
glove-200-angular_100k,3500,96.04,3495.58,3.47099
glove-200-angular_100k,4000,96.04,3747.74,3.7192
glove-200-angular_10k,10,87.44,52.4287,0.0382551
glove-200-angular_10k,20,92.72,81.5667,0.0627004
glove-200-angular_10k,30,94.73,101.825,0.0829123
glove-200-angular_10k,40,95.43,120.117,0.101152
glove-200-angular_10k,50,95.99,136.998,0.117968
glove-200-angular_10k,60,96.39,152.671,0.133577
glove-200-angular_10k,70,96.68,166.819,0.147682
glove-200-angular_10k,80,96.77,177.514,0.16136
glove-200-angular_10k,90,96.97,193.487,0.174259
glove-200-angular_10k,100,97.05,206.013,0.186766
glove-200-angular_10k,110,97.1,217.999,0.198677
glove-200-angular_10k,120,97.17,229.652,0.21026
glove-200-angular_10k,130,97.3,240.633,0.221214
glove-200-angular_10k,140,97.34,251.227,0.231721
glove-200-angular_10k,150,97.41,257.038,0.24145
glove-200-angular_10k,160,97.45,271.31,0.251698
glove-200-angular_10k,170,97.46,280.668,0.260995
glove-200-angular_10k,180,97.47,289.922,0.270215
glove-200-angular_10k,190,97.48,298.555,0.27881
glove-200-angular_10k,200,97.54,307.74,0.287912
glove-200-angular_10k,240,97.6,340.165,0.320221
glove-200-angular_10k,280,97.66,369.24,0.349155
glove-200-angular_10k,320,97.69,396.206,0.375956
glove-200-angular_10k,360,97.74,419.548,0.399292
glove-200-angular_10k,400,97.77,442.228,0.421858
glove-200-angular_10k,500,97.83,490.997,0.470456
glove-200-angular_10k,600,97.89,533.667,0.512988
glove-200-angular_10k,700,97.94,568.664,0.551846
glove-200-angular_10k,800,97.97,603.979,0.587127
glove-200-angular_10k,900,97.99,636.014,0.619135
glove-200-angular_10k,1000,98.01,669.224,0.64832
glove-200-angular_10k,1100,98.03,699.017,0.678079
glove-200-angular_10k,1200,98.04,725.322,0.704335
glove-200-angular_10k,1300,98.05,751.321,0.730329
glove-200-angular_10k,1400,98.06,771.181,0.754183
