dataset,efsearch,recall,per_query_us,pruing_rate
glove-100-angular_100k,10,49.32,68.6315,0.0406849
glove-100-angular_100k,20,63.29,89.3255,0.0612443
glove-100-angular_100k,30,71.01,97.3605,0.0770808
glove-100-angular_100k,40,75.65,120.908,0.09262
glove-100-angular_100k,50,78.64,127.842,0.107359
glove-100-angular_100k,60,81.36,151.665,0.123061
glove-100-angular_100k,70,82.97,156.251,0.135524
glove-100-angular_100k,80,84.38,166.363,0.149527
glove-100-angular_100k,90,85.49,183.03,0.162126
glove-100-angular_100k,100,86.53,197.392,0.17632
glove-100-angular_100k,110,87.24,212.963,0.187857
glove-100-angular_100k,120,87.95,229.306,0.200176
glove-100-angular_100k,130,88.63,239.897,0.214625
glove-100-angular_100k,140,89.01,246.695,0.225281
glove-100-angular_100k,150,89.65,258.488,0.2371
glove-100-angular_100k,160,90.2,266.844,0.249344
glove-100-angular_100k,170,90.72,287.782,0.262304
glove-100-angular_100k,180,91.08,297.588,0.272048
glove-100-angular_100k,190,91.41,297.335,0.283735
glove-100-angular_100k,200,91.67,320.774,0.299083
glove-100-angular_100k,240,92.77,354.486,0.340715
glove-100-angular_100k,280,93.61,410.61,0.384773
glove-100-angular_100k,320,94.12,453.781,0.431797
glove-100-angular_100k,360,94.58,496.1,0.470141
glove-100-angular_100k,400,94.92,526.193,0.512174
glove-100-angular_100k,500,95.54,606.241,0.61208
glove-100-angular_100k,600,96.06,724.73,0.706602
glove-100-angular_100k,700,96.4,816.85,0.810544
glove-100-angular_100k,800,96.64,909.37,0.907208
glove-100-angular_100k,900,96.82,996.041,1.00574
glove-100-angular_100k,1000,96.98,1104.85,1.09454
glove-100-angular_100k,1100,97.17,1188.97,1.19056
glove-100-angular_100k,1200,97.3,1259.46,1.27327
glove-100-angular_100k,1300,97.42,1309.32,1.35901
glove-100-angular_100k,1400,97.49,1429.04,1.44678
glove-100-angular_100k,1500,97.54,1491.68,1.52142
glove-100-angular_100k,2000,97.77,1884.26,1.92598
glove-100-angular_100k,2500,97.97,2266.07,2.31972
glove-100-angular_100k,3000,98.12,2645.17,2.69099
glove-100-angular_100k,3500,98.3,2957.3,3.05515
glove-100-angular_100k,4000,98.44,3250.7,3.3925
glove-100-angular_100k,6000,98.58,4621.4,4.71555
glove-100-angular_100k,10000,98.71,6774.85,6.95747
glove-100-angular_100k,15000,98.82,9257.95,9.49303
glove-200-angular_100k,10,71.97,101.916,0.0391202
glove-200-angular_100k,20,81.59,115.7,0.0565962
glove-200-angular_100k,30,85.36,133.396,0.0737948
glove-200-angular_100k,40,87.58,153.639,0.089781
glove-200-angular_100k,50,88.92,166.063,0.10618
glove-200-angular_100k,60,89.89,176.538,0.120329
glove-200-angular_100k,70,90.66,195.266,0.134957
glove-200-angular_100k,80,91.24,223.1,0.156046
glove-200-angular_100k,90,91.95,217.275,0.161344
glove-200-angular_100k,100,92.27,233.566,0.177484
glove-200-angular_100k,110,92.6,242.46,0.190257
glove-200-angular_100k,120,92.81,253.178,0.203326
glove-200-angular_100k,130,93.03,276.301,0.217648
glove-200-angular_100k,140,93.31,295.606,0.231447
glove-200-angular_100k,150,93.53,299.184,0.242943
glove-200-angular_100k,160,93.64,312.041,0.255731
glove-200-angular_100k,170,93.71,327.02,0.270669
glove-200-angular_100k,180,93.8,340.937,0.280608
glove-200-angular_100k,190,93.95,349.158,0.292813
glove-200-angular_100k,200,94.05,364.418,0.305446
glove-200-angular_100k,240,94.55,414.982,0.354521
glove-200-angular_100k,280,94.7,454.534,0.401955
glove-200-angular_100k,320,94.87,507.007,0.450378
glove-200-angular_100k,360,94.99,540.513,0.49187
glove-200-angular_100k,400,95.15,590.069,0.541199
glove-200-angular_100k,500,95.38,687.323,0.646475
glove-200-angular_100k,600,95.61,776.498,0.747619
glove-200-angular_100k,700,95.72,893.953,0.848995
glove-200-angular_100k,800,95.8,991.139,0.95416
glove-200-angular_100k,900,95.86,1063.52,1.04249
