dataset,efsearch,recall,per_query_us,pruing_rate
glove-25-angular_100k,40,94.23,49.2955,0.0447029
glove-25-angular_100k,50,95.45,59.2585,0.0545568
glove-25-angular_100k,60,96.47,68.6245,0.0638856
glove-25-angular_100k,70,97.46,77.7045,0.0729335
glove-25-angular_100k,80,97.91,86.8965,0.0821067
glove-25-angular_100k,90,98.28,91.9925,0.0907325
glove-25-angular_100k,100,98.48,101.103,0.100186
glove-25-angular_100k,110,98.64,114.985,0.110035
glove-25-angular_100k,120,98.82,123.108,0.118142
glove-25-angular_100k,130,98.94,131.426,0.126465
glove-25-angular_100k,140,99.07,136.456,0.135395
glove-25-angular_100k,150,99.16,154.571,0.149357
glove-25-angular_100k,160,99.24,157.972,0.152884
glove-25-angular_100k,170,99.31,165.35,0.160277
glove-25-angular_100k,180,99.4,173.617,0.168556
glove-25-angular_100k,190,99.48,182.13,0.177056
glove-25-angular_100k,200,99.5,190.613,0.185558
glove-50-angular_100k,10,60.88,35.4081,0.0288167
glove-50-angular_100k,20,73.97,51.5791,0.0441401
glove-50-angular_100k,30,80.63,68.1871,0.0606115
glove-50-angular_100k,40,84.53,85.8341,0.07807
glove-50-angular_100k,50,86.86,101.918,0.0969283
glove-50-angular_100k,60,88.86,116.704,0.10877
glove-50-angular_100k,70,90.58,132.145,0.12409
glove-50-angular_100k,80,91.99,146.902,0.138848
glove-50-angular_100k,90,92.69,161.777,0.153609
glove-50-angular_100k,100,93.44,176.626,0.168442
glove-50-angular_100k,110,94.23,191.343,0.1831
glove-50-angular_100k,120,94.73,210.295,0.201906
glove-50-angular_100k,130,95.22,223.397,0.215006
glove-50-angular_100k,140,95.66,241.783,0.233247
glove-50-angular_100k,150,96.0,250.828,0.242351
glove-50-angular_100k,160,96.27,271.981,0.263376
glove-50-angular_100k,170,96.49,279.526,0.270933
glove-50-angular_100k,180,96.71,294.884,0.286246
glove-50-angular_100k,190,96.91,307.883,0.299152
glove-50-angular_100k,200,97.12,320.691,0.311994
glove-50-angular_100k,240,97.64,376.46,0.367549
glove-50-angular_100k,280,98.12,431.379,0.422355
glove-50-angular_100k,320,98.52,485.098,0.475951
glove-50-angular_100k,360,98.78,545.215,0.535893
glove-50-angular_100k,400,98.98,589.156,0.57994
glove-50-angular_100k,500,99.25,717.01,0.707641
glove-50-angular_100k,600,99.4,843.965,0.834448
glove-50-angular_100k,700,99.54,954.447,0.945057
glove-200-angula_1000k,10,38.19,103.847,0.0736052
glove-200-angula_1000k,20,49.72,147.043,0.115621
glove-200-angula_1000k,30,56.68,188.899,0.156573
glove-200-angula_1000k,40,60.97,228.624,0.195508
glove-200-angula_1000k,50,63.74,268.89,0.242088
glove-200-angula_1000k,60,66.05,309.34,0.27464
glove-200-angula_1000k,70,67.82,339.697,0.315811
glove-200-angula_1000k,80,69.39,380.396,0.351978
glove-200-angula_1000k,90,70.43,418.121,0.389218
glove-200-angula_1000k,100,71.7,453.423,0.424201
glove-200-angula_1000k,110,72.7,489.035,0.459457
glove-200-angula_1000k,120,73.41,525.494,0.487173
glove-200-angula_1000k,130,74.04,565.752,0.53537
glove-200-angula_1000k,140,74.74,588.709,0.566156
glove-200-angula_1000k,150,75.4,632.844,0.610192
glove-200-angula_1000k,160,75.9,668.985,0.62976
glove-200-angula_1000k,170,76.4,704.144,0.681047
glove-200-angula_1000k,180,76.93,759.643,0.727815
glove-200-angula_1000k,190,77.42,776.076,0.752705
glove-200-angula_1000k,200,77.85,812.681,0.789094
glove-200-angula_1000k,240,79.4,960.357,0.936286
glove-200-angula_1000k,280,80.44,1098.45,1.07409
glove-200-angula_1000k,320,81.22,1241.97,1.22915
glove-200-angula_1000k,360,82.02,1387.52,1.37035
glove-200-angula_1000k,400,82.57,1525.56,1.50837
glove-200-angula_1000k,500,83.97,1891.14,1.8849
glove-200-angula_1000k,600,84.59,2247.16,2.23626
glove-200-angula_1000k,700,85.24,2603.34,2.60826
glove-200-angula_1000k,800,85.71,2953.42,2.95805
glove-200-angula_1000k,900,86.08,3328.13,3.34836
glove-200-angula_1000k,1000,86.4,3672.69,3.69677
glove-200-angula_1000k,1100,86.67,4022.45,4.04235
glove-200-angula_1000k,1200,87.07,4387.41,4.42697
glove-200-angula_1000k,1300,87.24,4734.74,4.77422
glove-200-angula_1000k,1400,87.44,5083.68,5.1429
glove-200-angula_1000k,1500,87.63,5433.7,5.4727
glove-200-angula_1000k,2000,88.3,7110.35,7.10897
glove-200-angula_1000k,2500,88.72,8668.17,8.6466
glove-200-angula_1000k,3000,89.02,10137.0,10.1113
glove-200-angula_1000k,3500,89.27,11538.7,11.5088
glove-200-angula_1000k,4000,89.44,12857.9,12.8194
