dataset,nlist,nprobe,opt_level,simi_ratio,tri,tri_large,subnn_L2,subnn_IP,simi_update_rate,check_L2,check_IP,time_speedup,pruning_speedup,query_time,recall,r2,total_skipped_ids,total_skipped_true_knn,overall_false_pruning_rate
glove-25-angular_100k,317,2,7,1.0000000,230,6324,7245,28674,0.0444308,0.0321572,0.0513651,0.0000000,1.0514915,0.0503318590000000,0.6277999877929688,0.0779494047164917,0,0,0.0000000
glove-25-angular_100k,317,4,7,1.0000000,2317,18201,24205,146843,0.0257936,0.0496468,0.0928723,0.0000000,1.1247804,0.0733310200000000,0.7759999632835388,0.0392513275146484,0,0,0.0000000
glove-25-angular_100k,317,6,7,1.0000000,8357,28019,50718,318366,0.0186472,0.0671361,0.1244604,0.0000000,1.1857613,0.1016118400000000,0.8431999683380127,0.0252900123596191,0,0,0.0000000
glove-25-angular_100k,317,8,7,1.0000000,19106,37003,82830,523753,0.0148209,0.0827938,0.1499825,0.0000000,1.2378935,0.1345694210000000,0.8826999664306641,0.0187994241714478,0,0,0.0000000
glove-25-angular_100k,317,10,7,1.0000000,32668,46050,119249,748163,0.0123803,0.0966061,0.1705953,0.0000000,1.2813625,0.1693898720000000,0.9084999561309814,0.0146913528442383,0,0,0.0000000
glove-25-angular_100k,317,12,7,1.0000000,46859,53955,162025,993720,0.0106877,0.1107730,0.1890916,0.0000000,1.3205117,0.2085944640000000,0.9286999702453613,0.0114283561706543,0,0,0.0000000
glove-25-angular_100k,317,14,7,1.0000000,66180,61686,208125,1248409,0.0094535,0.1232731,0.2048755,0.0000000,1.3561043,0.2340899350000000,0.9416999816894531,0.0094294548034668,0,0,0.0000000
glove-25-angular_100k,317,16,7,1.0000000,88306,68891,258364,1509088,0.0085145,0.1352213,0.2186727,0.0000000,1.3884293,0.2846488820000000,0.9517999887466431,0.0077725648880005,0,0,0.0000000
glove-25-angular_100k,317,18,7,1.0000000,118580,76219,310822,1775887,0.0077636,0.1463475,0.2311112,0.0000000,1.4189765,0.3082329260000000,0.9590999484062195,0.0066286325454712,0,0,0.0000000
glove-25-angular_100k,317,20,7,1.0000000,154220,82821,365740,2051468,0.0071448,0.1567909,0.2423307,0.0000000,1.4477922,0.3434563510000000,0.9651999473571777,0.0056242942810059,0,0,0.0000000
glove-25-angular_100k,317,22,7,1.0000000,200085,89149,426450,2333432,0.0066222,0.1671883,0.2528628,0.0000000,1.4761208,0.3806211200000000,0.9702999591827393,0.0049260854721069,0,0,0.0000000
glove-25-angular_100k,317,24,7,1.0000000,245969,95853,486593,2612876,0.0061908,0.1766325,0.2622975,0.0000000,1.5018095,0.4140193490000000,0.9742999672889709,0.0040551424026489,0,0,0.0000000
glove-25-angular_100k,317,26,7,1.0000000,297997,102408,549257,2894759,0.0058214,0.1856160,0.2710980,0.0000000,1.5266767,0.4679024600000000,0.9775999784469604,0.0033574104309082,0,0,0.0000000
glove-25-angular_100k,317,28,7,1.0000000,352430,108495,613516,3184785,0.0054916,0.1942546,0.2791806,0.0000000,1.5501292,0.4838807940000000,0.9795999526977539,0.0029587745666504,0,0,0.0000000
glove-25-angular_100k,317,32,7,1.0000000,475110,119994,743187,3763697,0.0049548,0.2097102,0.2935023,0.0000000,1.5938625,0.5598675100000000,0.9842000007629395,0.0023989677429199,0,0,0.0000000
glove-25-angular_100k,317,40,7,1.0000000,765795,143170,1021924,4941750,0.0041768,0.2372755,0.3179864,0.0000000,1.6732644,0.7096676550000001,0.9905999898910522,0.0014057159423828,0,0,0.0000000
glove-25-angular_100k,317,48,7,1.0000000,1095930,166004,1306945,6117143,0.0036430,0.2606362,0.3379959,0.0000000,1.7415540,0.8580364030000001,0.9939999580383301,0.0010050535202026,0,0,0.0000000
glove-25-angular_100k,317,56,7,1.0000000,1468903,188630,1592258,7282822,0.0032511,0.2803836,0.3546727,0.0000000,1.8020561,0.9902463840000001,0.9958999752998352,0.0006554126739502,0,0,0.0000000
glove-25-angular_100k,317,64,7,1.0000000,1884673,210540,1880482,8441936,0.0029501,0.2977307,0.3689941,0.0000000,1.8578748,1.1287261430000000,0.9967999458312988,0.0005483627319336,0,0,0.0000000
