dataset,nlist,nprobe,opt_level,simi_ratio,tri,tri_large,subnn_L2,subnn_IP,simi_update_rate,check_L2,check_IP,time_speedup,pruning_speedup,query_time,recall,r2,total_skipped_ids,total_skipped_true_knn,overall_false_pruning_rate
glove-100-angular_100k,317,2,7,1.0000000,0,2501,189,138,0.0308675,0.0003186,0.0023621,0.0000000,1.0028070,0.0610424800000000,0.4654999971389771,0.0622129440307617,0,0,0.0000000
glove-100-angular_100k,317,4,7,1.0000000,0,8011,457,618,0.0174390,0.0003874,0.0017168,0.0000000,1.0044730,0.1070875830000000,0.5932999849319458,0.0349358320236206,0,0,0.0000000
glove-100-angular_100k,317,6,7,1.0000000,1,14093,851,1192,0.0121630,0.0004980,0.0013895,0.0000000,1.0052392,0.1498589340000000,0.6651999950408936,0.0238229036331177,0,0,0.0000000
glove-100-angular_100k,317,8,7,1.0000000,28,19073,1481,2110,0.0093437,0.0006830,0.0014531,0.0000000,1.0054985,0.1668731100000000,0.7094999551773071,0.0187367200851440,0,0,0.0000000
glove-100-angular_100k,317,10,7,1.0000000,128,24176,2149,3193,0.0076096,0.0008403,0.0014315,0.0000000,1.0057298,0.2008635230000000,0.7479999661445618,0.0150634050369263,0,0,0.0000000
glove-100-angular_100k,317,12,7,1.0000000,404,29508,3066,4319,0.0064414,0.0010187,0.0014472,0.0000000,1.0060225,0.2446136440000000,0.7730999588966370,0.0128158330917358,0,0,0.0000000
glove-100-angular_100k,317,14,7,1.0000000,518,35375,3932,5161,0.0055764,0.0011970,0.0013613,0.0000000,1.0062226,0.2814694290000000,0.7969999909400940,0.0110068321228027,0,0,0.0000000
glove-100-angular_100k,317,16,7,1.0000000,593,39937,4905,6086,0.0049189,0.0013086,0.0013279,0.0000000,1.0062206,0.3196827000000000,0.8215000033378601,0.0091847181320190,0,0,0.0000000
glove-100-angular_100k,317,18,7,1.0000000,756,44547,5842,7005,0.0044052,0.0013745,0.0012948,0.0000000,1.0062474,0.3611599600000000,0.8357999920845032,0.0081708431243896,0,0,0.0000000
glove-100-angular_100k,317,20,7,1.0000000,988,49569,6753,8079,0.0039915,0.0014475,0.0012715,0.0000000,1.0063227,0.4171710570000000,0.8535999655723572,0.0070594549179077,0,0,0.0000000
glove-100-angular_100k,317,22,7,1.0000000,1387,54428,7910,9217,0.0036570,0.0016237,0.0012804,0.0000000,1.0064250,0.4330888250000000,0.8685999512672424,0.0060803890228271,0,0,0.0000000
glove-100-angular_100k,317,24,7,1.0000000,1698,59460,8934,10379,0.0033717,0.0017191,0.0012733,0.0000000,1.0065078,0.4701116320000001,0.8798999786376953,0.0053883790969849,0,0,0.0000000
glove-100-angular_100k,317,26,7,1.0000000,1798,64304,9978,11436,0.0031308,0.0017747,0.0012733,0.0000000,1.0065467,0.5119359940000000,0.8905999660491943,0.0047953128814697,0,0,0.0000000
glove-100-angular_100k,317,28,7,1.0000000,2194,69221,11120,12842,0.0029204,0.0018512,0.0012997,0.0000000,1.0066400,0.5461199380000000,0.8973000049591064,0.0044099092483521,0,0,0.0000000
glove-100-angular_100k,317,32,7,1.0000000,2561,78824,13423,15295,0.0025797,0.0019696,0.0013050,0.0000000,1.0067321,0.6282869630000001,0.9143999814987183,0.0035386085510254,0,0,0.0000000
glove-100-angular_100k,317,40,7,1.0000000,3275,97972,17473,20044,0.0020938,0.0020851,0.0012922,0.0000000,1.0068375,0.7728680810000000,0.9365999698638916,0.0024985074996948,0,0,0.0000000
glove-100-angular_100k,317,48,7,1.0000000,4480,117200,21844,24761,0.0017671,0.0022246,0.0012979,0.0000000,1.0069623,0.9263201380000000,0.9553999900817871,0.0016709566116333,0,0,0.0000000
glove-100-angular_100k,317,56,7,1.0000000,5850,136233,26720,30481,0.0015325,0.0024082,0.0013490,0.0000000,1.0071294,1.0735924530000001,0.9650999903678894,0.0012385845184326,0,0,0.0000000
glove-100-angular_100k,317,64,7,1.0000000,7488,154002,31869,35664,0.0013560,0.0025856,0.0013880,0.0000000,1.0072337,1.2205629970000000,0.9733999967575073,0.0008972883224487,0,0,0.0000000
glove-100-angular_100k,317,80,7,1.0000000,10456,189155,41629,46158,0.0011068,0.0027340,0.0014384,0.0000000,1.0073895,1.5187381540000000,0.9835999608039856,0.0005587339401245,0,0,0.0000000
glove-100-angular_100k,317,96,7,1.0000000,13869,222613,51067,57705,0.0009417,0.0028517,0.0014905,0.0000000,1.0075381,1.8218583320000001,0.9914999604225159,0.0002975463867188,0,0,0.0000000
glove-100-angular_100k,317,112,7,1.0000000,16364,254308,60777,70330,0.0008233,0.0029849,0.0015641,0.0000000,1.0076623,2.1178861940000000,0.9950999617576599,0.0001648664474487,0,0,0.0000000
glove-100-angular_100k,317,128,7,1.0000000,19550,285632,70926,83775,0.0007339,0.0031355,0.0016383,0.0000000,1.0078139,2.4165676899999999,0.9972999691963196,0.0000905990600586,0,0,0.0000000
glove-100-angular_100k,317,144,7,1.0000000,22097,315413,80350,97804,0.0006648,0.0032575,0.0017111,0.0000000,1.0079334,2.6765242820000004,0.9988999962806702,0.0000530481338501,0,0,0.0000000
glove-100-angular_100k,317,160,7,1.0000000,24947,342412,90672,113741,0.0006091,0.0033667,0.0018033,0.0000000,1.0080601,2.9559997770000002,0.9990999698638916,0.0000394582748413,0,0,0.0000000
