dataset,k,ef,tri_ef,time,min_time,recall
glove-200-angular,10,18,13,0.0351248000000000,0.0338790000000000,0.9878000020980835
glove-200-angular,10,18,12,0.0338550000000000,0.0329610000000000,0.9878000020980835
glove-200-angular,10,18,11,0.0343132000000000,0.0339210000000000,0.9878000020980835
glove-200-angular,10,18,10,0.0342610000000000,0.0340160000000000,0.9878000020980835
glove-200-angular,10,18,9,0.0340410000000000,0.0338040000000000,0.9878000020980835
glove-200-angular,10,18,8,0.0340268000000000,0.0338270000000000,0.9878000020980835
glove-200-angular,10,18,7,0.0378588000000000,0.0338560000000000,0.9878000020980835
glove-200-angular,10,18,6,0.0350638000000000,0.0333730000000000,0.9878100156784058
glove-200-angular,10,18,5,0.0347866000000000,0.0342490000000000,0.9878100156784058
glove-200-angular,10,18,4,0.0344212000000000,0.0343360000000000,0.9878100156784058
glove-200-angular,10,18,3,0.0342434000000000,0.0340890000000000,0.9878000020980835
glove-200-angular,10,18,2,0.0342248000000000,0.0341700000000000,0.9877899885177612
glove-200-angular,10,18,1,0.0341226000000000,0.0340370000000000,0.9878600239753723
glove-200-angular,10,18,0,0.0315264000000000,0.0314440000000000,0.9878000020980835
glove-200-angular,10,19,18,0.0362104000000000,0.0355710000000000,0.9882400035858154
glove-200-angular,10,19,17,0.0358942000000000,0.0357380000000000,0.9882400035858154
glove-200-angular,10,19,16,0.0419890000000000,0.0357470000000000,0.9882400035858154
glove-200-angular,10,19,15,0.0411998000000000,0.0352940000000000,0.9882400035858154
glove-200-angular,10,19,14,0.0364744000000000,0.0354080000000000,0.9882400035858154
glove-200-angular,10,19,13,0.0376084000000000,0.0351410000000000,0.9882400035858154
glove-200-angular,10,19,12,0.0371888000000000,0.0357400000000000,0.9882400035858154
glove-200-angular,10,19,11,0.0356914000000000,0.0347240000000000,0.9882400035858154
glove-200-angular,10,19,10,0.0360348000000000,0.0357500000000000,0.9882400035858154
glove-200-angular,10,19,9,0.0360338000000000,0.0357030000000000,0.9882400035858154
glove-200-angular,10,19,8,0.0394176000000000,0.0351510000000000,0.9882400035858154
glove-200-angular,10,19,7,0.0358028000000000,0.0356340000000000,0.9882400035858154
glove-200-angular,10,19,6,0.0357804000000000,0.0356410000000000,0.9882500171661377
glove-200-angular,10,19,5,0.0356682000000000,0.0355600000000000,0.9882500171661377
glove-200-angular,10,19,4,0.0370976000000000,0.0353180000000000,0.9882500171661377
glove-200-angular,10,19,3,0.0358386000000000,0.0355760000000000,0.9882299900054932
glove-200-angular,10,19,2,0.0358972000000000,0.0355570000000000,0.9882199764251709
glove-200-angular,10,19,1,0.0392438000000000,0.0354210000000000,0.9882799983024597
glove-200-angular,10,19,0,0.0335770000000000,0.0317360000000000,0.9882400035858154
glove-200-angular,10,20,19,0.0383470000000000,0.0367500000000000,0.9885299801826477
glove-200-angular,10,20,18,0.0377978000000000,0.0367620000000000,0.9885299801826477
glove-200-angular,10,20,17,0.0371592000000000,0.0368680000000000,0.9885299801826477
glove-200-angular,10,20,16,0.0370500000000000,0.0369060000000000,0.9885299801826477
glove-200-angular,10,20,15,0.0370384000000000,0.0369720000000000,0.9885299801826477
glove-200-angular,10,20,14,0.0370574000000000,0.0368410000000000,0.9885299801826477
glove-200-angular,10,20,13,0.0370188000000000,0.0368220000000000,0.9885299801826477
glove-200-angular,10,20,12,0.0391368000000000,0.0369100000000000,0.9885299801826477
glove-200-angular,10,20,11,0.0383856000000000,0.0361440000000000,0.9885299801826477
glove-200-angular,10,20,10,0.0372504000000000,0.0370150000000000,0.9885299801826477
glove-200-angular,10,20,9,0.0370612000000000,0.0368780000000000,0.9885299801826477
glove-200-angular,10,20,8,0.0369654000000000,0.0368490000000000,0.9885299801826477
glove-200-angular,10,20,7,0.0392228000000000,0.0368190000000000,0.9885299801826477
glove-200-angular,10,20,6,0.0445388000000000,0.0414070000000000,0.9885399937629700
glove-200-angular,10,20,5,0.0368858000000000,0.0363670000000000,0.9885500073432922
glove-200-angular,10,20,4,0.0369954000000000,0.0367170000000000,0.9885399937629700
glove-200-angular,10,20,3,0.0367522000000000,0.0367030000000000,0.9885299801826477
glove-200-angular,10,20,2,0.0406522000000000,0.0366730000000000,0.9885100126266479
glove-200-angular,10,20,1,0.0447820000000000,0.0421620000000000,0.9886000156402588
