dataset,k,ef,tri_ef,time,min_time,recall
instructorxl-arxiv-768,10,18,8,0.0183344000000000,0.0180380000000000,0.9986000061035156
instructorxl-arxiv-768,10,18,7,0.0183708000000000,0.0179810000000000,0.9986000061035156
instructorxl-arxiv-768,10,18,6,0.0181550000000000,0.0180810000000000,0.9986000061035156
instructorxl-arxiv-768,10,18,5,0.0181528000000000,0.0180950000000000,0.9986000061035156
instructorxl-arxiv-768,10,18,4,0.0182604000000000,0.0181060000000000,0.9986000061035156
instructorxl-arxiv-768,10,18,3,0.0181622000000000,0.0180660000000000,0.9986000061035156
instructorxl-arxiv-768,10,18,2,0.0181622000000000,0.0181110000000000,0.9986000061035156
instructorxl-arxiv-768,10,18,1,0.0181540000000000,0.0180690000000000,0.9986000061035156
instructorxl-arxiv-768,10,18,0,0.0176582000000000,0.0175890000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,18,0.0196302000000000,0.0187020000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,17,0.0200840000000000,0.0181350000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,16,0.0188838000000000,0.0185610000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,15,0.0216406000000000,0.0197810000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,14,0.0232604000000000,0.0181130000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,13,0.0188020000000000,0.0186050000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,12,0.0188954000000000,0.0187250000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,11,0.0245152000000000,0.0189420000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,10,0.0210542000000000,0.0182070000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,9,0.0212002000000000,0.0199590000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,8,0.0263772000000000,0.0204140000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,7,0.0184826000000000,0.0181020000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,6,0.0188088000000000,0.0187650000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,5,0.0189898000000000,0.0186130000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,4,0.0200030000000000,0.0187110000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,3,0.0186542000000000,0.0185040000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,2,0.0187774000000000,0.0187200000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,1,0.0187120000000000,0.0186450000000000,0.9986000061035156
instructorxl-arxiv-768,10,19,0,0.0183270000000000,0.0181620000000000,0.9986000061035156
