dataset,k,ef,tri_ef,time,min_time,recall
contriever-768,10,18,13,0.1761180000000000,0.1728540000000000,0.9842900037765503
contriever-768,10,18,12,0.1801492000000000,0.1747510000000000,0.9843000173568726
contriever-768,10,18,11,0.1841386000000000,0.1797910000000000,0.9843099713325500
contriever-768,10,18,10,0.1818776000000000,0.1759750000000000,0.9843099713325500
contriever-768,10,18,9,0.1824812000000000,0.1797040000000000,0.9843199849128723
contriever-768,10,18,8,0.1774800000000000,0.1695850000000000,0.9843299984931946
contriever-768,10,18,7,0.1782200000000000,0.1740020000000000,0.9843299984931946
contriever-768,10,18,6,0.1735038000000000,0.1664390000000000,0.9843199849128723
contriever-768,10,18,5,0.1763676000000000,0.1748090000000000,0.9843099713325500
contriever-768,10,18,4,0.1760472000000000,0.1739270000000000,0.9843199849128723
contriever-768,10,18,3,0.1716280000000000,0.1624110000000000,0.9843099713325500
contriever-768,10,18,2,0.1751238000000000,0.1686260000000000,0.9843299984931946
contriever-768,10,18,1,0.1740904000000000,0.1719480000000000,0.9843199849128723
contriever-768,10,18,0,0.1705278000000000,0.1618620000000000,0.9842799901962280
contriever-768,10,19,18,0.1811698000000000,0.1793880000000000,0.9849799871444702
contriever-768,10,19,17,0.1881788000000000,0.1800460000000000,0.9849799871444702
contriever-768,10,19,16,0.1859852000000000,0.1744900000000000,0.9849900007247925
contriever-768,10,19,15,0.1850542000000000,0.1738030000000000,0.9849900007247925
contriever-768,10,19,14,0.1870698000000000,0.1831420000000000,0.9849900007247925
contriever-768,10,19,13,0.1905808000000000,0.1779280000000000,0.9849799871444702
contriever-768,10,19,12,0.1852756000000000,0.1773520000000000,0.9849900007247925
contriever-768,10,19,11,0.1902048000000000,0.1813340000000000,0.9849900007247925
contriever-768,10,19,10,0.1864432000000000,0.1805540000000000,0.9850000143051147
contriever-768,10,19,9,0.1891808000000000,0.1813650000000000,0.9850100278854370
contriever-768,10,19,8,0.1898926000000000,0.1795270000000000,0.9850299954414368
contriever-768,10,19,7,0.1874994000000000,0.1771220000000000,0.9850299954414368
contriever-768,10,19,6,0.1888606000000000,0.1784340000000000,0.9850199818611145
contriever-768,10,19,5,0.1916388000000000,0.1867510000000000,0.9850199818611145
contriever-768,10,19,4,0.1918338000000000,0.1801470000000000,0.9850299954414368
contriever-768,10,19,3,0.1906704000000000,0.1882850000000000,0.9850500226020813
contriever-768,10,19,2,0.1842572000000000,0.1796780000000000,0.9850599765777588
contriever-768,10,19,1,0.1898548000000000,0.1856920000000000,0.9850599765777588
contriever-768,10,19,0,0.1808984000000000,0.1756260000000000,0.9849799871444702
