dataset,k,ef,tri_ef,time,min_time,recall
glove-50-angular,10,10,9,0.0248692000000000,0.0193850000000000,0.9879999756813049
glove-50-angular,10,10,8,0.0194850000000000,0.0193400000000000,0.9879999756813049
glove-50-angular,10,10,7,0.0194942000000000,0.0193470000000000,0.9879999756813049
glove-50-angular,10,10,6,0.0228378000000000,0.0192220000000000,0.9879999756813049
glove-50-angular,10,10,5,0.0194792000000000,0.0193290000000000,0.9879999756813049
glove-50-angular,10,10,4,0.0214816000000000,0.0194420000000000,0.9879999756813049
glove-50-angular,10,10,3,0.0194680000000000,0.0192890000000000,0.9879999756813049
glove-50-angular,10,10,2,0.0198788000000000,0.0196400000000000,0.9879999756813049
glove-50-angular,10,10,1,0.0204556000000000,0.0200930000000000,0.9879999756813049
glove-50-angular,10,10,0,0.0174002000000000,0.0172280000000000,0.9879999756813049
glove-50-angular,10,11,10,0.0213194000000000,0.0210860000000000,0.9893500208854675
glove-50-angular,10,11,9,0.0249336000000000,0.0213140000000000,0.9893500208854675
glove-50-angular,10,11,8,0.0212590000000000,0.0209260000000000,0.9893500208854675
glove-50-angular,10,11,7,0.0210492000000000,0.0209190000000000,0.9893500208854675
glove-50-angular,10,11,6,0.0210616000000000,0.0209800000000000,0.9893500208854675
glove-50-angular,10,11,5,0.0210966000000000,0.0209940000000000,0.9893500208854675
glove-50-angular,10,11,4,0.0211226000000000,0.0210470000000000,0.9893500208854675
glove-50-angular,10,11,3,0.0227962000000000,0.0202260000000000,0.9893500208854675
glove-50-angular,10,11,2,0.0209176000000000,0.0207300000000000,0.9893500208854675
glove-50-angular,10,11,1,0.0210488000000000,0.0209220000000000,0.9893500208854675
glove-50-angular,10,11,0,0.0178180000000000,0.0177500000000000,0.9893500208854675
glove-50-angular,10,12,11,0.0242582000000000,0.0215280000000000,0.9903900027275085
glove-50-angular,10,12,10,0.0217964000000000,0.0216220000000000,0.9903900027275085
glove-50-angular,10,12,9,0.0240752000000000,0.0206710000000000,0.9903900027275085
glove-50-angular,10,12,8,0.0217400000000000,0.0215800000000000,0.9903900027275085
glove-50-angular,10,12,7,0.0218058000000000,0.0214920000000000,0.9903900027275085
glove-50-angular,10,12,6,0.0220230000000000,0.0215880000000000,0.9903900027275085
glove-50-angular,10,12,5,0.0218590000000000,0.0216050000000000,0.9903900027275085
glove-50-angular,10,12,4,0.0261974000000000,0.0216230000000000,0.9903900027275085
glove-50-angular,10,12,3,0.0217210000000000,0.0208120000000000,0.9903900027275085
glove-50-angular,10,12,2,0.0240812000000000,0.0212800000000000,0.9903900027275085
glove-50-angular,10,12,1,0.0216836000000000,0.0215080000000000,0.9903900027275085
glove-50-angular,10,12,0,0.0187434000000000,0.0180300000000000,0.9903900027275085
glove-50-angular,10,13,12,0.0246518000000000,0.0221160000000000,0.9912700057029724
glove-50-angular,10,13,11,0.0233964000000000,0.0224530000000000,0.9912700057029724
