dataset,k,ef,tri_ef,time,min_time,recall
nytimes-16-angular,10,10,9,0.0166424000000000,0.0155630000000000,0.9994599819183350
nytimes-16-angular,10,10,8,0.0155682000000000,0.0154740000000000,0.9994699954986572
nytimes-16-angular,10,10,7,0.0156006000000000,0.0155020000000000,0.9994900226593018
nytimes-16-angular,10,10,6,0.0156732000000000,0.0154610000000000,0.9994999766349792
nytimes-16-angular,10,10,5,0.0160922000000000,0.0155400000000000,0.9994999766349792
nytimes-16-angular,10,10,4,0.0156602000000000,0.0154720000000000,0.9994999766349792
nytimes-16-angular,10,10,3,0.0156744000000000,0.0154480000000000,0.9995099902153015
nytimes-16-angular,10,10,2,0.0156870000000000,0.0155890000000000,0.9994900226593018
nytimes-16-angular,10,10,1,0.0172170000000000,0.0156020000000000,0.9995099902153015
nytimes-16-angular,10,10,0,0.0141570000000000,0.0140790000000000,0.9994599819183350
nytimes-16-angular,10,11,10,0.0159280000000000,0.0157220000000000,0.9995700120925903
nytimes-16-angular,10,11,9,0.0162598000000000,0.0160180000000000,0.9995499849319458
nytimes-16-angular,10,11,8,0.0161590000000000,0.0160490000000000,0.9995499849319458
nytimes-16-angular,10,11,7,0.0161844000000000,0.0161080000000000,0.9995499849319458
nytimes-16-angular,10,11,6,0.0162662000000000,0.0161720000000000,0.9995499849319458
nytimes-16-angular,10,11,5,0.0162514000000000,0.0161250000000000,0.9995599985122681
nytimes-16-angular,10,11,4,0.0161846000000000,0.0160650000000000,0.9995599985122681
nytimes-16-angular,10,11,3,0.0161512000000000,0.0159530000000000,0.9995599985122681
nytimes-16-angular,10,11,2,0.0160640000000000,0.0159330000000000,0.9995599985122681
nytimes-16-angular,10,11,1,0.0160550000000000,0.0158590000000000,0.9996100068092346
nytimes-16-angular,10,11,0,0.0149230000000000,0.0143250000000000,0.9995700120925903
nytimes-16-angular,10,12,11,0.0163478000000000,0.0160810000000000,0.9995999932289124
nytimes-16-angular,10,12,10,0.0163156000000000,0.0162700000000000,0.9996100068092346
nytimes-16-angular,10,12,9,0.0175214000000000,0.0163690000000000,0.9995999932289124
nytimes-16-angular,10,12,8,0.0177434000000000,0.0159500000000000,0.9995999932289124
nytimes-16-angular,10,12,7,0.0163198000000000,0.0161860000000000,0.9995999932289124
nytimes-16-angular,10,12,6,0.0162638000000000,0.0161530000000000,0.9995999932289124
nytimes-16-angular,10,12,5,0.0163230000000000,0.0162310000000000,0.9995999932289124
nytimes-16-angular,10,12,4,0.0163356000000000,0.0162790000000000,0.9996100068092346
nytimes-16-angular,10,12,3,0.0164702000000000,0.0162200000000000,0.9996299743652344
nytimes-16-angular,10,12,2,0.0165152000000000,0.0163130000000000,0.9996299743652344
nytimes-16-angular,10,12,1,0.0188800000000000,0.0163440000000000,0.9996700286865234
nytimes-16-angular,10,12,0,0.0221506000000000,0.0185830000000000,0.9995999932289124
nytimes-16-angular,10,13,12,0.0256218000000000,0.0190480000000000,0.9996399879455566
nytimes-16-angular,10,13,11,0.0161850000000000,0.0159720000000000,0.9996399879455566
nytimes-16-angular,10,13,10,0.0162318000000000,0.0160180000000000,0.9996500015258789
nytimes-16-angular,10,13,9,0.0199048000000000,0.0161530000000000,0.9996399879455566
nytimes-16-angular,10,13,8,0.0307212000000000,0.0287980000000000,0.9996399879455566
nytimes-16-angular,10,13,7,0.0292328000000000,0.0268320000000000,0.9996399879455566
nytimes-16-angular,10,13,6,0.0252342000000000,0.0164950000000000,0.9996399879455566
nytimes-16-angular,10,13,5,0.0161300000000000,0.0159590000000000,0.9996399879455566
nytimes-16-angular,10,13,4,0.0161882000000000,0.0160760000000000,0.9996399879455566
nytimes-16-angular,10,13,3,0.0237412000000000,0.0160960000000000,0.9996700286865234
nytimes-16-angular,10,13,2,0.0166758000000000,0.0160560000000000,0.9996600151062012
nytimes-16-angular,10,13,1,0.0161702000000000,0.0160990000000000,0.9997000098228455
nytimes-16-angular,10,13,0,0.0193218000000000,0.0142920000000000,0.9996399879455566
nytimes-16-angular,10,14,13,0.0163386000000000,0.0162050000000000,0.9996700286865234
nytimes-16-angular,10,14,12,0.0164570000000000,0.0161150000000000,0.9996799826622009
nytimes-16-angular,10,14,11,0.0169074000000000,0.0166440000000000,0.9996799826622009
nytimes-16-angular,10,14,10,0.0167918000000000,0.0166900000000000,0.9996899962425232
nytimes-16-angular,10,14,9,0.0167536000000000,0.0166850000000000,0.9996899962425232
nytimes-16-angular,10,14,8,0.0174398000000000,0.0165330000000000,0.9996899962425232
nytimes-16-angular,10,14,7,0.0167926000000000,0.0165770000000000,0.9996899962425232
nytimes-16-angular,10,14,6,0.0168916000000000,0.0166320000000000,0.9996899962425232
nytimes-16-angular,10,14,5,0.0167220000000000,0.0166650000000000,0.9996899962425232
nytimes-16-angular,10,14,4,0.0168032000000000,0.0167080000000000,0.9996899962425232
nytimes-16-angular,10,14,3,0.0179340000000000,0.0167550000000000,0.9997000098228455
nytimes-16-angular,10,14,2,0.0173756000000000,0.0166050000000000,0.9997100234031677
nytimes-16-angular,10,14,1,0.0168444000000000,0.0166960000000000,0.9997199773788452
nytimes-16-angular,10,14,0,0.0147772000000000,0.0147120000000000,0.9996700286865234
nytimes-16-angular,10,15,14,0.0171784000000000,0.0169030000000000,0.9996899962425232
nytimes-16-angular,10,15,13,0.0204452000000000,0.0164080000000000,0.9996899962425232
nytimes-16-angular,10,15,12,0.0168438000000000,0.0163850000000000,0.9997000098228455
nytimes-16-angular,10,15,11,0.0172900000000000,0.0170380000000000,0.9997000098228455
nytimes-16-angular,10,15,10,0.0170412000000000,0.0168140000000000,0.9997199773788452
nytimes-16-angular,10,15,9,0.0189456000000000,0.0165210000000000,0.9997199773788452
nytimes-16-angular,10,15,8,0.0169550000000000,0.0168490000000000,0.9997199773788452
nytimes-16-angular,10,15,7,0.0178698000000000,0.0165020000000000,0.9997199773788452
nytimes-16-angular,10,15,6,0.0170050000000000,0.0168760000000000,0.9997199773788452
nytimes-16-angular,10,15,5,0.0170012000000000,0.0168760000000000,0.9997199773788452
nytimes-16-angular,10,15,4,0.0170592000000000,0.0167360000000000,0.9997199773788452
nytimes-16-angular,10,15,3,0.0169932000000000,0.0168140000000000,0.9997299909591675
nytimes-16-angular,10,15,2,0.0170878000000000,0.0168660000000000,0.9997500181198120
nytimes-16-angular,10,15,1,0.0180170000000000,0.0162720000000000,0.9997500181198120
nytimes-16-angular,10,15,0,0.0147788000000000,0.0146950000000000,0.9996899962425232
nytimes-16-angular,10,16,15,0.0186272000000000,0.0165750000000000,0.9997400045394897
nytimes-16-angular,10,16,14,0.0174240000000000,0.0170590000000000,0.9997400045394897
nytimes-16-angular,10,16,13,0.0233390000000000,0.0179740000000000,0.9997400045394897
nytimes-16-angular,10,16,12,0.0166728000000000,0.0163760000000000,0.9997400045394897
nytimes-16-angular,10,16,11,0.0171322000000000,0.0169400000000000,0.9997400045394897
nytimes-16-angular,10,16,10,0.0173448000000000,0.0172060000000000,0.9997500181198120
nytimes-16-angular,10,16,9,0.0173438000000000,0.0172800000000000,0.9997500181198120
nytimes-16-angular,10,16,8,0.0172820000000000,0.0169650000000000,0.9997500181198120
nytimes-16-angular,10,16,7,0.0173170000000000,0.0172200000000000,0.9997500181198120
nytimes-16-angular,10,16,6,0.0173082000000000,0.0172410000000000,0.9997500181198120
nytimes-16-angular,10,16,5,0.0173532000000000,0.0171550000000000,0.9997500181198120
nytimes-16-angular,10,16,4,0.0172010000000000,0.0169490000000000,0.9997500181198120
nytimes-16-angular,10,16,3,0.0172338000000000,0.0170380000000000,0.9997599720954895
nytimes-16-angular,10,16,2,0.0215428000000000,0.0163540000000000,0.9997699856758118
nytimes-16-angular,10,16,1,0.0214680000000000,0.0168140000000000,0.9997699856758118
nytimes-16-angular,10,16,0,0.0146368000000000,0.0144060000000000,0.9997400045394897
nytimes-16-angular,10,17,16,0.0173516000000000,0.0171060000000000,0.9997599720954895
nytimes-16-angular,10,17,15,0.0175424000000000,0.0173360000000000,0.9997599720954895
nytimes-16-angular,10,17,14,0.0182034000000000,0.0169980000000000,0.9997599720954895
nytimes-16-angular,10,17,13,0.0176060000000000,0.0172630000000000,0.9997599720954895
nytimes-16-angular,10,17,12,0.0176114000000000,0.0173380000000000,0.9997599720954895
nytimes-16-angular,10,17,11,0.0175802000000000,0.0173850000000000,0.9997599720954895
nytimes-16-angular,10,17,10,0.0176542000000000,0.0173010000000000,0.9997599720954895
nytimes-16-angular,10,17,9,0.0174996000000000,0.0173380000000000,0.9997599720954895
nytimes-16-angular,10,17,8,0.0174418000000000,0.0173820000000000,0.9997599720954895
nytimes-16-angular,10,17,7,0.0263878000000000,0.0219190000000000,0.9997599720954895
nytimes-16-angular,10,17,6,0.0290506000000000,0.0275920000000000,0.9997599720954895
nytimes-16-angular,10,17,5,0.0168030000000000,0.0165920000000000,0.9997599720954895
nytimes-16-angular,10,17,4,0.0169142000000000,0.0167570000000000,0.9997599720954895
nytimes-16-angular,10,17,3,0.0195418000000000,0.0168800000000000,0.9997599720954895
nytimes-16-angular,10,17,2,0.0173262000000000,0.0170480000000000,0.9997699856758118
nytimes-16-angular,10,17,1,0.0186732000000000,0.0167090000000000,0.9997699856758118
nytimes-16-angular,10,17,0,0.0149854000000000,0.0148860000000000,0.9997599720954895
nytimes-16-angular,10,18,17,0.0178924000000000,0.0176910000000000,0.9997599720954895
nytimes-16-angular,10,18,16,0.0178782000000000,0.0175460000000000,0.9997599720954895
nytimes-16-angular,10,18,15,0.0194470000000000,0.0176540000000000,0.9997599720954895
nytimes-16-angular,10,18,14,0.0169224000000000,0.0167600000000000,0.9997599720954895
nytimes-16-angular,10,18,13,0.0178008000000000,0.0174400000000000,0.9997599720954895
nytimes-16-angular,10,18,12,0.0179304000000000,0.0176920000000000,0.9997599720954895
nytimes-16-angular,10,18,11,0.0178382000000000,0.0175510000000000,0.9997599720954895
nytimes-16-angular,10,18,10,0.0179800000000000,0.0176570000000000,0.9997599720954895
nytimes-16-angular,10,18,9,0.0179054000000000,0.0176920000000000,0.9997599720954895
nytimes-16-angular,10,18,8,0.0191118000000000,0.0175800000000000,0.9997599720954895
nytimes-16-angular,10,18,7,0.0177440000000000,0.0176610000000000,0.9997599720954895
nytimes-16-angular,10,18,6,0.0177572000000000,0.0174840000000000,0.9997599720954895
nytimes-16-angular,10,18,5,0.0179020000000000,0.0175400000000000,0.9997599720954895
nytimes-16-angular,10,18,4,0.0176554000000000,0.0174830000000000,0.9997599720954895
nytimes-16-angular,10,18,3,0.0177166000000000,0.0175730000000000,0.9997599720954895
nytimes-16-angular,10,18,2,0.0177872000000000,0.0175790000000000,0.9997699856758118
nytimes-16-angular,10,18,1,0.0191836000000000,0.0174780000000000,0.9997699856758118
nytimes-16-angular,10,18,0,0.0151708000000000,0.0148750000000000,0.9997599720954895
nytimes-16-angular,10,19,18,0.0186938000000000,0.0174220000000000,0.9997599720954895
nytimes-16-angular,10,19,17,0.0180706000000000,0.0179280000000000,0.9997599720954895
nytimes-16-angular,10,19,16,0.0185092000000000,0.0175720000000000,0.9997599720954895
nytimes-16-angular,10,19,15,0.0199848000000000,0.0178610000000000,0.9997599720954895
nytimes-16-angular,10,19,14,0.0191182000000000,0.0169660000000000,0.9997599720954895
nytimes-16-angular,10,19,13,0.0175432000000000,0.0171010000000000,0.9997599720954895
nytimes-16-angular,10,19,12,0.0209490000000000,0.0168920000000000,0.9997599720954895
nytimes-16-angular,10,19,11,0.0180532000000000,0.0176280000000000,0.9997599720954895
nytimes-16-angular,10,19,10,0.0179644000000000,0.0177900000000000,0.9997599720954895
nytimes-16-angular,10,19,9,0.0186752000000000,0.0180500000000000,0.9997599720954895
nytimes-16-angular,10,19,8,0.0181776000000000,0.0176820000000000,0.9997599720954895
nytimes-16-angular,10,19,7,0.0179494000000000,0.0178790000000000,0.9997599720954895
nytimes-16-angular,10,19,6,0.0184576000000000,0.0178230000000000,0.9997599720954895
nytimes-16-angular,10,19,5,0.0180288000000000,0.0178100000000000,0.9997599720954895
nytimes-16-angular,10,19,4,0.0180276000000000,0.0178580000000000,0.9997599720954895
nytimes-16-angular,10,19,3,0.0179834000000000,0.0177700000000000,0.9997599720954895
nytimes-16-angular,10,19,2,0.0180960000000000,0.0177410000000000,0.9997699856758118
nytimes-16-angular,10,19,1,0.0179618000000000,0.0177720000000000,0.9997699856758118
nytimes-16-angular,10,19,0,0.0152354000000000,0.0151140000000000,0.9997599720954895
nytimes-16-angular,10,20,19,0.0181396000000000,0.0178150000000000,0.9997699856758118
nytimes-16-angular,10,20,18,0.0182030000000000,0.0180940000000000,0.9997699856758118
nytimes-16-angular,10,20,17,0.0182850000000000,0.0180710000000000,0.9997699856758118
nytimes-16-angular,10,20,16,0.0186108000000000,0.0178040000000000,0.9997699856758118
nytimes-16-angular,10,20,15,0.0181858000000000,0.0179290000000000,0.9997699856758118
nytimes-16-angular,10,20,14,0.0182642000000000,0.0180450000000000,0.9997699856758118
nytimes-16-angular,10,20,13,0.0184060000000000,0.0181710000000000,0.9997699856758118
nytimes-16-angular,10,20,12,0.0182720000000000,0.0181570000000000,0.9997699856758118
nytimes-16-angular,10,20,11,0.0205400000000000,0.0180620000000000,0.9997699856758118
nytimes-16-angular,10,20,10,0.0241136000000000,0.0182730000000000,0.9997699856758118
nytimes-16-angular,10,20,9,0.0173996000000000,0.0172990000000000,0.9997699856758118
nytimes-16-angular,10,20,8,0.0186560000000000,0.0176630000000000,0.9997699856758118
nytimes-16-angular,10,20,7,0.0181776000000000,0.0179300000000000,0.9997699856758118
nytimes-16-angular,10,20,6,0.0181560000000000,0.0178720000000000,0.9997699856758118
nytimes-16-angular,10,20,5,0.0185516000000000,0.0179370000000000,0.9997699856758118
nytimes-16-angular,10,20,4,0.0298420000000000,0.0181600000000000,0.9997699856758118
nytimes-16-angular,10,20,3,0.0295404000000000,0.0275880000000000,0.9997699856758118
nytimes-16-angular,10,20,2,0.0295458000000000,0.0277640000000000,0.9997799992561340
nytimes-16-angular,10,20,1,0.0280732000000000,0.0234870000000000,0.9997799992561340
nytimes-16-angular,10,20,0,0.0273770000000000,0.0253820000000000,0.9997699856758118
nytimes-16-angular,10,21,20,0.0305816000000000,0.0297490000000000,0.9997699856758118
nytimes-16-angular,10,21,19,0.0281640000000000,0.0176660000000000,0.9997699856758118
nytimes-16-angular,10,21,18,0.0173900000000000,0.0172660000000000,0.9997699856758118
nytimes-16-angular,10,21,17,0.0175502000000000,0.0173800000000000,0.9997699856758118
nytimes-16-angular,10,21,16,0.0175588000000000,0.0174100000000000,0.9997699856758118
nytimes-16-angular,10,21,15,0.0174366000000000,0.0173500000000000,0.9997699856758118
nytimes-16-angular,10,21,14,0.0181198000000000,0.0175980000000000,0.9997699856758118
nytimes-16-angular,10,21,13,0.0190498000000000,0.0178220000000000,0.9997699856758118
nytimes-16-angular,10,21,12,0.0183746000000000,0.0181480000000000,0.9997699856758118
nytimes-16-angular,10,21,11,0.0185940000000000,0.0183680000000000,0.9997699856758118
nytimes-16-angular,10,21,10,0.0184264000000000,0.0182430000000000,0.9997699856758118
nytimes-16-angular,10,21,9,0.0184594000000000,0.0182410000000000,0.9997699856758118
nytimes-16-angular,10,21,8,0.0184650000000000,0.0181730000000000,0.9997699856758118
nytimes-16-angular,10,21,7,0.0315378000000000,0.0282940000000000,0.9997699856758118
nytimes-16-angular,10,21,6,0.0214462000000000,0.0177710000000000,0.9997699856758118
nytimes-16-angular,10,21,5,0.0176198000000000,0.0172390000000000,0.9997699856758118
nytimes-16-angular,10,21,4,0.0179938000000000,0.0175860000000000,0.9997699856758118
nytimes-16-angular,10,21,3,0.0185092000000000,0.0181850000000000,0.9997699856758118
nytimes-16-angular,10,21,2,0.0185234000000000,0.0182140000000000,0.9997799992561340
nytimes-16-angular,10,21,1,0.0184652000000000,0.0181770000000000,0.9997799992561340
nytimes-16-angular,10,21,0,0.0156274000000000,0.0153650000000000,0.9997699856758118
nytimes-16-angular,10,22,21,0.0187898000000000,0.0185000000000000,0.9997699856758118
nytimes-16-angular,10,22,20,0.0234636000000000,0.0182720000000000,0.9997699856758118
nytimes-16-angular,10,22,19,0.0249072000000000,0.0175710000000000,0.9997699856758118
nytimes-16-angular,10,22,18,0.0181040000000000,0.0177320000000000,0.9997699856758118
nytimes-16-angular,10,22,17,0.0189960000000000,0.0184260000000000,0.9997699856758118
nytimes-16-angular,10,22,16,0.0188014000000000,0.0186420000000000,0.9997699856758118
nytimes-16-angular,10,22,15,0.0187776000000000,0.0185240000000000,0.9997699856758118
nytimes-16-angular,10,22,14,0.0189336000000000,0.0185270000000000,0.9997699856758118
nytimes-16-angular,10,22,13,0.0226628000000000,0.0179890000000000,0.9997699856758118
nytimes-16-angular,10,22,12,0.0188558000000000,0.0178230000000000,0.9997699856758118
nytimes-16-angular,10,22,11,0.0264716000000000,0.0198920000000000,0.9997699856758118
nytimes-16-angular,10,22,10,0.0179410000000000,0.0175920000000000,0.9997699856758118
nytimes-16-angular,10,22,9,0.0190824000000000,0.0187170000000000,0.9997699856758118
nytimes-16-angular,10,22,8,0.0194494000000000,0.0187710000000000,0.9997699856758118
nytimes-16-angular,10,22,7,0.0185950000000000,0.0183860000000000,0.9997699856758118
nytimes-16-angular,10,22,6,0.0189062000000000,0.0184550000000000,0.9997699856758118
nytimes-16-angular,10,22,5,0.0187580000000000,0.0184320000000000,0.9997699856758118
nytimes-16-angular,10,22,4,0.0186732000000000,0.0183770000000000,0.9997699856758118
nytimes-16-angular,10,22,3,0.0185422000000000,0.0183680000000000,0.9997699856758118
nytimes-16-angular,10,22,2,0.0186122000000000,0.0185210000000000,0.9997799992561340
nytimes-16-angular,10,22,1,0.0193428000000000,0.0181800000000000,0.9997799992561340
nytimes-16-angular,10,22,0,0.0155498000000000,0.0152510000000000,0.9997699856758118
nytimes-16-angular,10,23,22,0.0190260000000000,0.0189040000000000,0.9997699856758118
nytimes-16-angular,10,23,21,0.0190022000000000,0.0187660000000000,0.9997699856758118
nytimes-16-angular,10,23,20,0.0189510000000000,0.0187970000000000,0.9997699856758118
nytimes-16-angular,10,23,19,0.0190304000000000,0.0188510000000000,0.9997699856758118
nytimes-16-angular,10,23,18,0.0190076000000000,0.0189000000000000,0.9997699856758118
nytimes-16-angular,10,23,17,0.0191210000000000,0.0188430000000000,0.9997699856758118
nytimes-16-angular,10,23,16,0.0189910000000000,0.0188510000000000,0.9997699856758118
nytimes-16-angular,10,23,15,0.0264082000000000,0.0188650000000000,0.9997699856758118
nytimes-16-angular,10,23,14,0.0288432000000000,0.0260810000000000,0.9997699856758118
nytimes-16-angular,10,23,13,0.0302018000000000,0.0237600000000000,0.9997699856758118
nytimes-16-angular,10,23,12,0.0297306000000000,0.0215130000000000,0.9997699856758118
nytimes-16-angular,10,23,11,0.0179820000000000,0.0178480000000000,0.9997699856758118
nytimes-16-angular,10,23,10,0.0182922000000000,0.0181230000000000,0.9997699856758118
nytimes-16-angular,10,23,9,0.0232572000000000,0.0181570000000000,0.9997699856758118
nytimes-16-angular,10,23,8,0.0186996000000000,0.0181970000000000,0.9997699856758118
nytimes-16-angular,10,23,7,0.0198034000000000,0.0182890000000000,0.9997699856758118
nytimes-16-angular,10,23,6,0.0229034000000000,0.0187000000000000,0.9997699856758118
nytimes-16-angular,10,23,5,0.0205684000000000,0.0180910000000000,0.9997699856758118
nytimes-16-angular,10,23,4,0.0243918000000000,0.0216050000000000,0.9997699856758118
nytimes-16-angular,10,23,3,0.0183768000000000,0.0178230000000000,0.9997699856758118
nytimes-16-angular,10,23,2,0.0190980000000000,0.0187940000000000,0.9997799992561340
nytimes-16-angular,10,23,1,0.0189104000000000,0.0187090000000000,0.9997799992561340
nytimes-16-angular,10,23,0,0.0157170000000000,0.0154720000000000,0.9997699856758118
nytimes-16-angular,10,24,23,0.0192500000000000,0.0190790000000000,0.9997699856758118
nytimes-16-angular,10,24,22,0.0193770000000000,0.0191210000000000,0.9997699856758118
