dataset,k,ef,tri_ef,time,min_time,recall
fashion-mnist-784-euclidean,10,16,5,0.0646004000000000,0.0637930000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,16,4,0.0640154000000000,0.0638070000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,16,3,0.0640016000000000,0.0639660000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,16,2,0.0640656000000000,0.0638190000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,16,1,0.0640842000000000,0.0638350000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,16,0,0.0620058000000000,0.0619010000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,16,0.0690588000000000,0.0660740000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,15,0.0696850000000000,0.0664480000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,14,0.0666088000000000,0.0664960000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,13,0.0665584000000000,0.0665270000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,12,0.0670504000000000,0.0665150000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,11,0.0689534000000000,0.0660840000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,10,0.0687934000000000,0.0666410000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,9,0.0678512000000000,0.0666620000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,8,0.0667500000000000,0.0666180000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,7,0.0668210000000000,0.0666820000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,6,0.0676940000000000,0.0667990000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,5,0.0669100000000000,0.0666730000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,4,0.0679902000000000,0.0668020000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,3,0.0669666000000000,0.0667160000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,2,0.0789644000000000,0.0667050000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,1,0.0773742000000000,0.0762140000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,17,0,0.0762344000000000,0.0761580000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,17,0.0869080000000000,0.0857470000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,16,0.0816584000000000,0.0812600000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,15,0.0809918000000000,0.0808740000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,14,0.0816098000000000,0.0809600000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,13,0.0816266000000000,0.0786840000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,12,0.0826626000000000,0.0817470000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,11,0.0817496000000000,0.0816870000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,10,0.0818746000000000,0.0817390000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,9,0.0848016000000000,0.0817850000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,8,0.0827114000000000,0.0813620000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,7,0.0805654000000000,0.0796220000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,6,0.0810376000000000,0.0808190000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,5,0.0811838000000000,0.0807000000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,4,0.0811844000000000,0.0809200000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,3,0.0850252000000000,0.0809650000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,2,0.0820602000000000,0.0801890000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,1,0.0807782000000000,0.0806140000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,18,0,0.0786182000000000,0.0784760000000000,0.9999399781227112
fashion-mnist-784-euclidean,10,19,18,0.0839698000000000,0.0837680000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,17,0.0859542000000000,0.0836810000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,16,0.0838054000000000,0.0837340000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,15,0.0838314000000000,0.0837240000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,14,0.0841170000000000,0.0836290000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,13,0.0851280000000000,0.0841590000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,12,0.0843660000000000,0.0841120000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,11,0.0847678000000000,0.0833410000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,10,0.0848008000000000,0.0842960000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,9,0.0857666000000000,0.0842470000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,8,0.0874186000000000,0.0843700000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,7,0.0841398000000000,0.0827830000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,6,0.0842864000000000,0.0839660000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,5,0.0842786000000000,0.0839370000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,4,0.0849474000000000,0.0837970000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,3,0.0840822000000000,0.0837790000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,2,0.0860404000000000,0.0842500000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,1,0.0849810000000000,0.0839120000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,19,0,0.0834256000000000,0.0787170000000000,0.9999600052833557
fashion-mnist-784-euclidean,10,20,19,0.0918692000000000,0.0873570000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,18,0.0886256000000000,0.0860810000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,17,0.0872890000000000,0.0859290000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,16,0.0875304000000000,0.0873700000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,15,0.0900550000000000,0.0877580000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,14,0.0893178000000000,0.0874100000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,13,0.0885754000000000,0.0875120000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,12,0.0877800000000000,0.0873320000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,11,0.0876268000000000,0.0875410000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,10,0.0887374000000000,0.0874010000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,9,0.0875966000000000,0.0874440000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,8,0.0885034000000000,0.0873130000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,7,0.0892364000000000,0.0853620000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,6,0.0884282000000000,0.0867970000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,5,0.0886930000000000,0.0864580000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,4,0.0874154000000000,0.0873250000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,3,0.0876582000000000,0.0874410000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,2,0.0937800000000000,0.0853770000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,1,0.0889152000000000,0.0867560000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,20,0,0.0849552000000000,0.0844150000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,20,0.0926064000000000,0.0897510000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,19,0.0901364000000000,0.0899110000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,18,0.0911284000000000,0.0888880000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,17,0.0912574000000000,0.0894840000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,16,0.0899576000000000,0.0897720000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,15,0.0898968000000000,0.0896540000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,14,0.0911136000000000,0.0874910000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,13,0.0899838000000000,0.0898560000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,12,0.0897106000000000,0.0886810000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,11,0.0910344000000000,0.0878290000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,10,0.0985490000000000,0.0941910000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,9,0.0905518000000000,0.0889500000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,8,0.0894342000000000,0.0891080000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,7,0.0906686000000000,0.0893650000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,6,0.0915604000000000,0.0888610000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,5,0.0908070000000000,0.0886420000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,4,0.0902058000000000,0.0900230000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,3,0.0902464000000000,0.0901140000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,2,0.0914878000000000,0.0897490000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,1,0.0913654000000000,0.0903950000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,21,0,0.0897582000000000,0.0882320000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,21,0.0937570000000000,0.0933930000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,20,0.0960174000000000,0.0928330000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,19,0.0960742000000000,0.0909600000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,18,0.0939484000000000,0.0931510000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,17,0.0943630000000000,0.0924420000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,16,0.0940412000000000,0.0926300000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,15,0.0932434000000000,0.0930130000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,14,0.0931350000000000,0.0930340000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,13,0.0930886000000000,0.0930440000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,12,0.0932236000000000,0.0928270000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,11,0.0931362000000000,0.0929170000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,10,0.0939992000000000,0.0915160000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,9,0.0919506000000000,0.0911860000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,8,0.0923092000000000,0.0901980000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,7,0.0979166000000000,0.0944870000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,6,0.0951620000000000,0.0902780000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,5,0.0944078000000000,0.0930370000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,4,0.0935828000000000,0.0932680000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,3,0.0939288000000000,0.0933800000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,2,0.0935942000000000,0.0934220000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,1,0.0936938000000000,0.0919350000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,22,0,0.0898540000000000,0.0870700000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,22,0.0965794000000000,0.0949140000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,21,0.0948068000000000,0.0945620000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,20,0.0990298000000000,0.0937590000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,19,0.0982750000000000,0.0938380000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,18,0.0992648000000000,0.0927160000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,17,0.0981694000000000,0.0966690000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,16,0.0978076000000000,0.0966500000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,15,0.0974330000000000,0.0959980000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,14,0.0964596000000000,0.0958160000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,13,0.0960930000000000,0.0957250000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,12,0.0966366000000000,0.0956950000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,11,0.0959498000000000,0.0956030000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,10,0.0963096000000000,0.0949970000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,9,0.0943968000000000,0.0942710000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,8,0.0941594000000000,0.0931130000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,7,0.0972902000000000,0.0925880000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,6,0.0967380000000000,0.0951290000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,5,0.0971730000000000,0.0956720000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,4,0.0969622000000000,0.0954930000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,3,0.0972246000000000,0.0942650000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,2,0.0967794000000000,0.0956570000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,1,0.0957630000000000,0.0940590000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,23,0,0.0927968000000000,0.0898490000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,23,0.0997006000000000,0.0955340000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,22,0.0981124000000000,0.0960130000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,21,0.0971450000000000,0.0964100000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,20,0.0987986000000000,0.0967770000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,19,0.1016292000000000,0.0987950000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,18,0.1015854000000000,0.0977390000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,17,0.1002336000000000,0.0991840000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,16,0.1012540000000000,0.0990070000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,15,0.1016656000000000,0.0991390000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,14,0.1004118000000000,0.0992510000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,13,0.1005864000000000,0.0969580000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,12,0.0986158000000000,0.0965450000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,11,0.0984724000000000,0.0983800000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,10,0.0983274000000000,0.0965090000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,9,0.0981974000000000,0.0964380000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,8,0.0994998000000000,0.0986590000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,7,0.1001038000000000,0.0989120000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,6,0.1039178000000000,0.1005530000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,5,0.1004908000000000,0.0961220000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,4,0.0979604000000000,0.0960320000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,3,0.0975150000000000,0.0963300000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,2,0.0989080000000000,0.0963130000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,1,0.0967524000000000,0.0948250000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,24,0,0.0940302000000000,0.0935210000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,24,0.1000296000000000,0.0993470000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,23,0.1014170000000000,0.0978840000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,22,0.1001904000000000,0.0987550000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,21,0.1024588000000000,0.1005680000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,20,0.1036308000000000,0.0997830000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,19,0.1020784000000000,0.0996920000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,18,0.1029598000000000,0.0993380000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,17,0.1014060000000000,0.1006040000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,16,0.1019624000000000,0.1007500000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,15,0.1010592000000000,0.1009440000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,14,0.1045902000000000,0.1009570000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,13,0.1010834000000000,0.1005250000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,12,0.1020154000000000,0.1008790000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,11,0.1011016000000000,0.1009620000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,10,0.1012542000000000,0.1010060000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,9,0.1051016000000000,0.1012670000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,8,0.1066504000000000,0.1011060000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,7,0.1006452000000000,0.0995170000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,6,0.0995622000000000,0.0991040000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,5,0.1006604000000000,0.0993160000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,4,0.1016414000000000,0.0990450000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,3,0.0998002000000000,0.0992060000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,2,0.0996920000000000,0.0992960000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,1,0.1013456000000000,0.0994160000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,25,0,0.0978790000000000,0.0964810000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,25,0.1045640000000000,0.1019990000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,24,0.1034536000000000,0.1019300000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,23,0.1066794000000000,0.1062950000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,22,0.1047358000000000,0.1022810000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,21,0.1038556000000000,0.1021920000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,20,0.1040010000000000,0.1020290000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,19,0.1036132000000000,0.1019680000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,18,0.1044972000000000,0.1022470000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,17,0.1040064000000000,0.1037370000000000,0.9999700188636780
fashion-mnist-784-euclidean,10,26,16,0.1050636000000000,0.1036280000000000,0.9999700188636780
