dataset,k,ef,tri_ef,time,min_time,recall
openai-1536-angular,10,14,12,0.0413334000000000,0.0383290000000000,0.9981999993324280
openai-1536-angular,10,14,11,0.0384962000000000,0.0384350000000000,0.9981999993324280
openai-1536-angular,10,14,10,0.0386248000000000,0.0383770000000000,0.9981999993324280
openai-1536-angular,10,14,9,0.0386048000000000,0.0384030000000000,0.9981999993324280
openai-1536-angular,10,14,8,0.0395978000000000,0.0383530000000000,0.9981999993324280
openai-1536-angular,10,14,7,0.0385058000000000,0.0382990000000000,0.9981999993324280
openai-1536-angular,10,14,6,0.0398560000000000,0.0383030000000000,0.9981999993324280
openai-1536-angular,10,14,5,0.0397098000000000,0.0383350000000000,0.9981999993324280
openai-1536-angular,10,14,4,0.0402216000000000,0.0382880000000000,0.9981999993324280
openai-1536-angular,10,14,3,0.0420040000000000,0.0396750000000000,0.9981999993324280
openai-1536-angular,10,14,2,0.0383914000000000,0.0383520000000000,0.9981999993324280
openai-1536-angular,10,14,1,0.0383640000000000,0.0383310000000000,0.9981999993324280
openai-1536-angular,10,14,0,0.0386252000000000,0.0378020000000000,0.9981999993324280
openai-1536-angular,10,15,14,0.0403458000000000,0.0399920000000000,0.9981999993324280
openai-1536-angular,10,15,13,0.0425470000000000,0.0399530000000000,0.9981999993324280
openai-1536-angular,10,15,12,0.0427802000000000,0.0399680000000000,0.9981999993324280
openai-1536-angular,10,15,11,0.0415076000000000,0.0399680000000000,0.9981999993324280
openai-1536-angular,10,15,10,0.0399814000000000,0.0399220000000000,0.9981999993324280
openai-1536-angular,10,15,9,0.0401764000000000,0.0400050000000000,0.9981999993324280
openai-1536-angular,10,15,8,0.0405034000000000,0.0399850000000000,0.9981999993324280
openai-1536-angular,10,15,7,0.0400256000000000,0.0399330000000000,0.9981999993324280
openai-1536-angular,10,15,6,0.0400394000000000,0.0399990000000000,0.9981999993324280
openai-1536-angular,10,15,5,0.0416952000000000,0.0399200000000000,0.9981999993324280
openai-1536-angular,10,15,4,0.0434128000000000,0.0389600000000000,0.9981999993324280
