dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,5,83.95,3890.05,1.73349
contriever-768,10,91.15,5332.15,3.19568
contriever-768,20,94.98,7903.96,5.76526
contriever-768,30,96.5,10196.8,8.13239
contriever-768,40,97.05,12317.2,10.2473
contriever-768,50,97.51,14287.4,12.182
contriever-768,60,97.75,16189.6,14.0785
contriever-768,70,97.97,17860.9,15.7937
contriever-768,80,98.21,19566.7,17.4495
contriever-768,90,98.35,21236.9,19.1297
contriever-768,100,98.51,22867.3,20.7508
contriever-768,110,98.62,24431.7,22.2687
contriever-768,120,98.72,26028.2,23.8767
contriever-768,130,98.82,27974.7,25.8137
contriever-768,140,98.88,29079.3,26.9191
contriever-768,150,98.94,30534.7,28.3654
contriever-768,160,98.97,31997.0,29.8387
contriever-768,170,99.04,33434.5,31.241
contriever-768,180,99.09,35091.0,32.865
contriever-768,190,99.13,36185.1,33.9613
contriever-768,200,99.15,37518.6,35.1636
contriever-768,240,99.22,42701.2,40.2525
contriever-768,280,99.27,47679.6,45.1651
contriever-768,320,99.33,52347.7,49.7907
contriever-768,360,99.34,56693.6,54.0478
deep-image-96-angular,5,64.57,1226.26,0.20871
deep-image-96-angular,10,76.66,1395.04,0.380753
deep-image-96-angular,20,86.38,1703.51,0.68132
deep-image-96-angular,30,90.57,1979.53,0.938127
deep-image-96-angular,40,92.66,2245.57,1.2361
deep-image-96-angular,50,94.17,2504.5,1.48892
deep-image-96-angular,60,95.18,2767.54,1.71001
deep-image-96-angular,70,95.85,3011.79,1.98147
deep-image-96-angular,80,96.35,3270.64,2.21919
deep-image-96-angular,90,96.75,3507.97,2.44916
deep-image-96-angular,100,97.1,3753.26,2.67802
deep-image-96-angular,110,97.38,3978.25,2.90214
deep-image-96-angular,120,97.55,4216.58,3.1327
deep-image-96-angular,130,97.78,4474.38,3.39823
deep-image-96-angular,140,97.91,4701.97,3.5856
deep-image-96-angular,150,98.01,4954.45,3.83686
deep-image-96-angular,160,98.12,5177.75,4.05002
deep-image-96-angular,170,98.18,5396.13,4.23412
deep-image-96-angular,180,98.29,5622.26,4.42172
deep-image-96-angular,190,98.33,5857.94,4.66278
deep-image-96-angular,200,98.44,6080.45,4.87934
deep-image-96-angular,240,98.59,6961.6,5.69612
deep-image-96-angular,280,98.69,7888.65,6.55937
deep-image-96-angular,320,98.8,8777.1,7.36823
deep-image-96-angular,360,98.85,9616.17,8.16218
deep-image-96-angular,400,98.92,10497.6,8.99014
deep-image-96-angular,500,99.02,12771.7,11.1475
deep-image-96-angular,600,99.08,14958.7,13.2115
deep-image-96-angular,700,99.13,16793.1,14.9178
deep-image-96-angular,800,99.14,18855.6,16.8611
deep-image-96-angular,900,99.15,20858.2,18.727
deep-image-96-angular,1000,99.16,22967.7,20.7108
gist-960-euclidean,5,51.8,3924.54,1.43292
gist-960-euclidean,10,67.1,4650.02,1.81773
gist-960-euclidean,20,80.33,6143.54,3.29151
gist-960-euclidean,30,86.63,7396.73,4.52025
gist-960-euclidean,40,90.03,8595.06,5.71539
gist-960-euclidean,50,92.73,9696.21,6.80543
gist-960-euclidean,60,94.33,10725.9,7.82277
gist-960-euclidean,70,95.39,11723.5,8.81534
gist-960-euclidean,80,96.26,12664.0,9.73619
gist-960-euclidean,90,96.97,13553.8,10.6104
gist-960-euclidean,100,97.45,14405.8,11.4586
gist-960-euclidean,110,97.83,15244.9,12.2809
gist-960-euclidean,120,98.14,16026.8,13.0513
gist-960-euclidean,130,98.38,16783.4,13.8037
gist-960-euclidean,140,98.62,17523.0,14.5127
gist-960-euclidean,150,98.69,18232.3,15.2283
gist-960-euclidean,160,98.92,18901.1,15.8827
gist-960-euclidean,170,99.03,19586.0,16.552
gist-960-euclidean,180,99.13,20222.3,17.165
gist-960-euclidean,190,99.2,20851.0,17.7899
gist-960-euclidean,200,99.26,21426.0,18.3648
gist-960-euclidean,240,99.43,23703.8,20.5933
gist-960-euclidean,280,99.53,25758.9,22.6149
glove-200-angular,5,38.16,2268.35,1.80199
glove-200-angular,10,47.41,3891.61,3.44528
glove-200-angular,20,59.58,7043.81,6.58586
glove-200-angular,30,67.45,10081.6,9.60974
glove-200-angular,40,73.89,13050.6,12.5634
glove-200-angular,50,78.76,15874.7,15.3785
