dataset,efsearch,recall,per_query_us,pruing_rate
contriever-768,5,84.08,8386.08,6.55007
contriever-768,10,90.9,14644.9,12.9551
contriever-768,20,94.88,26975.3,25.5395
contriever-768,30,96.26,39574.2,38.4397
contriever-768,40,97.16,52188.2,51.2874
contriever-768,50,97.69,64773.0,64.1058
contriever-768,60,97.96,77354.7,76.5718
contriever-768,70,98.17,89869.8,89.1816
contriever-768,80,98.35,102516.0,102.033
contriever-768,90,98.52,115003.0,114.68
contriever-768,100,98.68,127424.0,127.051
contriever-768,110,98.85,139840.0,139.169
contriever-768,120,98.94,152271.0,151.681
contriever-768,130,99.08,164754.0,163.893
contriever-768,140,99.18,177102.0,176.161
contriever-768,150,99.24,189546.0,188.677
contriever-768,160,99.29,201872.0,200.914
contriever-768,170,99.35,214150.0,213.177
contriever-768,180,99.4,226468.0,225.532
contriever-768,190,99.43,238665.0,237.805
contriever-768,200,99.44,250757.0,249.934
contriever-768,240,99.55,298973.0,297.719
deep-image-96-angular,5,65.16,1434.87,0.437943
deep-image-96-angular,10,78.25,1869.23,0.875482
deep-image-96-angular,20,88.05,2664.42,1.67117
deep-image-96-angular,30,91.97,3454.99,2.45807
deep-image-96-angular,40,94.17,4222.92,3.24084
deep-image-96-angular,50,95.45,5002.66,4.00765
deep-image-96-angular,60,96.38,5768.46,4.76715
deep-image-96-angular,70,97.03,6544.96,5.57051
deep-image-96-angular,80,97.48,7334.09,6.32292
deep-image-96-angular,90,97.91,8084.95,7.03671
deep-image-96-angular,100,98.23,8737.87,7.69599
deep-image-96-angular,110,98.46,9444.92,8.39271
deep-image-96-angular,120,98.66,10189.5,9.10879
deep-image-96-angular,130,98.78,10901.3,9.8186
deep-image-96-angular,140,98.96,11611.2,10.5132
deep-image-96-angular,150,99.0,12321.5,11.2412
deep-image-96-angular,160,99.07,13041.8,11.9238
deep-image-96-angular,170,99.17,13756.1,12.6486
deep-image-96-angular,180,99.25,14460.5,13.3259
deep-image-96-angular,190,99.3,15163.8,14.0498
deep-image-96-angular,200,99.34,15861.1,14.7321
deep-image-96-angular,240,99.5,18608.4,17.4692
deep-image-96-angular,5,65.16,1437.79,0.432858
deep-image-96-angular,10,78.25,1848.25,0.866561
deep-image-96-angular,20,88.05,2632.98,1.65646
deep-image-96-angular,30,91.97,3436.77,2.4663
deep-image-96-angular,40,94.17,4205.68,3.2467
