dataset,efsearch,recall,per_query_us,pruing_rate
sift-128-euclidean,10,82.22,625.47,0.396916
sift-128-euclidean,20,92.08,941.003,0.702851
sift-128-euclidean,30,95.54,1230.48,0.989371
sift-128-euclidean,40,97.37,1493.53,1.24448
sift-128-euclidean,50,98.23,1771.17,1.51078
sift-128-euclidean,60,98.72,2046.4,1.78156
sift-128-euclidean,70,99.14,2282.53,2.0119
sift-128-euclidean,80,99.4,2494.94,2.21994
sift-128-euclidean,90,99.56,2675.73,2.39511
sift-128-euclidean,5,68.82,444.838,0.223042
sift-128-euclidean,10,82.22,627.755,0.398675
sift-128-euclidean,20,92.08,944.188,0.70902
sift-128-euclidean,30,95.54,1228.62,0.987436
sift-128-euclidean,40,97.37,1499.12,1.24993
sift-128-euclidean,50,98.23,1756.0,1.4983
sift-128-euclidean,60,98.72,1994.9,1.73002
sift-128-euclidean,70,99.14,2227.57,1.95357
sift-128-euclidean,80,99.4,2631.11,2.55505
sift-128-euclidean,90,99.56,2702.39,2.63383
