dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768,50,96.13,13581.5,9.35485
instructorxl-arxiv-768,60,96.81,15460.9,11.1813
instructorxl-arxiv-768,70,97.28,17333.0,13.0022
instructorxl-arxiv-768,80,97.7,19142.6,14.8427
instructorxl-arxiv-768,90,98.02,21041.3,16.7229
instructorxl-arxiv-768,100,98.3,22888.9,18.6064
instructorxl-arxiv-768,110,98.52,24737.0,20.4254
instructorxl-arxiv-768,120,98.73,26614.2,22.3104
instructorxl-arxiv-768,130,98.87,28453.1,24.1544
instructorxl-arxiv-768,140,98.97,30319.2,25.9676
instructorxl-arxiv-768,150,99.07,32230.3,27.9004
instructorxl-arxiv-768,160,99.12,34168.9,29.833
instructorxl-arxiv-768,170,99.2,36091.9,31.8034
instructorxl-arxiv-768,180,99.25,38174.3,34.1204
instructorxl-arxiv-768,190,99.27,40217.7,36.471
instructorxl-arxiv-768,200,99.31,42330.3,38.9468
instructorxl-arxiv-768,240,99.46,50072.7,47.2034
instructorxl-arxiv-768,280,99.51,57882.6,55.0971
msong-420,5,74.26,2819.56,0.912605
msong-420,10,87.74,3312.3,1.34056
msong-420,20,95.33,4316.02,2.26042
msong-420,30,97.27,5225.21,3.18925
msong-420,40,98.14,6186.27,4.11511
msong-420,50,98.58,7148.31,5.03542
msong-420,60,98.91,8032.06,5.95906
msong-420,70,99.13,9003.44,6.90273
msong-420,80,99.24,9906.89,7.81115
msong-420,90,99.32,10889.1,8.75405
msong-420,100,99.35,11814.0,9.68085
msong-420,110,99.38,12739.4,10.6028
msong-420,120,99.43,13661.1,11.5215
msong-420,130,99.44,14577.0,12.4133
msong-420,140,99.48,15501.2,13.3432
msong-420,150,99.48,16423.9,14.2686
openai-1536-angular,5,71.84,10195.3,0.761005
openai-1536-angular,10,78.31,10692.9,1.24391
openai-1536-angular,20,83.8,11718.8,2.24479
openai-1536-angular,30,86.7,12753.5,3.26376
openai-1536-angular,40,88.49,13771.2,4.26936
openai-1536-angular,50,89.75,14759.1,5.27674
openai-1536-angular,60,90.81,15802.2,6.3203
openai-1536-angular,70,91.78,16866.1,7.34591
openai-1536-angular,80,92.45,17931.0,8.36118
openai-1536-angular,90,93.13,18952.9,9.4246
openai-1536-angular,100,93.52,19985.9,10.4587
openai-1536-angular,110,93.99,21030.1,11.4704
openai-1536-angular,120,94.43,22121.8,12.563
openai-1536-angular,130,94.7,23149.8,13.5789
openai-1536-angular,140,94.95,24204.7,14.6569
openai-1536-angular,150,95.27,25232.4,15.708
openai-1536-angular,160,95.48,26309.1,16.7211
openai-1536-angular,170,95.7,27345.8,17.7549
openai-1536-angular,180,95.87,28410.0,18.8628
openai-1536-angular,190,96.05,29490.6,19.8893
openai-1536-angular,200,96.18,30575.5,20.9898
openai-1536-angular,240,96.67,34885.7,25.2674
openai-1536-angular,280,97.12,39228.0,29.6255
openai-1536-angular,320,97.43,43559.4,33.9438
openai-1536-angular,360,97.76,47890.0,38.2873
openai-1536-angular,400,97.96,52242.3,42.5943
openai-1536-angular,500,98.28,63294.2,53.6556
openai-1536-angular,600,98.63,74369.2,64.7077
openai-1536-angular,700,98.77,85393.3,75.7334
openai-1536-angular,800,98.93,96560.8,86.8747
openai-1536-angular,900,99.07,107730.0,98.0128
openai-1536-angular,1000,99.14,119601.0,111.21
sift-128-euclidean,5,62.13,706.139,0.233472
sift-128-euclidean,10,76.38,956.502,0.560086
sift-128-euclidean,20,87.17,1383.47,1.02413
sift-128-euclidean,30,91.71,1846.43,1.43855
sift-128-euclidean,40,94.37,2355.46,1.91566
sift-128-euclidean,50,95.81,2812.79,2.41493
sift-128-euclidean,60,96.72,3299.66,2.92737
sift-128-euclidean,70,97.42,3763.3,3.34308
sift-128-euclidean,80,97.91,4217.44,3.78514
sift-128-euclidean,90,98.21,4731.27,4.28506
sift-128-euclidean,100,98.44,5223.56,4.80313
sift-128-euclidean,110,98.63,5686.44,5.32217
sift-128-euclidean,120,98.78,6199.85,5.83969
sift-128-euclidean,130,98.87,6646.09,6.3484
sift-128-euclidean,140,98.97,7154.92,6.87281
sift-128-euclidean,150,99.05,7607.53,7.38802
sift-128-euclidean,160,99.08,8028.55,7.61413
sift-128-euclidean,170,99.14,8476.88,7.99929
sift-128-euclidean,180,99.16,8980.39,8.50036
sift-128-euclidean,190,99.2,9454.08,8.98372
sift-128-euclidean,200,99.23,9934.91,9.48569
sift-128-euclidean,240,99.33,11919.9,11.6784
sift-128-euclidean,280,99.41,13779.9,13.848
sift-128-euclidean,320,99.46,15882.9,15.9716
sift-128-euclidean,360,99.48,17817.8,17.9741
sift-128-euclidean,400,99.51,19651.8,19.1502
