dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768,130,99.12,17098.2,12.7185
instructorxl-arxiv-768,140,99.22,17967.8,13.6186
instructorxl-arxiv-768,150,99.32,18878.8,14.4683
instructorxl-arxiv-768,160,99.38,19801.0,15.4358
instructorxl-arxiv-768,170,99.46,20688.0,16.3811
instructorxl-arxiv-768,180,99.51,21709.2,17.6228
msong-420,5,74.24,2692.0,0.495082
msong-420,10,87.72,2971.48,0.806594
msong-420,20,95.3,3505.55,1.36836
msong-420,30,97.23,4026.59,1.89888
msong-420,40,98.08,4611.31,2.42443
msong-420,50,98.52,5072.76,2.95378
msong-420,60,98.85,5640.42,3.45498
msong-420,70,99.07,6123.61,3.94299
msong-420,80,99.18,6614.86,4.44603
msong-420,90,99.25,7126.57,4.94834
msong-420,100,99.28,7640.26,5.43579
msong-420,110,99.31,8131.97,5.91728
msong-420,120,99.36,8595.18,6.37874
msong-420,130,99.37,9079.6,6.87321
msong-420,140,99.41,9541.47,7.32354
msong-420,150,99.41,10030.6,7.82706
openai-1536-angular,5,71.89,10397.7,0.992484
openai-1536-angular,10,78.39,10773.9,1.35907
openai-1536-angular,20,83.92,11482.6,2.0828
openai-1536-angular,30,86.84,12286.2,2.81238
openai-1536-angular,40,88.64,12891.4,3.52442
openai-1536-angular,50,89.93,13655.3,4.23
openai-1536-angular,60,91.0,14341.4,4.93213
openai-1536-angular,70,91.98,15098.5,5.61863
openai-1536-angular,80,92.65,15818.6,6.35097
openai-1536-angular,90,93.36,16576.3,7.04824
openai-1536-angular,100,93.76,17245.1,7.70669
openai-1536-angular,110,94.24,17986.5,8.45204
openai-1536-angular,120,94.68,18678.4,9.12976
openai-1536-angular,130,94.96,19431.7,9.88487
openai-1536-angular,140,95.21,20081.2,10.5599
openai-1536-angular,150,95.53,20844.4,11.2964
openai-1536-angular,160,95.74,21503.1,11.9635
openai-1536-angular,170,95.96,22243.2,12.693
openai-1536-angular,180,96.14,22965.8,13.3645
openai-1536-angular,190,96.32,23676.6,14.1164
openai-1536-angular,200,96.45,24376.3,14.7754
openai-1536-angular,240,96.94,27260.4,17.6432
openai-1536-angular,280,97.4,30172.3,20.5641
openai-1536-angular,320,97.71,32967.7,23.3585
openai-1536-angular,360,98.05,35819.9,26.2089
openai-1536-angular,400,98.25,38646.9,29.0268
openai-1536-angular,500,98.58,45744.1,36.0696
openai-1536-angular,600,98.94,52832.6,43.1699
openai-1536-angular,700,99.09,59714.4,50.127
openai-1536-angular,800,99.25,66705.6,57.0276
openai-1536-angular,900,99.39,73598.4,63.945
openai-1536-angular,1000,99.46,80673.5,72.4541
sift-128-euclidean,5,62.19,596.017,0.129698
sift-128-euclidean,10,76.55,691.176,0.244813
sift-128-euclidean,20,87.31,876.511,0.439313
sift-128-euclidean,30,91.89,1046.52,0.5949
sift-128-euclidean,40,94.57,1201.71,0.768775
sift-128-euclidean,50,96.02,1386.07,0.949172
sift-128-euclidean,60,96.92,1491.08,1.14045
sift-128-euclidean,70,97.61,1691.02,1.24228
sift-128-euclidean,80,98.11,1824.0,1.3565
sift-128-euclidean,90,98.4,1982.27,1.54062
sift-128-euclidean,100,98.64,2092.07,1.71056
sift-128-euclidean,110,98.82,2318.37,1.91683
sift-128-euclidean,120,98.97,2463.17,2.08128
sift-128-euclidean,130,99.06,2612.73,2.29856
sift-128-euclidean,140,99.15,2698.26,2.46741
sift-128-euclidean,150,99.22,2874.96,2.66177
sift-128-euclidean,160,99.25,3001.54,2.56439
sift-128-euclidean,170,99.3,3119.77,2.60711
sift-128-euclidean,180,99.32,3265.82,2.77267
sift-128-euclidean,190,99.36,3378.67,2.92135
sift-128-euclidean,200,99.39,3554.05,3.06697
sift-128-euclidean,240,99.49,4125.41,3.87553
sift-128-euclidean,280,99.57,4697.15,4.65089
